protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_014947716.1,K01878,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],K01878  glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],Genetic Info,
WP_014947716.1,K01878,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K01878  glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],AA/Nucleotide,
WP_014947716.1,K01878,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K01878  glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],Genetic Info,
WP_014947719.1,K09894,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09894  K09894; uncharacterized protein,Uncharacterized,
WP_014947725.1,K03498,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03498  trkH, trkG, ktrB, ktrD; trk/ktr system potassium uptake protein",Membrane transport,Membrane transport
WP_014947726.1,K03499,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03499  trkA, ktrA, ktrC; trk/ktr system potassium uptake protein",Membrane transport,Membrane transport
WP_014947729.1,K01462,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K01462  PDF, def; peptide deformylase [EC:3.5.1.88]",Metabolism,
WP_014947732.1,K03747,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K03747  smg; Smg protein,Uncharacterized,
WP_014947737.1,K06886,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K06886  glbN; hemoglobin,Uncharacterized,
WP_014947752.1,K03630,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K03630  radC; DNA repair protein RadC,Genetic Info,
WP_014947757.1,K02902,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02902  RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28",Genetic Info,
WP_014947757.1,K02902,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02902  RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28",Genetic Info,
WP_014947766.1,K00060,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K00060  tdh; threonine 3-dehydrogenase [EC:1.1.1.103],AA/Nucleotide,
WP_014947767.1,K02439,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K02439  glpE; thiosulfate sulfurtransferase [EC:2.8.1.1],Energy/Carbohydrate/Glycan,
WP_014947772.1,K09806,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99987 Cofactor metabolism,K09806  ubiK; ubiquinone biosynthesis accessory factor UbiK,Metabolism,
WP_014947789.1,K06918,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06918  K06918; uncharacterized protein,Uncharacterized,
WP_014947801.1,K01749,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K01749  hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]",Metabolism,
WP_014947805.1,K03060,09120 Genetic Information Processing,09121 Transcription,03020 RNA polymerase [PATH:ko03020],K03060  rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6],Genetic Info,
WP_014947805.1,K03060,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03060  rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6],Genetic Info,
WP_014947805.1,K03060,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03060  rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6],Genetic Info,
WP_014947810.1,K24138,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],K24138  prx3; glutaredoxin/glutathione-dependent peroxiredoxin [EC:1.11.1.25 1.11.1.27],AA/Nucleotide,
WP_014947823.1,K11741,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K11741  sugE; quaternary ammonium compound-resistance protein SugE,Membrane transport,Membrane transport
WP_014947826.1,K03585,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],"K03585  acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system",Genetic Info,
WP_014947826.1,K03585,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03585  acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system",Membrane transport,Membrane transport
WP_014947826.1,K03585,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,01504 Antimicrobial resistance genes [BR:ko01504],"K03585  acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system",Env. Info/Cellular Process,
WP_014947827.1,K18138,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K18138  acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",Membrane transport,Membrane transport
WP_014947827.1,K18138,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,01504 Antimicrobial resistance genes [BR:ko01504],"K18138  acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",Env. Info/Cellular Process,
WP_014947836.1,K01497,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ko00740],"K01497  ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]",Metabolism,
WP_014947836.1,K01497,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K01497  ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]",Metabolism,
WP_014947836.1,K01497,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K01497  ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]",Env. Info/Cellular Process,
WP_014947845.1,K00640,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K00640  cysE; serine O-acetyltransferase [EC:2.3.1.30],Energy/Carbohydrate/Glycan,
WP_014947845.1,K00640,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K00640  cysE; serine O-acetyltransferase [EC:2.3.1.30],AA/Nucleotide,
WP_014947845.1,K00640,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K00640  cysE; serine O-acetyltransferase [EC:2.3.1.30],Env. Info/Cellular Process,
WP_014947849.1,K09921,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09921  K09921; uncharacterized protein,Uncharacterized,
WP_014947850.1,K01778,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],K01778  dapF; diaminopimelate epimerase [EC:5.1.1.7],AA/Nucleotide,
WP_014947850.1,K01778,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ko00470],K01778  dapF; diaminopimelate epimerase [EC:5.1.1.7],AA/Nucleotide,
WP_014947854.1,K19302,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K19302  bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27],Energy/Carbohydrate/Glycan,
WP_014947854.1,K19302,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00552 Teichoic acid biosynthesis [PATH:ko00552],K19302  bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27],Energy/Carbohydrate/Glycan,
WP_014947854.1,K19302,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K19302  bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27],Metabolism,
WP_014947855.1,K02553,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K02553  rraA, menG; regulator of ribonuclease activity A",Genetic Info,
WP_014947860.1,K03841,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Energy/Carbohydrate/Glycan,
WP_014947860.1,K03841,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Energy/Carbohydrate/Glycan,
WP_014947860.1,K03841,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Energy/Carbohydrate/Glycan,
WP_014947860.1,K03841,09100 Metabolism,09102 Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Photosynthesis/Carbon fixation,
WP_014947860.1,K03841,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Energy/Carbohydrate/Glycan,
WP_014947860.1,K03841,09130 Environmental Information Processing,09132 Signal transduction,04152 AMPK signaling pathway [PATH:ko04152],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Env. Info/Cellular Process,
WP_014947860.1,K03841,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K03841  FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]",Env. Info/Cellular Process,
WP_014947861.1,K01507,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K01507  ppa; inorganic pyrophosphatase [EC:3.6.1.1],Energy/Carbohydrate/Glycan,
WP_014947862.1,K09950,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09950  K09950; uncharacterized protein,Uncharacterized,
WP_014947874.1,K06889,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06889  K06889; uncharacterized protein,Uncharacterized,
WP_014947876.1,K02529,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K02529  lacI, galR; LacI family transcriptional regulator",Genetic Info,
WP_014947878.1,K00965,09100 Metabolism,09101 Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],"K00965  galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]",Energy/Carbohydrate/Glycan,
WP_014947878.1,K00965,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],"K00965  galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]",Energy/Carbohydrate/Glycan,
WP_014947881.1,K03111,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K03111  ssb; single-strand DNA-binding protein,Genetic Info,
WP_014947881.1,K03111,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K03111  ssb; single-strand DNA-binding protein,Genetic Info,
WP_014947881.1,K03111,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K03111  ssb; single-strand DNA-binding protein,Genetic Info,
WP_014947881.1,K03111,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K03111  ssb; single-strand DNA-binding protein,Genetic Info,
WP_014947881.1,K03111,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03111  ssb; single-strand DNA-binding protein,Genetic Info,
WP_014947881.1,K03111,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],K03111  ssb; single-strand DNA-binding protein,Genetic Info,
WP_014947886.1,K02014,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02014  TC.FEV.OM; iron complex outermembrane recepter protein,Membrane transport,Membrane transport
WP_014947888.1,K02444,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K02444  glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor",Genetic Info,
WP_014947909.1,K03569,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03569  mreB; rod shape-determining protein MreB and related proteins,Genetic Info,
WP_014947909.1,K03569,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04812 Cytoskeleton proteins [BR:ko04812],K03569  mreB; rod shape-determining protein MreB and related proteins,Env. Info/Cellular Process,
WP_014947909.1,K03569,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02048 Prokaryotic defense system [BR:ko02048],K03569  mreB; rod shape-determining protein MreB and related proteins,Env. Info/Cellular Process,
WP_014947913.1,K08301,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K08301  rng, cafA; ribonuclease G [EC:3.1.26.-]",Genetic Info,
WP_014947913.1,K08301,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K08301  rng, cafA; ribonuclease G [EC:3.1.26.-]",Genetic Info,
WP_014947922.1,K07773,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07773  arcA; two-component system, OmpR family, aerobic respiration control protein ArcA",Env. Info/Cellular Process,
WP_014947922.1,K07773,09140 Cellular Processes,09145 Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026],"K07773  arcA; two-component system, OmpR family, aerobic respiration control protein ArcA",Env. Info/Cellular Process,
WP_014947922.1,K07773,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07773  arcA; two-component system, OmpR family, aerobic respiration control protein ArcA",Env. Info/Cellular Process,
WP_014947933.1,K03413,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K03413  cheY; two-component system, chemotaxis family, chemotaxis protein CheY",Env. Info/Cellular Process,
WP_014947933.1,K03413,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],"K03413  cheY; two-component system, chemotaxis family, chemotaxis protein CheY",Motility,
WP_014947933.1,K03413,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K03413  cheY; two-component system, chemotaxis family, chemotaxis protein CheY",Env. Info/Cellular Process,
WP_014947933.1,K03413,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],"K03413  cheY; two-component system, chemotaxis family, chemotaxis protein CheY",Motility,
WP_014947935.1,K03408,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K03408  cheW; purine-binding chemotaxis protein CheW,Env. Info/Cellular Process,
WP_014947935.1,K03408,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],K03408  cheW; purine-binding chemotaxis protein CheW,Motility,
WP_014947935.1,K03408,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K03408  cheW; purine-binding chemotaxis protein CheW,Motility,
WP_014947941.1,K03413,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K03413  cheY; two-component system, chemotaxis family, chemotaxis protein CheY",Env. Info/Cellular Process,
