gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
TX50_RS01775,,TX50_RS01775,PMM0337,Protein Homology,326126.0,326434.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805740.1,hypothetical protein,WP_011131974.1,,,,,PMM0337,326126.0,326434.0,-,CK_Pro_MED4_00337,PMM0337,,CK_00019843,,,"NOG43604,NOG71739,COG1156,bactNOG73192,bactNOG72063,cyaNOG07908,cyaNOG08314","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [C] Energy production and conversion,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
TX50_RS01785,,TX50_RS01785,PMM0338,Protein Homology,327021.0,327320.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819689.1,TIGR03894 family protein,WP_011131975.1,,,,,PMM0338,327021.0,327320.0,+,CK_Pro_MED4_00338,PMM0338,,CK_00001442,R.2,Conserved hypothetical proteins,"COG0459,NOG39483,bactNOG74219,cyaNOG08073","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein CHP03894,"TIGR03894,IPR023810","conserved hypothetical protein%2C TIGR03894 family,Conserved hypothetical protein CHP03894",156,Hypothetical proteins / Conserved
TX50_RS01795,,TX50_RS01795,PMM0339,Protein Homology,327659.0,329188.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807618.1,phytoene desaturase family protein,WP_036930937.1,"GO:0016116,GO:0016117,GO:0009055,GO:0016491",,"electron transfer activity|0009055||IEA,oxidoreductase activity|0016491||IEA","carotenoid metabolic process|0016116||IEA,carotenoid biosynthetic process|0016117||IEA",PMM0339,327659.0,329191.0,-,CK_Pro_MED4_00339,T8L23.23,GO:0046608,CK_00001496,B.5.1,Carotenoids,"COG1233,bactNOG01402,bactNOG13316,cyaNOG01284","COG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,bactNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,bactNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism,cyaNOG: METABOLISM [Q] Secondary metabolites biosynthesis%2C transport and catabolism",,,carotenoid isomerase activity,carotenoid isomerase protein family,"PF01266,PF13450,IPR006076","FAD dependent oxidoreductase,NAD(P)-binding Rossmann-like domain,FAD dependent oxidoreductase",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other
TX50_RS01800,,TX50_RS01800,PMM0340,Protein Homology,329486.0,329986.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131977.1,hypothetical protein,WP_011131977.1,,,,,PMM0340,329486.0,329986.0,+,CK_Pro_MED4_00340,PMM0340,,CK_00000794,D.1.5,Phosphorus,"NOG43486,COG1882,COG0100,NOG134345,COG1357,bactNOG34228,cyaNOG03155,cyaNOG09236","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [C] Energy production and conversion,COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved
TX50_RS01805,,TX50_RS01805,PMM0341,Protein Homology,329991.0,330206.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011375908.1,Nif11-like leader peptide family natural product precursor,WP_011131978.1,,,,,PMM0341,329991.0,330206.0,-,CK_Pro_MED4_00341,PMM0341,,CK_00039939,R.2,Conserved hypothetical proteins,,,,,,nif11-like leader peptide domain protein,"TIGR03798,PF07862,IPR012903,IPR022516","nif11-like leader peptide domain,Nif11 domain,Nif11 domain,Nif11-like leader peptide","156,157","Hypothetical proteins / Conserved,Unknown function / General"
TX50_RS01810,,TX50_RS01810,PMM0342,Protein Homology,330305.0,330625.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002805817.1,hypothetical protein,WP_036930935.1,,,,,PMM0342,330341.0,330625.0,+,CK_Pro_MED4_00342,PMM0342,,CK_00002627,R.3,Enzymes of unknown specificity,,,,,,helper component proteinase%2C Prochlorococcus-specific,,,703,Unknown function / Enzymes of unknown specificity
TX50_RS01820,,TX50_RS01820,PMM0343,Protein Homology,331032.0,331322.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131980.1,TatA/E family twin arginine-targeting protein translocase,WP_011131980.1,,,,,PMM0343,331032.0,331322.0,-,CK_Pro_MED4_00343,tatA,"GO:0015628,GO:0009306,GO:0015031,GO:0043953,GO:0065002,GO:0008565,GO:0009977,GO:0005886,GO:0016021,GO:0033281",CK_00056407,L.1,Protein and peptide secretion and trafficking,"COG1826,bactNOG50622,cyaNOG03767","COG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,bactNOG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,cyaNOG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport",,,"protein secretion by the type II secretion system,protein secretion,protein transport,protein transport by the Tat complex,intracellular protein transmembrane transport,protein secretion by the type II secretion system,protein secretion,protein transport,protein transport by the Tat complex,intracellular protein transmembrane transport,obsolete protein transporter activity,proton motive force dependent protein transmembrane transporter activity,protein secretion by the type II secretion system,protein secretion,protein transport,protein transport by the Tat complex,intracellular protein transmembrane transport,obsolete protein transporter activity,proton motive force dependent protein transmembrane transporter activity,plasma membrane,integral component of membrane,TAT protein transport complex",twin arginine-targeting translocase%2C TatA/E family protein,"TIGR01411,PF02416,IPR006312,IPR003369","twin arginine-targeting protein translocase%2C TatA/E family,mttA/Hcf106 family,Sec-independent protein translocase protein TatA/E,Sec-independent protein translocase protein TatA/B/E",97,Protein fate / Protein and peptide secretion and trafficking
TX50_RS01825,,TX50_RS01825,PMM0344,Protein Homology,331771.0,332010.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131981.1,hypothetical protein,WP_011131981.1,,,,,PMM0344,331771.0,332010.0,+,CK_Pro_MED4_00344,PMM0344,GO:0016020,CK_00051363,,,,,,,membrane,putative lipoprotein,PS51257,Prokaryotic membrane lipoprotein lipid attachment site profile.,88,Cell envelope / Other
TX50_RS01830,,TX50_RS01830,PMM0345,Protein Homology,332317.0,332766.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131982.1,peroxiredoxin,WP_011131982.1,"GO:0008379,GO:0051920",,"thioredoxin peroxidase activity|0008379||IEA,peroxiredoxin activity|0051920||IEA",,PMM0345,332317.0,332766.0,+,CK_Pro_MED4_00345,prxQ,"GO:0006979,GO:0045454,GO:0055114,GO:0008379,GO:0004601,GO:0051920,GO:0016209,GO:0016491",CK_00008024,D.1,Adaptation/acclimation to atypical conditions and detoxification,"COG1225,bactNOG24644,bactNOG64418,cyaNOG03146","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",1.11.1.15,peroxiredoxin%3B thioredoxin peroxidase%3B tryparedoxin peroxidase%3B alkyl hydroperoxide reductase C22%3B AhpC%3B TrxPx%3B TXNPx%3B Prx%3B PRDX,"response to oxidative stress,cell redox homeostasis,oxidation-reduction process,response to oxidative stress,cell redox homeostasis,oxidation-reduction process,thioredoxin peroxidase activity,peroxidase activity,peroxiredoxin activity,antioxidant activity,oxidoreductase activity",2-Cys peroxiredoxin,"PF00578,PS51352,IPR012336,IPR000866","AhpC/TSA family,Thioredoxin domain profile.,Thioredoxin-like fold,Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant","149,96","Cellular processes / Adaptations to atypical conditions,Cellular processes / Detoxification"
TX50_RS01835,,TX50_RS01835,PMM0346,Protein Homology,332838.0,333110.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002808213.1,small RNA NsiR4-regulated ssr1528 family protein,WP_036930987.1,,,,,PMM0346,332811.0,333110.0,+,CK_Pro_MED4_00346,PMM0346,,CK_00000839,,,"NOG13017,bactNOG41285,bactNOG70275,cyaNOG03321,cyaNOG07645","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF13319,IPR025149","Protein of unknown function (DUF4090),Protein of unknown function DUF4090",156,Hypothetical proteins / Conserved
TX50_RS01840,,TX50_RS01840,PMM0347,Protein Homology,333117.0,333461.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131984.1,hypothetical protein,WP_011131984.1,,,,,PMM0347,333117.0,333461.0,-,CK_Pro_MED4_00347,PMM0347,GO:0016020,CK_00000921,R.2,Conserved hypothetical proteins,"NOG42255,COG1297,bactNOG69991,cyaNOG07607","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved
TX50_RS01845,,TX50_RS01845,PMM0348,Protein Homology,333688.0,333927.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131985.1,hypothetical protein,WP_011131985.1,,,,,PMM0348,333688.0,333927.0,-,CK_Pro_MED4_00348,PMM0348,,CK_00045004,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein family PM-17,,,156,Hypothetical proteins / Conserved
arfB,arfB,TX50_RS01850,PMM0349,Protein Homology,334132.0,334548.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131986.1,alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB,WP_011131986.1,"GO:0006415,GO:0003747",,translation release factor activity|0003747||IEA,translational termination|0006415||IEA,PMM0349,334132.0,334548.0,+,CK_Pro_MED4_00349,PMM0349,"GO:0006415,GO:0003747",CK_00000394,,,"COG1186,bactNOG24085,bactNOG32579,cyaNOG03561,cyaNOG07349","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"translational termination,translational termination,translation release factor activity",RF-1 domain protein,"PF00472,IPR000352","RF-1 domain,Peptide chain release factor class I",169,Protein synthesis / Translation factors
TX50_RS01855,,TX50_RS01855,PMM0350,Protein Homology,334655.0,334903.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011375919.1,DUF1651 domain-containing protein,WP_011131987.1,,,,,PMM0350,334655.0,334903.0,+,CK_Pro_MED4_00350,PMM0350,,CK_00046403,"D.1.9,R.2"," Other,Conserved hypothetical proteins",,,,,,conserved hypothetical protein (DUF1651),"PF07864,IPR012447","Protein of unknown function (DUF1651),Protein of unknown function DUF1651","149,156","Cellular processes / Adaptations to atypical conditions,Hypothetical proteins / Conserved"
TX50_RS01860,,TX50_RS01860,PMM0351,Protein Homology,335406.0,335666.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131988.1,hypothetical protein,WP_011131988.1,,,,,PMM0351,335406.0,335666.0,+,CK_Pro_MED4_00351,PMM0351,,CK_00002269,R.1,Conserved hypothetical domains,"NOG316617,bactNOG76275,cyaNOG08990","bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
TX50_RS01865,,TX50_RS01865,PMM0352,Protein Homology,335687.0,336565.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131989.1,CPBP family intramembrane glutamic endopeptidase,WP_011131989.1,"GO:0071586,GO:0004222,GO:0070007,GO:0016020",membrane|0016020||IEA,"metalloendopeptidase activity|0004222||IEA,glutamic-type endopeptidase activity|0070007||IEA",CAAX-box protein processing|0071586||IEA,PMM0352,335687.0,336565.0,-,CK_Pro_MED4_00352,PMM0352,GO:0016020,CK_00036988,R.3,Enzymes of unknown specificity,,,,,membrane,CAAX amino terminal protease,"PF02517,IPR003675","CPBP intramembrane metalloprotease,CAAX prenyl protease 2",703,Unknown function / Enzymes of unknown specificity
TX50_RS01870,,TX50_RS01870,PMM0353,Protein Homology,336639.0,337472.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131990.1,alpha-1%2C2-fucosyltransferase,WP_011131990.1,"GO:0005975,GO:0008107,GO:0016020",membrane|0016020||IEA,galactoside 2-alpha-L-fucosyltransferase activity|0008107||IEA,carbohydrate metabolic process|0005975||IEA,PMM0353,336639.0,337472.0,-,CK_Pro_MED4_00353,PMM0353,"GO:0005975,GO:0008107,GO:0016020",CK_00051603,,,,,,,"carbohydrate metabolic process,carbohydrate metabolic process,galactoside 2-alpha-L-fucosyltransferase activity,carbohydrate metabolic process,galactoside 2-alpha-L-fucosyltransferase activity,membrane",glycosyl transferase 11 family protein,"PF01531,IPR002516","Glycosyl transferase family 11,Glycosyl transferase%2C family 11",703,Unknown function / Enzymes of unknown specificity
TX50_RS01875,,TX50_RS01875,PMM0354,Protein Homology,337578.0,338342.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011819708.1,glycosyltransferase family 2 protein,WP_036930932.1,GO:0016757,,glycosyltransferase activity|0016757||IEA,,PMM0354,337713.0,338342.0,+,CK_Pro_MED4_00354,PMM0354,,CK_00003373,,,,,,,,possible Glycosyl transferase,"PF00535,IPR001173","Glycosyl transferase family 2,Glycosyltransferase 2-like",,
TX50_RS01885,,TX50_RS01885,PMM0355,Protein Homology,339039.0,339380.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011825836.1,DUF1330 domain-containing protein,WP_011131992.1,,,,,PMM0355,339039.0,339380.0,+,CK_Pro_MED4_00355,PMM0355,,CK_00037507,,,,,,,,conserved hypothetical protein,"PF07045,IPR010753","Domain of unknown function (DUF1330),Domain of unknown function DUF1330",156,Hypothetical proteins / Conserved
pip,pip,TX50_RS01895,PMM0356,Protein Homology,340325.0,341272.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817852.1,prolyl aminopeptidase,WP_011131993.1,"GO:0030163,GO:0004177,GO:0005737",cytoplasm|0005737||IEA,aminopeptidase activity|0004177||IEA,protein catabolic process|0030163||IEA,PMM0356,340325.0,341272.0,+,CK_Pro_MED4_00356,pip,"GO:0006508,GO:0004177,GO:0005737",CK_00003374,A.3,Glutamate family (Arg%2C Gln%2C Glu%2C Pro),"COG0596,bactNOG03199,cyaNOG01790","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",3.4.11.5,Transferred to 3.4.11.5,"proteolysis,proteolysis,aminopeptidase activity,proteolysis,aminopeptidase activity,cytoplasm",proline iminopeptidase,"TIGR01249,PF00561,IPR000073,IPR005944","prolyl aminopeptidase,alpha/beta hydrolase fold,Alpha/beta hydrolase fold-1,Proline iminopeptidase",73,Amino acid biosynthesis / Glutamate family
TX50_RS01900,,TX50_RS01900,PMM0357,Protein Homology,341600.0,342223.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131994.1,TenA family protein,WP_011131994.1,,,,,PMM0357,341600.0,342223.0,+,CK_Pro_MED4_00357,tenA,,CK_00003375,B.10.5,Thiamine (b1),"COG0819,bactNOG09748,bactNOG27201,cyaNOG01257","COG: INFORMATION STORAGE AND PROCESSING [K] Transcription,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription",3.5.99.2,aminopyrimidine aminohydrolase%3B thiaminase (ambiguous)%3B thiaminase II%3B tenA (gene name),,thiaminase II,"PF03070,IPR004305,IPR016084","TENA/THI-4/PQQC family,Thiaminase-2/PQQC,Haem oxygenase-like%2C multi-helical",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine
thiD,thiD,TX50_RS01905,PMM0358,Protein Homology,342256.0,343044.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131995.1,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,WP_011131995.1,"GO:0009228,GO:0008902,GO:0008972",,"hydroxymethylpyrimidine kinase activity|0008902||IEA,phosphomethylpyrimidine kinase activity|0008972||IEA",thiamine biosynthetic process|0009228||IEA,PMM0358,342256.0,343044.0,+,CK_Pro_MED4_00358,thiD,"GO:0009228,GO:0008972",CK_00002628,B.10.5,Thiamine (b1),"COG0351,bactNOG01895,cyaNOG02438","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism","2.7.4.7,2.7.1.49","phosphooxymethylpyrimidine kinase%3B hydroxymethylpyrimidine phosphokinase%3B ATP:4-amino-2-methyl-5-phosphooxymethylpyrimidine phosphotransferase%3B ATP:(4-amino-2-methylpyrimidin-5-yl)methyl-phosphate phosphotransferase%3B phosphomethylpyrimidine kinase,hydroxymethylpyrimidine kinase%3B hydroxymethylpyrimidine kinase (phosphorylating)","thiamine biosynthetic process,thiamine biosynthetic process,phosphomethylpyrimidine kinase activity",bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase,"TIGR00097,PF08543,IPR013749,IPR004399","hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,Phosphomethylpyrimidine kinase,Pyridoxamine kinase/Phosphomethylpyrimidine kinase,Hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase",162,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Thiamine
