Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
A5GIX6,SynWH7803_0465,9,9,0.001393131,0.001574301,0.001046913,0.001237258,0.001379151,0.001337255,0.001212378,0.001721233,0.001260823,0.001056437,0.001325651,0.001503367,0.00119239,0.000672011,0.001665257,0.000950144,0.001857966,0.001714725,0.001338115,0.001317888,0.001398145,0.001295152,0.001176553,0.001507611,0.454262373,0.984884154,0.335616712,1.044861436,0.350490206,0.908428547,0.18413878,1.164042427,Ribonuclease D OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rnd PE=4 SV=1,-0.0219740558803751,0.0633116324015919,-0.138555052021535,0.2191436425305696,SynWH7803_0465,locus_tag:KEGG
A5GJ04,SynWH7803_0493,9,9,0.10921517,0.160762586,0.134558055,0.106735004,0.168990692,0.115955277,0.109702092,0.183723603,0.127998473,0.105382937,0.130846948,0.109504069,0.113480247,0.133465864,0.1070641,0.111314106,0.161454773,0.112282756,0.134845271,0.130560325,0.140474723,0.115244651,0.118003403,0.128350545,0.318909936,0.968223239,0.29588307,1.041747495,0.230136212,1.023938225,0.137388042,1.113722364,C-phycoerythrin class II beta chain OS=Synechococcus sp. (strain WH7803) OX=32051 GN=mpeB PE=3 SV=1,-0.0465883731450055,0.0590056309207857,0.0341286790346787,0.1553896330358001,SynWH7803_0493,locus_tag:KEGG
A5GKS9,SynWH7803_1118,9,9,0.020359557,0.009076765,0.011114879,0.020744609,0.011750045,0.009812629,0.018046699,0.011257981,0.011023446,0.023381588,0.013337054,0.012947749,0.023025097,0.016361384,0.01177342,0.020452688,0.009715803,0.010541579,0.013517067,0.014102428,0.013442709,0.016555463,0.017053301,0.013570023,0.330932068,1.04330532,0.479752665,0.994498949,0.367904544,1.030070863,0.006805442,0.819670401,"Peroxiredoxin, AhpC/TSA family OS=Synechococcus sp. (strain WH7803) OX=32051 GN=ahpC PE=4 SV=1",0.0611614197853132,-0.0079582484872562,0.0427435900124297,-0.2868841930032139,SynWH7803_1118,locus_tag:KEGG
A5GNE6,SynWH7803_2035,9,9,0.020834458,0.018426596,0.018979498,0.022300876,0.016118718,0.017526498,0.016842891,0.015311288,0.017456746,0.018900379,0.021745442,0.030126475,0.018003317,0.029103231,0.035621862,0.018796208,0.018284895,0.02065054,0.019413517,0.018648697,0.016536975,0.023590765,0.027576137,0.019243881,0.286091404,0.960603742,0.028849324,0.851827859,0.125949756,1.168937801,0.126854368,0.815737888,Nitrogen regulatory protein P-II OS=Synechococcus sp. (strain WH7803) OX=32051 GN=glnB PE=3 SV=1,-0.0579866663304331,-0.231366180937246,0.2251981663313511,-0.2938224334124664,SynWH7803_2035,locus_tag:KEGG
A5GND7,SynWH7803_2026,8,8,0.00787922,0.001573999,0.001385253,0.008641197,0.00268168,0.001722636,0.021903718,0.006077336,0.008560164,0.004776633,0.001115173,0.000474933,0.009601603,0.001229428,0.000538676,0.010367329,0.003819115,0.003736009,0.003612824,0.004348504,0.012180406,0.002122246,0.003789902,0.005974151,0.040366527,1.203630307,0.04714362,3.371436316,0.20078537,1.785797324,0.024428679,2.815012756,Allophycocyanin alpha chain OS=Synechococcus sp. (strain WH7803) OX=32051 GN=apcA PE=3 SV=1,0.2673923388095812,1.753363346454745,0.8365683535542209,1.4931414597748638,SynWH7803_2026,locus_tag:KEGG
A5GNZ6,SynWH7803_2235,8,8,0.000567159,0.000594082,0.000512931,0.000603248,0.000977349,0.000436985,0.001128419,0.001067287,0.001339797,0.000639413,0.00155431,0.000375432,0.000388844,0.000626694,0.000486527,0.000703282,0.000781635,0.000691482,0.000558057,0.000672527,0.001178501,0.000856385,0.000500688,0.000725466,0.247353237,1.205122902,0.014059465,2.11179284,0.18153205,0.584653436,0.364582085,0.847126017,"Porin, P stress induced OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2235 PE=3 SV=1",0.2691802842679368,1.0784683179524202,-0.774346400657719,-0.2393514965484652,SynWH7803_2235,locus_tag:KEGG
A5GKR1,SynWH7803_1100,8,8,0.000299271,6.75721e-05,0.000139402,0.000296755,9.34514e-05,0.000143183,0.000571011,0.000106615,0.00019564,0.000128028,0.000134736,0.000171498,0.000251496,0.000104915,0.000205191,0.00024278,0.000145355,0.000247513,0.000168748,0.000177797,0.000291088,0.000144754,0.000187201,0.000211883,0.201765428,1.053620102,0.121920422,1.724986041,0.220268394,1.293234199,0.078896999,1.463746121,Putative modulator of DNA gyrase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pmbA PE=4 SV=1,0.0753547761237837,0.7865846873043959,0.3709835645062118,0.5496653475179653,SynWH7803_1100,locus_tag:KEGG
A5GNX7,SynWH7803_2216,8,8,0.000944559,0.000464421,0.000733538,0.000808808,0.000629699,0.000679785,0.001128611,0.000731399,0.001638187,0.00103563,0.000552779,0.000931976,0.000826081,0.000569443,0.001025103,0.001129919,0.001135134,0.001762354,0.000714173,0.000706097,0.001166066,0.000840128,0.000806876,0.001342469,0.468286221,0.988692001,0.092771785,1.632749464,0.37474685,0.960419495,0.072906258,1.597932894,Glutathione S-transferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=gst PE=4 SV=1,-0.0164069347066468,0.7073034346385366,-0.058263406589368,0.6762068228301881,SynWH7803_2216,locus_tag:KEGG
A5GNH7,SynWH7803_2066,8,8,0.00162038,0.001627859,0.0017613,0.001524124,0.001552716,0.001674129,0.00205728,0.002262992,0.003640886,0.001609248,0.001369946,0.002031957,0.001654316,0.002298833,0.00253036,0.00211673,0.001983908,0.003444877,0.001669847,0.001583656,0.002653719,0.001670384,0.00216117,0.002515172,0.002497402,0.948384443,0.080582817,1.589199576,0.097168871,1.293816433,0.048942556,1.505744846,Ribose-5-phosphate isomerase A OS=Synechococcus sp. (strain WH7803) OX=32051 GN=rpiA PE=3 SV=1,-0.0764560973888589,0.6683003136262539,0.371632941915551,0.5904773207419475,SynWH7803_2066,locus_tag:KEGG
A5GJC0,SynWH7803_0609,8,8,0.001214155,0.000738676,0.00122766,0.001149491,0.000782133,0.00104317,0.001763891,0.001025726,0.002147339,0.001412535,0.000951381,0.000991158,0.001264716,0.00076611,0.001065688,0.001986905,0.00110747,0.00268207,0.001060163,0.000991598,0.001645652,0.001118358,0.001032171,0.001925482,0.203496338,0.93532541,0.042887861,1.552262583,0.199585141,0.922934818,0.110071275,1.721704663,Porphobilinogen deaminase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=hemC PE=3 SV=1,-0.0964597130770904,0.6343726265641096,-0.1156993333313412,0.7838376875851248,SynWH7803_0609,locus_tag:KEGG
A5GN19,SynWH7803_1908,8,8,0.001309128,0.000805635,0.000742912,0.00102443,0.000914883,0.000892021,0.00146997,0.001069786,0.00169564,0.00108615,0.001092621,0.001096445,0.00069028,0.00280879,0.001070885,0.001159971,0.000987751,0.001721222,0.000952558,0.000943778,0.001411798,0.001091739,0.001523318,0.001289648,0.477599342,0.99078266,0.102948136,1.482112479,0.287808198,1.395314275,0.231273304,1.1812794,Polyribonucleotide nucleotidyltransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pnp PE=3 SV=1,-0.0133594751433336,0.5676549393696726,0.4805901055088035,0.2403502359634473,SynWH7803_1908,locus_tag:KEGG
A5GLD0,SynWH7803_1319,8,8,0.000127063,0.00031066,0.000444498,0.000167348,0.000401066,0.000416176,0.000252919,0.000373711,0.000652028,0.000125217,0.000329965,0.000337452,9.45208e-05,0.000365228,0.000468977,0.000393327,0.000274956,0.000426042,0.000294074,0.000328197,0.000426219,0.000264211,0.000309575,0.000364775,0.212947876,1.11603535,0.043632761,1.449362139,0.218553277,1.171695301,0.19726036,1.380618668,Sulfite reductase (Ferredoxin) OS=Synechococcus sp. (strain WH7803) OX=32051 GN=sir PE=3 SV=1,0.1583827247136915,0.5354181130889638,0.2285974461350437,0.4653148968917698,SynWH7803_1319,locus_tag:KEGG
A5GHY1,SynWH7803_0120,8,8,0.000825173,0.000827928,0.000820735,0.001041514,0.000754755,0.00110863,0.00111745,0.001218956,0.001158771,0.000931946,0.000862755,0.000946096,0.000895882,0.000988799,0.001159678,0.001232572,0.001069195,0.001045025,0.000824612,0.000968299,0.001165059,0.000913599,0.001014786,0.001115598,0.161377546,1.174248405,0.003475346,1.412856768,0.150327899,1.110757121,0.037039374,1.221102265,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0120 PE=4 SV=1,0.2317376339617614,0.4986152161530418,0.1515433904124722,0.2881840283598808,SynWH7803_0120,locus_tag:KEGG
A5GJ24,SynWH7803_0513,8,8,0.000308392,0.000456555,0.000472827,0.000422648,0.000586816,0.000562452,0.0005161,0.000398221,0.00070789,0.000442843,0.000576173,0.00047563,0.000603973,0.000463943,0.000591731,0.000587546,0.000351468,0.000650598,0.000412592,0.000523972,0.000540737,0.000498215,0.000553215,0.000529871,0.00553615,1.269952897,0.152175403,1.310587394,0.291198946,1.110393937,0.414182316,1.063536817,S-adenosylmethionine synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=metK PE=3 SV=1,0.3447749879228445,0.3902135602184192,0.1510715956117426,0.0888699766779391,SynWH7803_0513,locus_tag:KEGG
A5GHT4,SynWH7803_0073,8,8,0.00188384,0.00129628,0.001127461,0.001558023,0.001444496,0.00131207,0.001800614,0.001502297,0.002115419,0.001367078,0.001489312,0.002131078,0.001411723,0.001573482,0.00237881,0.001752192,0.002127685,0.002065628,0.001435861,0.001438197,0.00180611,0.001662489,0.001788005,0.001981835,0.49497684,1.001626919,0.183355484,1.257858884,0.090464505,1.075498676,0.130467769,1.192088851,4-hydroxy-tetrahydrodipicolinate synthase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=dapA PE=3 SV=1,0.0023452407317493,0.3309700789954711,0.105005748722471,0.2534917694577095,SynWH7803_0073,locus_tag:KEGG
A5GPL4,SynWH7803_2453,8,8,0.000775125,0.000483346,0.000764619,0.000606312,0.00054997,0.000840208,0.000695016,0.00051576,0.000973998,0.000628108,0.000697568,0.000791803,0.000634881,0.00051366,0.000921964,0.000781121,0.000874033,0.000955603,0.000674363,0.000665497,0.000728258,0.000705826,0.000690168,0.000870252,0.46094222,0.986851986,0.29394335,1.079919747,0.439841521,0.977815843,0.000847251,1.232954773,Polyamine aminopropyltransferase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=speE PE=3 SV=1,-0.019094378064776,0.1109241041414646,-0.0323653141758331,0.3021198800608486,SynWH7803_2453,locus_tag:KEGG
A5GPS5,SynWH7803_2514,8,8,0.00273775,0.001854684,0.002761526,0.002795446,0.001981229,0.002343577,0.002658561,0.00193348,0.002045622,0.00349043,0.002400436,0.002018241,0.002685839,0.002197045,0.002440961,0.004259566,0.001898138,0.002962717,0.00245132,0.002373417,0.002212554,0.002636369,0.002441282,0.00304014,0.346837236,0.968220255,0.214620095,0.902597151,0.31859759,0.926001579,0.234599092,1.153154307,Chaperone protein DnaK OS=Synechococcus sp. (strain WH7803) OX=32051 GN=dnaK PE=2 SV=1,-0.0465928194425766,-0.1478458701200977,-0.1109134413440457,0.205585577212084,SynWH7803_2514,locus_tag:KEGG
A5GMF6,SynWH7803_1695,7,7,8.44639e-05,5.13048e-05,4.57777e-05,0.000116148,4.89268e-05,3.51233e-05,0.000182175,0.000123549,0.000254632,0.000137008,3.87576e-05,7.99684e-05,0.00010318,3.51336e-05,0.00011328,0.000132285,8.69288e-05,9.66747e-05,6.05155e-05,6.67327e-05,0.000186786,8.52448e-05,8.38645e-05,0.000105296,0.339333071,1.102737308,0.047443138,3.086577177,0.474895576,0.983808463,0.160864777,1.23522338,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1695 PE=4 SV=1,0.1410891557683011,1.626007865063526,-0.0235506292999817,0.3047719649489059,SynWH7803_1695,locus_tag:KEGG
A5GHQ7,SynWH7803_0046,7,7,0.000426845,0.000226861,0.0001769,0.000461081,0.000247599,0.000250472,0.000453377,0.000485516,0.000678462,0.00042824,0.000263405,0.00048061,0.000408316,0.000574934,0.000546432,0.000349451,0.000482868,0.00061767,0.000276869,0.000319717,0.000539118,0.000390751,0.000509894,0.000483329,0.056948412,1.154762763,0.097992837,1.94719969,0.176581049,1.304905589,0.203578726,1.236922382,"DHSS soluble hydrogenase, small subunit OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0046 PE=3 SV=1",0.2075964916427202,0.9614008434829424,0.3839454303900218,0.3067549727338417,SynWH7803_0046,locus_tag:KEGG
A5GL08,SynWH7803_1197,7,7,0.000488401,0.000428652,0.000665161,0.000470539,0.000444984,0.000590292,0.000652591,0.00079645,0.000887594,0.000614433,0.000488904,0.000717023,0.000531656,0.000737349,0.000848779,0.000801642,0.000544476,0.001356619,0.000527405,0.000501938,0.000778878,0.000606786,0.000705928,0.000900912,0.21970432,0.951713634,0.026682638,1.476813347,0.207115796,1.16338796,0.119106594,1.484727074,Putative multicopper oxidase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1197 PE=4 SV=1,-0.0714005559734442,0.562487496804137,0.2183322787832492,0.5701977558243969,SynWH7803_1197,locus_tag:KEGG
A5GPT9,SynWH7803_2528,7,7,0.000240324,0.000103543,0.000203498,0.000219289,0.0001091,0.000161915,0.000235298,0.000115927,0.000369014,0.000230736,9.67178e-05,0.000229473,0.000227334,9.14328e-05,0.00033215,0.000202542,9.38637e-05,0.000374653,0.000182455,0.000163435,0.00024008,0.000185642,0.000216973,0.000223686,0.149011926,0.895752588,0.199470134,1.315829416,0.236240589,1.168766291,0.277264634,1.20493077,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2528 PE=4 SV=1,-0.1588277882243096,0.3959724703479258,0.2249864743317062,0.2689502579515906,SynWH7803_2528,locus_tag:KEGG
A5GJ12,SynWH7803_0501,7,7,0.005281872,0.005619404,0.002993504,0.006017022,0.006357381,0.003376015,0.006238034,0.006290597,0.004260465,0.004577144,0.005922083,0.001946494,0.005165867,0.003152999,0.002917776,0.004101938,0.004911561,0.003461526,0.004631593,0.005250139,0.005596365,0.004148574,0.003745548,0.004158342,0.017265444,1.13354931,0.015178654,1.208302407,0.383382764,0.902851914,0.49550528,1.002354593,"Phycobilisome linker polypeptide, C-phycoerythrin class I-associated OS=Synechococcus sp. (strain WH7803) OX=32051 GN=cpeE PE=3 SV=1",0.1808471504480374,0.2729815692985142,-0.1474387189838331,0.0033929666823505,SynWH7803_0501,locus_tag:KEGG
A5GKL7,SynWH7803_1056,7,7,0.001164945,0.000645391,0.000723591,0.000722016,0.000592444,0.000587554,0.000916762,0.000579129,0.001464984,0.001130267,0.000699268,0.001024719,0.001183086,0.000842111,0.001060123,0.001431703,0.001001178,0.00109804,0.000844642,0.000634005,0.000986958,0.000951418,0.00102844,0.001176974,0.108851955,0.750619165,0.342921252,1.168492436,0.073392013,1.08095503,0.04875525,1.237073095,Peptide methionine sulfoxide reductase MsrA OS=Synechococcus sp. (strain WH7803) OX=32051 GN=msrA PE=3 SV=1,-0.4138469689344134,0.2246483951557324,0.1123065051766329,0.3069307474270357,SynWH7803_1056,locus_tag:KEGG
A5GLF7,SynWH7803_1346,7,7,0.002568519,0.002555028,0.002288073,0.002747585,0.002431001,0.00279297,0.003061218,0.002832566,0.002373185,0.003168944,0.002636149,0.002317499,0.002555512,0.000962578,0.002417548,0.003073052,0.002913842,0.002996049,0.00247054,0.002657185,0.002755656,0.002707531,0.001978546,0.002994314,0.206045855,1.075548416,0.068219797,1.11540648,0.146370876,0.730756558,0.164111653,1.105920665,Allophycocyanin beta-18 subunit OS=Synechococcus sp. (strain WH7803) OX=32051 GN=apcE PE=3 SV=1,0.1050724693922447,0.1575695575119426,-0.4525372236762542,0.1452478952323658,SynWH7803_1346,locus_tag:KEGG
A5GLL7,SynWH7803_1406,7,7,0.001721162,0.001195855,0.001729595,0.001866298,0.001048963,0.001560223,0.001918238,0.001496813,0.001763671,0.001807085,0.001396401,0.001135441,0.001899235,0.00149622,0.000896001,0.002792445,0.001058678,0.001570549,0.001548871,0.001491828,0.001726241,0.001446309,0.001430485,0.001807224,0.315030713,0.963171368,0.074911883,1.114515589,0.450221754,0.989059329,0.223115839,1.24954212,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1406 PE=4 SV=1,-0.0541355888553314,0.1564167960644253,-0.0158710308424605,0.3213995331100468,SynWH7803_1406,locus_tag:KEGG
A5GM16,SynWH7803_1555,7,7,6.45785e-05,1.07461e-05,9.49179e-05,5.69131e-05,9.92105e-06,6.07839e-05,7.94344e-05,2.66028e-05,8.18616e-05,5.628e-05,7.28576e-06,0.000163268,0.000133994,8.45959e-06,0.000186408,0.000144586,3.40553e-05,0.000165226,5.67475e-05,4.25393e-05,6.26329e-05,7.56114e-05,0.000109621,0.000114622,0.148377325,0.749624856,0.298934958,1.103712175,0.13680772,1.449790278,0.13394954,1.515941138,Aminopeptidase N OS=Synechococcus sp. (strain WH7803) OX=32051 GN=pepN PE=4 SV=1,-0.4157593043323458,0.1423639965374005,0.53584421970756,0.6002137366461157,SynWH7803_1555,locus_tag:KEGG
A5GLP1,SynWH7803_1430,7,7,0.001373307,0.000943809,0.001190528,0.001163566,0.000779445,0.001116587,0.001368719,0.001099932,0.001190373,0.001573266,0.000789699,0.001132617,0.000938199,0.000490737,0.001261324,0.001300804,0.000917403,0.001213651,0.001169215,0.001019866,0.001219675,0.001165194,0.000896754,0.001143952,0.032292058,0.872265894,0.220216507,1.043157147,0.174229487,0.769617188,0.440967863,0.981769749,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_1430 PE=4 SV=1,-0.1971601141489194,0.0609565098422551,-0.3777870754500645,-0.0265433808622097,SynWH7803_1430,locus_tag:KEGG
A5GNQ0,SynWH7803_2139,7,7,0.002423795,0.002401352,0.003507361,0.002120221,0.001896554,0.002372776,0.002121592,0.003099379,0.003172065,0.003554911,0.002916065,0.003222653,0.001946335,0.002949698,0.004821126,0.002485542,0.003414861,0.00440638,0.002777503,0.00212985,0.002797679,0.00323121,0.003239053,0.003435595,0.061255313,0.766822045,0.478980002,1.007264132,0.497005144,1.002427284,0.394098922,1.063253326,Uncharacterized conserved secreted protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_2139 PE=4 SV=1,-0.3830362819357981,0.0104420467605678,0.003497587485707,0.0884853679156644,SynWH7803_2139,locus_tag:KEGG
A5GKF7,SynWH7803_0996,7,7,0.000515403,0.000378962,0.000347679,0.000471212,0.000490535,0.000362226,0.000374904,0.000437435,0.000400678,0.000216061,0.000482529,0.000536143,0.000363925,0.000356673,0.000826549,0.000484161,0.000499499,0.000853307,0.000414015,0.000441324,0.000404339,0.000411578,0.000515716,0.000612322,0.30434961,1.065963186,0.448002972,0.97663051,0.241839226,1.25302168,0.081731972,1.487744506,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0996 PE=4 SV=1,0.0921576141830651,-0.0341152463220316,0.3254113766373468,0.573126790172256,SynWH7803_0996,locus_tag:KEGG
A5GMZ4,SynWH7803_1883,7,7,4.8563e-05,7.58299e-05,6.90185e-05,5.0256e-05,5.20094e-05,6.36863e-05,3.2701e-05,2.27581e-05,0.000110111,2.91895e-05,3.45295e-05,6.39029e-05,0.000106152,6.13927e-05,3.81377e-05,3.02944e-05,1.53989e-05,0.000118281,6.44705e-05,5.53172e-05,5.51901e-05,4.25406e-05,6.85608e-05,5.46582e-05,0.176036891,0.85802423,0.383470509,0.856052611,0.236414875,1.611654073,0.31798695,1.284848102,DNA topoisomerase 1 OS=Synechococcus sp. (strain WH7803) OX=32051 GN=topA PE=3 SV=1,-0.2209097058953355,-0.2242286308586273,0.6885421156253658,0.3615978104350281,SynWH7803_1883,locus_tag:KEGG
A5GKE3,SynWH7803_0982,7,7,0.002769638,0.004331954,0.004953412,0.002065278,0.003174143,0.004204588,0.002081081,0.003930275,0.004150428,0.003217002,0.002928581,0.008066948,0.002387154,0.004378101,0.010474701,0.002278706,0.004022528,0.007615241,0.004018335,0.003148003,0.003387261,0.00473751,0.005746652,0.004638825,0.013204741,0.783409843,0.016980381,0.842951516,0.201763132,1.213010971,0.443414435,0.979169352,Uncharacterized protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0982 PE=4 SV=1,-0.352160840024695,-0.2464784407519276,0.2785925988802837,-0.0303696925038379,SynWH7803_0982,locus_tag:KEGG
A5GPM1,SynWH7803_2460,7,7,0.0125264,0.010514715,0.009453112,0.012139246,0.009113457,0.009184968,0.009535109,0.007955884,0.007158721,0.012088517,0.012034869,0.009871048,0.010002539,0.013980828,0.009741509,0.008266696,0.010088388,0.007675408,0.010831409,0.01014589,0.008216571,0.011331478,0.011241625,0.008676831,0.098400501,0.936710124,0.002989958,0.758587508,0.472750849,0.99207054,0.022861641,0.765728053,Starvation-inducible DNA-binding protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=dps PE=3 SV=1,-0.0943254369387313,-0.3986124805645178,-0.0114853895070038,-0.3850959824353943,SynWH7803_2460,locus_tag:KEGG
A5GL25,SynWH7803_1214,6,6,0.000248824,5.65439e-05,5.01609e-05,0.000329265,8.62639e-05,5.13839e-05,0.000361065,0.000124096,0.000529333,0.000146311,7.1736e-05,0.000247966,0.000335506,8.59955e-05,9.33155e-05,0.000229327,0.000127816,0.000128416,0.00011851,0.000155638,0.000338165,0.000155338,0.000171606,0.000161853,0.125091208,1.313290366,0.117062158,2.853478318,0.442443536,1.104725821,0.463827176,1.041940657,ATP-dependent Clp protease proteolytic subunit OS=Synechococcus sp. (strain WH7803) OX=32051 GN=clpP PE=3 SV=1,0.3931859286259049,1.5127216008161093,0.1436883553491568,0.0592731122711202,SynWH7803_1214,locus_tag:KEGG
