RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
fig.6666666.52381.peg.1173,SY28_RS05830,Transport and binding proteins,Amino acids_ peptides and amines,glycine betaine/proline uptake system ProVWX,ABC-type glycine betaine/proline uptake system ATPase component ProV,proV,2,F,16.11767604,40.17656526,21.49333712,25.92919281
fig.6666666.52381.peg.1175,SY28_RS05840,Transport and binding proteins,Amino acids_ peptides and amines,glycine betaine/proline uptake system ProVWX,ABC-type glycine betaine/proline uptake system substrate-binding component ProX,proX,2,F,67.24134298,35.62089994,113.5515854,72.13794276
fig.6666666.52381.peg.1176,SY28_RS05850,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin secretion,bifunctional 3_4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II RibB-RibA,ribB-ribA,2,F,82.55755131,50.88075684,53.10990457,62.18273757
fig.6666666.52381.peg.1177,SY28_RS05855,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,riboflavin synthase RibE,ribE,2,F,106.5294821,88.74102517,72.11683358,89.1291136
fig.6666666.52381.peg.1178,SY28_RS05860,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,ribD,2,F,45.76820053,71.73821455,60.59037002,59.36559504
fig.6666666.52381.peg.1179,SY28_RS05865,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,6_7-dimethyl-8-ribityllumazine synthase RibH,ribH,3,G,104.4597854,94.44212125,43.30683544,80.73624737
fig.6666666.52381.peg.118,SY28_RS00600,Carbohydrate metabolism,Pyruvate metabolism,lactate utilization,L-lactate dehydrogenase subunit LldE,lldE,2,F,20.72711463,18.03501394,34.51894484,24.42702447
fig.6666666.52381.peg.1182,SY28_RS05870,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system antidote component,,2,F,96.59535852,20.46980464,94.08359027,70.38291781
fig.6666666.52381.peg.1186,SY28_RS05885,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cas02710,cas2710,2,F,30.36188539,43.8373441,70.38302929,48.19408626
fig.6666666.52381.peg.1188,SY28_RS05895,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L33 RpmG,rpmG,3,G,3318.461793,3408.199582,2563.622659,3096.761345
fig.6666666.52381.peg.1189,SY28_RS05900,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,preprotein translocase subunit SecE,secE,1,E,436.5980823,534.8825504,435.5390918,469.0065748
fig.6666666.52381.peg.119,SY28_RS00605,Unknown function,General,,COG0393 family protein of unknown function,,4,H,63.21408635,116.053714,115.0515656,98.10645531
fig.6666666.52381.peg.1190,SY28_RS05905,Transcription,Transcription factors,transcription termination - antitermination Nus factors,transcriptional antiterminator NusG,nusG,3,G,1423.783492,1469.328942,749.5566862,1214.22304
fig.6666666.52381.peg.1191,SY28_RS05910,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L11 RlpK,rplK,3,G,3570.510055,2809.464615,2346.804475,2908.926382
fig.6666666.52381.peg.1192,SY28_RS05915,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L1 RplA,rplA,3,G,1360.718568,1504.721703,868.7720088,1244.737426
fig.6666666.52381.peg.1193,SY28_RS05920,Transport and binding proteins,Cations and iron carrying compounds,,cation diffusion facilitator family transporter,,4,H,62.49632899,78.51651171,77.9398166,72.9842191
fig.6666666.52381.peg.1195,SY28_RS05930,Unknown function,Enzymes of unknown specificity,,predicted secreted hydrolase,,4,H,7.358392025,32.48393033,91.57408343,43.80546859
fig.6666666.52381.peg.1196,SY28_RS05935,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L7/L12 RplL,rplL,3,G,1352.369286,696.9522087,803.2561831,950.8592261
fig.6666666.52381.peg.1197,SY28_RS05940,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L10 RplJ,rplJ,3,G,5507.049309,5086.46,3509.623626,4701.044312
fig.6666666.52381.peg.1198,SY28_RS05945,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,Rad52/22 family double-strand break repair protein,,4,H,5.593034849,17.14950562,53.1181278,25.28688942
fig.6666666.52381.peg.1199,SY28_RS05950,Unknown function,Enzymes of unknown specificity,,metallophosphoesterase,,4,H,42.05273012,62.73644287,74.18247254,59.65721518
fig.6666666.52381.peg.12,SY28_RS00060,Nucleic acid metabolism,General,oxidative stress response,inosine/xanthosine triphosphatase,,0,,93.73113476,118.4734684,69.06732034,93.75730782
fig.6666666.52381.peg.1200,SY28_RS05955,Translation,tRNA and rRNA base modification,16S rRNA modification factors,16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase KsgA,ksgA,0,,24.77127317,48.74012308,21.17307863,31.56149163
fig.6666666.52381.peg.1201,SY28_RS05960,Carbohydrate metabolism,Pentose phosphate pathway,,ribokinase RbsK,rbsK,1,E,105.0307273,202.0481457,157.6120118,154.8969616
fig.6666666.52381.peg.1202,SY28_RS05965,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,imidazole glycerol phosphate synthase glutamine amidotransferase subunit HisH,hisH,0,,30.60199998,12.73859277,6.555568739,16.63205383
fig.6666666.52381.peg.1204,SY28_RS05975,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,histidinol-phosphate aminotransferase HisC,hisC,0,,75.09913511,84.40920378,87.1941103,82.23414973
fig.6666666.52381.peg.1208,SY28_RS05990,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,rod shape-determining protein MreC,mreC,0,,83.70978283,55.11637596,43.12318422,60.649781
fig.6666666.52381.peg.1209,SY28_RS05995,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,rod shape-determining protein MreD,mreD,1,E,37.04772914,98.43817728,6.956868692,47.48092504
fig.6666666.52381.peg.121,SY28_RS00615,Unknown function,General,,DinB family protein,,0,,167.2160381,160.6972073,175.8922513,167.9351656
fig.6666666.52381.peg.1210,SY28_RS06000,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,MreBCD system,penicillin-binding protein 2 MrdA,mrdA,0,,58.95300107,71.93110585,81.12619655,70.67010116
fig.6666666.52381.peg.1211,SY28_RS06005,Unknown function,Enzymes of unknown specificity,,FAD dependent oxidoreductase,,0,,20.32029682,12.2570173,36.53864199,23.03865204
fig.6666666.52381.peg.1212,SY28_RS06010,Defense and invasion systems,Detoxification and inactivation,resistance to reactive oxygen species (ROS),alkyl hydroperoxide reductase,bcp,0,,43.9712795,76.76475926,64.91849132,61.88484336
fig.6666666.52381.peg.1213,SY28_RS06015,Defense and invasion systems,Detoxification and inactivation,resistance to reactive oxygen species (ROS),alkyl hydroperoxide reductase,bcp,0,,25.56187753,20.31704491,32.03855161,25.97249135
fig.6666666.52381.peg.1214,SY28_RS06020,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,0,,44.91384744,42.65744683,53.30925859,46.96018429
fig.6666666.52381.peg.1215,SY28_RS06025,Regulatory functions,Protein interactions,,protein serine/threonine phosphatase,,0,,21.37405552,28.73334055,19.09829861,23.06856489
fig.6666666.52381.peg.1216,SY28_RS06030,Unknown function,General,,hypothetical protein,,0,,42.72442493,73.40084689,31.89906748,49.34144644
fig.6666666.52381.peg.1217,SY28_RS06035,Transport and binding proteins,Unknown substrate,,MFS superfamily transporter,,0,,54.93579441,24.52901519,64.67053357,48.04511439
fig.6666666.52381.peg.1218,SY28_RS06040,Cell structure_ growth_ and death,Chromosome and associated proteins,,YbaB/EbfC family DNA-binding protein,,0,,466.6366991,513.6163036,483.3390764,487.8640264
fig.6666666.52381.peg.1219,SY28_RS06045,Nucleic acid metabolism,DNA replication_ recombination_ and repair,recFOR recombination pathway,recombination protein RecR,recR,3,G,134.6614383,79.82380304,76.48220102,96.98914744
fig.6666666.52381.peg.122,SY28_RS00620,Unknown function,Enzymes of unknown specificity,,GCN5 family N-acetyltransferase,argA,3,G,196.4995388,67.22497499,33.41945255,99.04798879
fig.6666666.52381.peg.1220,SY28_RS06050,Unknown function,General,,roadblock/LC7 family protein,,3,G,56.04573627,72.18470233,69.82014,66.01685954
fig.6666666.52381.peg.1221,SY28_RS06055,Unknown function,General,,roadblock/LC7 family protein,,2,F,1580.35058,1203.771562,1507.574715,1430.565619
fig.6666666.52381.peg.1222,SY28_RS06060,Unknown function,General,,protein of unknown function DUF3467,,3,G,153.8010133,152.4611718,96.71571505,134.3259667
fig.6666666.52381.peg.1223,SY28_RS06065,Intracellular trafficking_ assembly_ and processing,Peptidases,,acylaminoacyl-peptidase,,3,G,15.30697279,22.384651,35.67270342,24.45477574
fig.6666666.52381.peg.1224,SY28_RS06070,Unknown function,General,,COG5316 family protein of unknown function,,4,H,36.99099112,87.97928209,74.05044677,66.34023999
fig.6666666.52381.peg.1225,SY28_RS06075,Transport and binding proteins,Amino acids_ peptides and amines,,ABC-type transport system ATPase component,,3,G,186.7323889,76.91403003,23.09873926,95.58171941
fig.6666666.52381.peg.1226,SY28_RS06080,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Embden-Meyerhof pathway,triosephosphate isomerase TpiA,tpiA,3,G,69.54610861,27.75576699,50.16341583,49.15509715
fig.6666666.52381.peg.1227,SY28_RS06085,Unknown function,General,,hypothetical protein,,2,F,192.0498991,51.04657533,160.2596949,134.4520565
fig.6666666.52381.peg.1228,SY28_RS06090,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis via diaminopimelate (DAP)_ succinylated branch,N-succinyldiaminopimelate transaminase DapC,dapC,2,F,132.647748,40.1625929,64.62966117,79.14666736
fig.6666666.52381.peg.1229,SY28_RS06095,Carbohydrate metabolism,Pyruvate metabolism,pyruvate dehydrogenase complex PdhABCD-AceE,pyruvate dehydrogenase E1 component alpha subunit PdhA,pdhA,3,G,107.3687873,83.25215445,103.58637,98.06910393
fig.6666666.52381.peg.1230,SY28_RS06100,Carbohydrate metabolism,Pyruvate metabolism,pyruvate dehydrogenase complex PdhABCD-AceE,pyruvate dehydrogenase E1 component beta subunit PdhB,pdhB,4,H,21.23763915,63.31811272,67.97640267,50.84405151
fig.6666666.52381.peg.1231,SY28_RS06105,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,bifunctional oxepin-CoA hydrolase / NADP-dependent 3-oxo-5_6-dehydrosuberyl-CoA semialdehyde dehydrogenase PaaZ,paaZ,1,E,95.18534882,119.6919791,47.67370771,87.51701188
fig.6666666.52381.peg.1233,SY28_RS06115,Defense and invasion systems,Restriction-modification systems,,adenine-specific site-specific DNA-methyltransferase,,0,,43.22086784,12.66271636,49.78397076,35.22251832
fig.6666666.52381.peg.1235,SY28_RS06125,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,tryptophan biosynthesis,tryptophan synthase beta subunit TrpB,trpB,1,E,50.93101558,113.3549868,64.73177088,76.33925776
fig.6666666.52381.peg.1236,SY28_RS06130,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,,aminopeptidase PepS,pepS,2,F,450.2067101,278.3630209,383.8219841,370.7972384
fig.6666666.52381.peg.1238,SY28_RS06140,Unknown function,Enzymes of unknown specificity,,metallophosphoesterase,,0,,20.87247896,46.59474108,9.983800237,25.81700676
fig.6666666.52381.peg.1239,SY28_RS06145,Regulatory functions,DNA interactions,,AsnC family transcriptional regulator,,0,,87.23658523,76.68969063,46.64041545,70.1888971
fig.6666666.52381.peg.124,SY28_RS00630,Defense and invasion systems,Detoxification and inactivation,arsenical resistance system,arsenate reductase ArsC,arsC,1,E,331.4361421,493.1851162,286.0988315,370.2400299
fig.6666666.52381.peg.1241,SY28_RS06155,Carbohydrate metabolism,Citrate cycle (TCA cycle),TCA cycle,NADP-dependent isocitrate dehydrogenase Icd,icd,3,G,298.9125791,190.7279034,187.3057551,225.6487459
fig.6666666.52381.peg.1242,SY28_RS06160,Unknown function,General,,hypothetical protein,,3,G,79.08063628,18.77575184,22.83772067,40.2313696
fig.6666666.52381.peg.1244,SY28_RS06170,Unknown function,General,,hypothetical protein,,1,E,64.24446717,104.6742591,87.75473305,85.55781978
fig.6666666.52381.peg.1245,SY28_RS06175,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factor_ DNA polymerase IIIl,DNA polymerase III epsilon subunit DnaQ,dnaQ,1,E,105.5226303,131.8840903,104.0785274,113.828416
fig.6666666.52381.peg.1246,SY28_RS06180,Translation,Aminoacyl-tRNA biosynthesis,GatABC aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase complex,bifunctional aspartyl-tRNA(Asn) / glutamyl-tRNA(Gln) amidotransferase subunit GatA,gatA,1,E,90.5630406,84.59810773,85.45463855,86.87192896
fig.6666666.52381.peg.1247,SY28_RS06185,Unknown function,Enzymes of unknown specificity,,hypothetical protein,,1,E,113.2387827,146.6173214,84.04864499,114.6349163
fig.6666666.52381.peg.1248,SY28_RS06190,Transport and binding proteins,Unknown substrate,RND efflux pump,RND-type efflux system permease component,,3,G,264.7309902,271.7470262,211.8255248,249.4345137
fig.6666666.52381.peg.1249,SY28_RS06195,Transport and binding proteins,Accessory functions,RND efflux pump,RND-type efflux system MFP component,,1,E,273.6198443,342.991502,194.2757968,270.2957144
fig.6666666.52381.peg.125,SY28_RS00635,Defense and invasion systems,Detoxification and inactivation,arsenical resistance system,arsenate reductase ArsC,arsC,2,F,216.6719655,138.5837404,196.4790416,183.9115825
fig.6666666.52381.peg.1250,SY28_RS06200,Transport and binding proteins,Porins and secretins,RND efflux pump,RND-type efflux system secretin component,,1,E,434.3173955,533.4092401,298.930796,422.2191439
fig.6666666.52381.peg.1251,SY28_RS06205,Transport and binding proteins,Porins and secretins,RND efflux pump,outer membrane efflux protein,,1,E,596.5963061,689.7151407,595.5050104,627.2721524
fig.6666666.52381.peg.1252,SY28_RS06210,Regulatory functions,DNA interactions,RND efflux pump,MarR family transcriptional regulator of efflux pump,,1,E,991.189743,1238.712672,1114.980585,1114.961
fig.6666666.52381.peg.1253,SY28_RS06215,Unknown function,General,,hypothetical protein,,4,H,79.4118613,295.6161889,223.8401206,199.6227236
fig.6666666.52381.peg.1254,SY28_RS06220,Transcription,Transcription factors,,transcription elongation factor GreA,greA,2,F,339.181034,264.7373081,403.5569635,335.8251019
fig.6666666.52381.peg.1255,SY28_RS06225,Translation,Transfer RNA biogenesis,tRNA aminoacylation,class II lysyl-tRNA synthetase LysS,lysS,2,F,229.8384596,215.3177577,214.3635398,219.839919
fig.6666666.52381.peg.1256,SY28_RS06250,Unknown function,Enzymes of unknown specificity,,ribonuclease,,2,F,55.70788794,28.73600177,25.50799563,36.65062844
fig.6666666.52381.peg.1257,SY28_RS06255,Unknown function,General,,hypothetical protein,,2,F,25.65971673,9.573923551,43.5705833,26.26807453
fig.6666666.52381.peg.1258,SY28_RS06260,Intracellular trafficking_ assembly_ and processing,Peptidases,glutathione metabolism,leucyl aminopeptidase PepA,pepA,2,F,109.03923,101.650774,72.71069729,94.46690042
fig.6666666.52381.peg.126,SY28_RS00640,Unknown function,General,,hypothetical protein,,1,E,63.62134138,123.9411778,54.7712478,80.77792233
fig.6666666.52381.peg.1260,SY28_RS06270,Unknown function,General,,hypothetical protein,,4,H,18.0283103,55.2788633,193.0823573,88.7965103
fig.6666666.52381.peg.1261,SY28_RS06275,Unknown function,General,,hypothetical protein,,1,E,184.7664093,229.1413638,149.7570036,187.8882589
fig.6666666.52381.peg.1262,SY28_RS06280,Energy metabolism,Oxidative phosphorylation,,inorganic pyrophosphatase Ppa,,4,H,15.1244344,83.34134747,67.58101015,55.34893067
fig.6666666.52381.peg.1263,SY28_RS06285,Translation,Transfer RNA biogenesis,tRNA aminoacylation,threonyl-tRNA synthetase ThrS,thrS,4,H,135.5488435,163.58068,218.9772547,172.7022594
fig.6666666.52381.peg.1264,SY28_RS06290,Transport and binding proteins,Unknown substrate,,MFS transporter,,1,E,63.87530471,64.46368992,37.39553671,55.24484378
fig.6666666.52381.peg.1267,SY28_RS06305,Nucleic acid metabolism,Purine metabolism,,bifunctional exopolyphosphatase / guanosine-5'-triphosphate_3'-diphosphate pyrophosphatase Ppx-GppA,ppx-gppA,1,E,47.53600861,42.61641012,43.19913564,44.45051812
fig.6666666.52381.peg.1268,SY28_RS06310,Energy metabolism,General,polyphosphate kinase/exopolyphosphatase system,polyphosphate kinase Ppk,ppk,1,E,68.91792837,36.77542891,21.46496678,42.38610802
fig.6666666.52381.peg.1269,SY28_RS06315,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type iron(III) uptake system ATPase component FbpC,fbpC,1,E,33.70476342,45.72274652,22.85576427,34.09442474
fig.6666666.52381.peg.127,SY28_RS00645,Nucleic acid metabolism,Purine metabolism,guanine ribonucleotide biosynthesis from IMP,IMP dehydrogenase GuaB,guaB,4,H,203.7778794,199.3200913,250.5418169,217.8799292
fig.6666666.52381.peg.1270,SY28_RS06320,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type iron(III) uptake system permease component FbpB,fbpB,1,E,25.33657848,80.20921338,38.68381175,48.07653454
fig.6666666.52381.peg.1272,SY28_RS06325,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type iron(III) uptake system substrate-binding component FbpA,fbpA,4,H,353.2563409,497.3169429,448.4036054,432.9922964
fig.6666666.52381.peg.1274,SY28_RS06335,Nucleic acid metabolism,General,,5'-nucleotidase SurE,surE,1,E,24.93726551,81.65116824,22.55769412,43.04870929
