RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
N/A,tll0383,Unknown function,General,peptidoglycan bioysnthesis and recycling,SpoIID/LytB domain protein,,3,G,1870.090256,1682.240325,1397.022143,1649.784241
N/A,tll0384,Natural products biosynthesis,General,cyanopterin biosynthesis,UDP-glucose tetrahydrobiopterin glucosyltransferase PgtA,pgtA,1,E,1442.587889,1692.893187,1543.035713,1559.505597
N/A,tll0385,Energy metabolism,Oxidative phosphorylation,F1/F0 ATPase AtpABCDEFGH,F-type H+-transporting ATPase gamma subunit AtpG,atpG,3,G,33552.79916,34988.52435,26596.90366,31712.74239
N/A,tll0386,Unknown function,General,None,hypothetical protein,,3,G,1228.800773,911.2309761,578.9292401,906.3203297
N/A,tll0390,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,alpha-ribazole from nicotinate mononucleotide and dimethylbenzimidazole,alpha-ribazole-5'-phosphate phosphatase CobC,cobC,3,G,929.715346,944.1689549,851.2825381,908.3889463
N/A,tll0391,Unknown function,General,None,SpoIID/LytB domain protein,,2,F,3731.556683,3493.018299,3678.05153,3634.208837
N/A,tll0392,Unknown function,General,None,hypothetical protein,,3,G,3887.008446,3754.543517,3393.467719,3678.339894
N/A,tll0394,Unknown function,General,None,hypothetical protein,,4,H,1799.915627,2397.444121,3279.086279,2492.148676
N/A,tll0395,Nucleic acid metabolism,Pyrimidine metabolism,uridine monophosphate biosynthesis from glutamine,orotidine 5'-phosphate decarboxylase PyrF,pyrF,3,G,784.4392464,794.1920212,696.6731623,758.4348099
N/A,tll0396,Unknown function,General,None,membrane protein of unknown function DUF3611,,3,G,1377.132736,1107.265623,1079.54868,1187.982346
N/A,tll0397,Energy metabolism,Sulfur metabolism,thiosulfate to sulfite,thiosulfate/3-mercaptopyruvate sulfurtransferase SseA,sseA,4,H,875.1253336,965.4861647,1042.752931,961.1214765
N/A,tll0398,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,sulfolipid sulfoquinovosyldiacylglycerol biosynthesis,UDP-sulfoquinovose synthase SqdB,sqdB,3,G,44529.36161,43711.67708,29745.23851,39328.75906
N/A,tll0399,Unknown function,General,None,hypothetical protein,,3,G,817.6951052,550.3834282,376.570909,581.5498141
N/A,tll0403,Unknown function,Enzymes of unknown specificity,None,putative 2-phosphosulfolactate phosphatase,,4,H,2160.965711,2799.996411,2987.071691,2649.344604
N/A,tll0404,Defense and invasion systems,Protein_ prosthetic group_ membrane repair,photosystem II repair,photosystem II repair protein Psb32,psb32,3,G,14545.68503,14280.36829,14032.54456,14286.19929
N/A,tll0415,Nucleic acid metabolism,DNA replication_ recombination_ and repair,replication restart_ PriA/PriB primosome pathway,primosomal protein N' (replication factor Y) PriA,priA,3,G,495.1910129,461.2285463,411.9640207,456.12786
N/A,tll0418,Fatty acid and lipid metabolism,Biosynthesis,Sulfoquinovosyldiacylglycerol biosynthesis,sulfoquinovosyldiacylglycerol biosynthesis protein SqdX,sqdX,3,G,11202.77285,10351.04162,7533.355819,9695.723431
N/A,tll0422,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,uroporhyrinogen III biosynthesis from 5-aminolevulinate,porphobilinogen synthase HemB,hemB,3,G,14070.52681,14303.6122,11142.05674,13172.06525
N/A,tll0423,Nucleic acid metabolism,Purine metabolism,Cofactor NAD synth,ADP-ribose pyrophosphatase NudF,nudF,4,H,3054.984986,3899.091689,4603.758049,3852.611575
N/A,tll0424,Intracellular trafficking_ assembly_ and processing,Peptidases,cytoplasmic protease,methionine aminopeptidase Map,map,4,H,6965.621748,7852.549593,9915.92402,8244.698454
N/A,tll0425,Nucleic acid metabolism,DNA replication_ recombination_ and repair,single strand breaks repair,FAD-dependent deoxyribopyrimidine photolyase PhrA,phrA,0,,735.6941113,710.6126726,719.2723703,721.8597181
N/A,tll0426,Unknown function,General,None,hypothetical protein,,1,E,5578.093325,6320.773463,5870.010403,5922.959064
N/A,tll0439,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,tryptophan biosynthesis from ribose-5-phosphate,tryptophan synthase alpha subunit TrpA,trpA,3,G,3045.76331,2487.665992,1763.725842,2432.385048
N/A,tll0443,Transport and binding proteins,Unknown substrate,None,ABC-type transport system ATPase component,,1,E,2300.114077,2915.864768,2599.710726,2605.229857
N/A,tll0444,Energy metabolism,Photosynthesis,photosystem II other common subunits,photosystem II oxygen-evolving enhancer protein 1 PsbO,psbO,3,G,148073.2527,131497.1311,92502.99616,124024.46
N/A,tll0447,Energy metabolism,Oxidative phosphorylation,NAD(P)H:quinone oxidoreductase (complex I) NdhABCDEFGHIJKLMNOPQS,NADH-plastoquinone oxidoreductase subunit NdhM,ndhM,2,F,6086.793516,5684.055888,6063.23573,5944.695045
N/A,tll0451,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,chlorophyllide a biosynthesis from protoporphyrin IX,magnesium-protoporphyrin O-methyltransferase BchM,bchM,3,G,3166.628328,2514.778182,2047.876818,2576.427776
N/A,tll0452,Cell structure_ growth_ and death,Cell division,cell division export system FtsEX,ABC-type septal ring translocating system permease component FtsX,ftsX,0,,1025.335845,1064.106086,1022.306365,1037.249432
N/A,tll0453,Cell structure_ growth_ and death,Cell division,cell division export system FtsEX,ABC-type septal ring translocating system ATPase component FtsE,ftsE,4,H,767.458543,780.6573946,835.5116805,794.5425394
N/A,tll0454,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,polysaccharide biosynthesis,UDP-N-acetyl-D-mannosaminuronic acid transferase RffM,rffM,4,H,5775.714666,6900.063119,6641.581191,6439.119659
N/A,tll0456,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,dTDP-4-dehydro-L-rhamnose biosynthesis from 4_6-dideoxy-4-oxo-dTDP-D-glucose,dTDP-4-dehydrorhamnose 3_5-epimerase RfbC,rfbC,3,G,5940.055643,5813.629242,5721.216023,5824.966969
N/A,tll0457,Terpenoids and polyketides metabolism,Polyketide sugar unit biosynthesis,4_6-dideoxy-4-oxo-dTDP-D-glucose biosynthesis from glucose-1-phosphate,glucose-1-phosphate thymidylyltransferase RfbA,rfbA,4,H,1529.200685,1622.223696,2150.52813,1767.317504
N/A,tll0458,Terpenoids and polyketides metabolism,Polyketide sugar unit biosynthesis,4_6-dideoxy-4-oxo-dTDP-D-glucose biosynthesis from glucose-1-phosphate,dTDP-glucose 4_6-dehydratase RfbB,rfbB,3,G,9513.87458,8914.631683,8224.582208,8884.362824
N/A,tll0460,Metabolism of other amino acids and amines,D-Alanine metabolism,peptidoglycan biosynthesis,alanine racemase Alr,alr,3,G,1660.646483,1679.887636,1480.229877,1606.921332
N/A,tll0463,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,chorismate biosynthesis via shikimate,chorismate synthase AroC,aroC,3,G,4074.151421,3578.005216,3659.041319,3770.399319
N/A,tll0464,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,None,iron binding protein from the HesB/IscA/SufA family,,4,H,1610.62185,2099.518003,1908.953671,1873.031175
N/A,tll0465,Cell structure_ growth_ and death,Cell division,None,cell division inhibitor SulA,sulA,4,H,4329.956712,4530.54558,4795.571799,4552.024697
N/A,tll0466,Unknown function,General,None,hypothetical protein,,4,H,7390.265752,7894.566427,7715.942564,7666.924914
N/A,tll0467,Carbohydrate metabolism,Pentose phosphate pathway,pentose phosphate cycle_ non-oxidative phase,transaldolase TalA,talA,4,H,1870.853376,2552.077538,3074.905305,2499.27874
N/A,tll0471,Translation,Ribosomal proteins: synthesis and modification,ribosomal protein modification factors,ribosomal-protein-alanine acetyltransferase RimI,rimI,0,,70.53700434,68.47521766,84.836269,74.61616366
N/A,tll0476,Intracellular trafficking_ assembly_ and processing,Peptidases,T2bSS type IVa pilus complex,prepilin peptidase PilD,pilD,4,H,701.0636118,830.3995206,940.5886504,824.0172609
N/A,tll0480,Signal transduction,Two-component systems,None,two component signal transduction system histidine kinase,,4,H,625.3640046,646.860669,752.1921382,674.8056039
N/A,tll0486,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane protease,M79 family C-terminal endopeptidase,,1,E,2479.124478,2874.845763,2191.482628,2515.150956
N/A,tll0487,Energy metabolism,Electron transport,photosynthetic electron transport,2Fe-2S ferredoxin PetF,petF,3,G,5798.767809,5711.504989,4367.374157,5292.548985
N/A,tll0488,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,phylloquinone biosynthesis via SEPHCHC,1_4-dihydroxy-2-naphthoyl-CoA thioesterease DncH,dncH,3,G,833.461747,784.3983152,590.3048032,736.0549551
N/A,tll0490,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly SUF system,Fe-S cluster assembly protein SufB,sufB,4,H,11204.3228,14308.71006,17293.15666,14268.72984
N/A,tll0495,Unknown function,Enzymes of unknown specificity,None,HAD superfamily phosphatase YqeG,yqeG,3,G,562.9595871,559.363809,491.3304912,537.8846291
N/A,tll0500,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,IPP biosynthesis via deoxyxylulose,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase IspE,ispE,3,G,1678.443384,1512.142308,1238.387837,1476.32451
N/A,tll0502,Translation,tRNA and rRNA base modification,tRNA N6-threonylcarbamoyladenosine modification,tRNA threonylcarbamoyladenosine modification protein TsaD,tsaD,4,H,1400.076064,2112.642714,3449.804419,2320.841066
N/A,tll0506,Translation,Transfer RNA biogenesis,tRNA aminoacylation,glutamyl-tRNA synthetase GltX,gltX,3,G,3968.858336,2962.128059,2557.905091,3162.963829
N/A,tll0507,Amino acid metabolism,Arginine and proline metabolism,arginine degradation (L-arginine deiminase pathway),L-arginine deiminase ArcA,arcA,3,G,12265.44335,10943.32209,9358.196921,10855.65412
N/A,tll0511,Unknown function,Enzymes of unknown specificity,None,oxidoreductase short-chain dehydrogenase/reductase family,,4,H,688.7884474,799.4179909,862.6043612,783.6035998
N/A,tll0512,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel3 transposase TnpA_ISTel3,tnpA_ISTel3,0,,10.87549699,6.541979401,13.27345487,10.23031042
N/A,tll0513,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type FeII uptake system substrate-binding component FutA1,futA1,3,G,2998.389226,2454.171377,1839.153937,2430.571513
N/A,tll0514,Unknown function,General,None,hypothetical protein,,4,H,623.7615942,657.8959389,721.2626409,667.640058
N/A,tll0515,Unknown function,General,None,PedR controlled uncharacterized protein,,4,H,20673.94462,25441.61603,27576.19325,24563.91797
N/A,tll0517,Transport and binding proteins,Unknown substrate,RND-type exporter Rnd3,RND-type export system MFP component,,2,F,1115.626539,1015.339288,1108.987028,1079.984285
N/A,tll0518,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factor_ DNA polymerase IIIl,DNA polymerase III delta prime subunit HolB,holB,4,H,213.7701604,238.6181503,309.1404508,253.8429205
N/A,tll0519,Translation,Transfer RNA biogenesis,CCA adding factors,tRNA nucleotidyltransferase A-adding,,4,H,867.4308027,873.7166361,984.359036,908.5021583
N/A,tll0520,Unknown function,General,None,hypothetical protein,,4,H,1136.880671,1824.186532,3456.314185,2139.127129
N/A,tll0521,Unknown function,General,None,hypothetical protein,,0,,86.09761177,88.2337621,75.43764885,83.25634091
N/A,tll0523,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,peptidoglycan biosynthesis,D-alanine-D-alanine ligase Ddl,ddl,3,G,1378.968856,1124.533967,849.3964149,1117.633079
N/A,tll0527,Translation,Translation factors,release factors,peptide chain release factor PrfB,pfrB,3,G,3688.855883,3284.424069,3207.132768,3393.470907
N/A,tll0529,Intracellular trafficking_ assembly_ and processing,Peptidases,DNA gyrase modulation,TldE/TldD proteolytic complex component TldD,tldD,4,H,5112.29912,5619.629752,5868.317997,5533.415623
N/A,tll0530,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L25 RplY,rplY,3,G,74719.43868,57261.98411,43437.33577,58472.91952
N/A,tll0531,Nucleic acid metabolism,Purine metabolism,adenosine monophosphate (AMP) biosynthesis from inosine monophosphate (IMP),adenylosuccinate synthase PurA,purA,3,G,14457.56133,11008.32649,8577.741861,11347.87656
N/A,tll0533,Unknown function,General,None,hypothetical protein,,3,G,3851.232702,3604.263135,2960.728953,3472.07493
N/A,tll0538,Transport and binding proteins,Cations and iron carrying compounds,None,monovalent cation/H+ antiporter YbaL,ybaL,2,F,835.5370015,778.8379614,812.7860619,809.0536749
N/A,tll0539,Regulatory functions,Protein interactions,None,allosteric effector of glucose-6-phosphate dehydrogenase OpcA,opcA,4,H,882.2281467,940.6586368,1126.041129,982.9759708
N/A,tll0540,Carbohydrate metabolism,Pentose phosphate pathway,pentose phosphate pathway_ oxidative phase,glucose-6-phosphate 1-dehydrogenase Zwf,zwf,4,H,1053.839028,1422.709533,1888.272021,1454.940194
N/A,tll0541,Energy metabolism,Carbon fixation in prokaryotes,Calvin-Benson cycle,fructose-1_6-bisphosphatase Fbp,fbp,4,H,2647.241423,3995.833511,5880.631359,4174.568764
N/A,tll0552,Unknown function,Enzymes of unknown specificity,DNA repair,FAD-binding protein,,4,H,365.5232723,369.8795703,449.7598361,395.0542262
N/A,tll0553,Signal transduction,General,None,KaiB domain protein,,4,H,1215.482397,1564.059126,1577.989873,1452.510465
N/A,tll0554,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVa pilus complex,pilus retraction protein PilT,pilT,1,E,10251.2947,12172.55522,11259.34902,11227.73298
N/A,tll0555,Transport and binding proteins,Unknown substrate,None,AEC family efflux carrier,,0,,589.0897947,578.184036,597.0936697,588.1225001
N/A,tll0559,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,None,ABC-type export system hybrid permease / ATPase,,0,,845.5688278,883.1314357,870.8167909,866.5056848
N/A,tll0561,Unknown function,General,None,hypothetical protein,,4,H,582.4429795,822.4186769,983.6949652,796.1855405
N/A,tll0562,Intracellular trafficking_ assembly_ and processing,Peptidases,None,ATP-independent intracellular protease PfpI,pfpI,3,G,10173.53957,9675.99349,8295.433629,9381.655562
N/A,tll0565,Regulatory functions,Protein interactions,None,histone deacetylase family protein,,0,,30.08452573,43.13930551,36.31247447,36.5121019
N/A,tll0567,Signal transduction,Taxis,None,blue light phototaxis adaptor protein CheW family,pixI2,4,H,1278.43078,1325.492089,1483.650174,1362.524348
N/A,tll0568,Signal transduction,Taxis,T2bSS twitching motility chemosensory response system ChpABC/pilGHJK,blue light phototaxis signal transduction system hybrid histidine kinase / response regulator PixL,pixL,1,E,5029.449242,5142.305375,4606.951514,4926.235377
N/A,tll0569,Signal transduction,Taxis,T2bSS twitching motility chemosensory response system ChpABC/pilGHJK,blue light-responsive cyanobacteriochrome PixJ,pixJ,3,G,22604.83924,21406.42455,16327.51172,20112.92517
N/A,tll0570,Signal transduction,Taxis,T2bSS twitching motility Pil-Chp system,blue light phototaxis adaptor protein PixI,pixI1,3,G,13639.32146,12548.83005,8613.521287,11600.5576
N/A,tll0571,Signal transduction,Taxis,T2bSS type IVa pili ChpA-ChpB/PilGH chemosensory system,blue light phototaxis signal transduction system response regulator PixH,pixH,3,G,32692.5871,24974.53673,20336.36599,26001.16327
N/A,tll0572,Signal transduction,Taxis,T2bSS type IVa pili ChpA-ChpB/PilGH chemosensory system,blue light phototaxis signal transduction system response regulator PixG,pixG,3,G,17070.24288,15467.19662,12621.61486,15053.01812
N/A,tll0573,Transport and binding proteins,Porins and secretins,None,OprB family carbohydrate-selective porin,,3,G,377379.345,366070.5867,255288.4047,332912.7788
N/A,tll0574,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,lipoic acid metabolism,lipoyl synthase LipA2,lipA2,3,G,1317.039061,1263.539053,1266.061715,1282.213276
N/A,tll0578,Carbohydrate metabolism,Starch and sucrose metabolism,glycogen biosynthesis,1_4-alpha-glucan branching enzyme GlgB,glgB,3,G,5446.892546,5391.74375,4186.05154,5008.229279
N/A,tll0579,Nucleic acid metabolism,Pyrimidine metabolism,uridine monophosphate biosynthesis from glutamine,FMN-dependent dihydroorotate dehydrogenase PyrD,pyrD,4,H,1056.45336,1392.685563,1477.584997,1308.907974
N/A,tll0580,Unknown function,General,None,hypothetical protein,,4,H,17694.45314,21137.16103,20178.41739,19670.01052
N/A,tll0581,Transport and binding proteins,Cofactors and prosthetic groups,biotin uptake system BioYNM and biotin uptake system BioY-EcfA12T,ABC-type biotin uptake system ATPase component CbiO,cbiO,3,G,969.8609345,829.2338847,609.4807042,802.8585078
N/A,tll0583,Energy metabolism,Carbon fixation in prokaryotes,reductive citrate cycle (Arnon-Buchanan cycle) ,putative phosphoenolpyruvate synthase,,4,H,352.766321,374.2654551,488.6752969,405.235691
N/A,tll0584,Translation,Ribosomal proteins: synthesis and modification,other ribosome maturation factor,guanosine-3'_5'-bis(diphosphate) 3'-pyrophosphohydrolase SpoT,spoT,4,H,3629.88369,3773.748363,4897.445165,4100.359073
