RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.1160,SY28_RS05770,Unknown function,General,,hypothetical protein,,0,,2,F,39.97112239,11.39642229,21.36636119,24.24463529
fig.6666666.52381.peg.1161,SY28_RS05775,Unknown function,General,,hypothetical protein,,0,,2,F,18.8838866,33.31920351,30.61350128,27.60553046
fig.6666666.52381.peg.1164,SY28_RS05790,Mobile and extrachromosomal element functions,,,excisionase,,0,,1,E,58.34699509,30.42485624,55.03187397,47.9345751
fig.6666666.52381.peg.1166,SY28_RS05800,Carbohydrate metabolism,,,carboxymuconolactone decarboxylase,,0,,2,F,13.65068742,44.4839255,19.72781041,25.95414111
fig.6666666.52381.peg.1168,SY28_RS14715,Unknown function,General,,hypothetical protein,,0,,2,F,6.579631336,30.53394426,45.59909236,27.57088932
fig.6666666.52381.peg.117,SY28_RS00595,Carbohydrate metabolism,Pyruvate metabolism,lactate utilization,L-lactate dehydrogenase subunit LldG,lldG,0,,2,F,17.19834805,24.10730589,47.03862949,29.44809448
fig.6666666.52381.peg.1173,SY28_RS05830,Transport and binding proteins,Amino acids_ peptides and amines,glycine betaine/proline uptake system ProVWX,ABC-type glycine betaine/proline uptake system ATPase component ProV,proV,0,,2,F,13.20197654,40.07779152,16.11767604,23.13248137
fig.6666666.52381.peg.1175,SY28_RS05840,Transport and binding proteins,Amino acids_ peptides and amines,glycine betaine/proline uptake system ProVWX,ABC-type glycine betaine/proline uptake system substrate-binding component ProX,proX,3,A,2,F,39.22179448,214.71512,67.24134298,107.0594192
fig.6666666.52381.peg.1176,SY28_RS05850,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin secretion,bifunctional 3_4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II RibB-RibA,ribB-ribA,0,,2,F,48.03354029,69.54517454,82.55755131,66.71208871
fig.6666666.52381.peg.1177,SY28_RS05855,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,riboflavin synthase RibE,ribE,0,,2,F,48.99223903,82.44886624,106.5294821,79.32352911
fig.6666666.52381.peg.1178,SY28_RS05860,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,ribD,0,,2,F,59.08251538,64.97683551,45.76820053,56.60918381
fig.6666666.52381.peg.1179,SY28_RS05865,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,riboflavin_ FAD and FMN from GTP and ribulose-5-P,6_7-dimethyl-8-ribityllumazine synthase RibH,ribH,0,,3,G,71.55167905,62.47527901,104.4597854,79.49558116
fig.6666666.52381.peg.118,SY28_RS00600,Carbohydrate metabolism,Pyruvate metabolism,lactate utilization,L-lactate dehydrogenase subunit LldE,lldE,0,,2,F,61.93909778,45.29334397,20.72711463,42.65318546
fig.6666666.52381.peg.1182,SY28_RS05870,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system antidote component,,0,,2,F,53.02650444,73.73530374,96.59535852,74.4523889
fig.6666666.52381.peg.1186,SY28_RS05885,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cas02710,cas2710,0,,2,F,62.86201906,52.52057099,30.36188539,48.58149181
fig.6666666.52381.peg.1188,SY28_RS05895,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L33 RpmG,rpmG,1,D,3,G,2224.258584,2647.296147,3318.461793,2730.005508
fig.6666666.52381.peg.1189,SY28_RS05900,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,preprotein translocase subunit SecE,secE,3,A,1,E,575.717109,748.5808254,436.5980823,586.9653389
fig.6666666.52381.peg.119,SY28_RS00605,Unknown function,General,,COG0393 family protein of unknown function,,3,A,4,H,110.5929794,124.599391,63.21408635,99.46881891
fig.6666666.52381.peg.1190,SY28_RS05905,Transcription,Transcription factors,transcription termination - antitermination Nus factors,transcriptional antiterminator NusG,nusG,2,B,3,G,862.1355559,919.7272718,1423.783492,1068.548773
fig.6666666.52381.peg.1191,SY28_RS05910,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L11 RlpK,rplK,2,B,3,G,2340.815353,2426.918119,3570.510055,2779.414509
fig.6666666.52381.peg.1192,SY28_RS05915,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L1 RplA,rplA,1,D,3,G,1040.414535,1095.842951,1360.718568,1165.658685
fig.6666666.52381.peg.1193,SY28_RS05920,Transport and binding proteins,Cations and iron carrying compounds,,cation diffusion facilitator family transporter,,3,A,4,H,68.54525275,71.55097952,62.49632899,67.53085375
fig.6666666.52381.peg.1195,SY28_RS05930,Unknown function,Enzymes of unknown specificity,,predicted secreted hydrolase,,3,A,4,H,14.23771133,35.09819372,7.358392025,18.89809902
fig.6666666.52381.peg.1196,SY28_RS05935,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L7/L12 RplL,rplL,1,D,3,G,679.1726979,1093.528235,1352.369286,1041.690073
fig.6666666.52381.peg.1197,SY28_RS05940,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L10 RplJ,rplJ,1,D,3,G,2537.007899,3309.744575,5507.049309,3784.600594
fig.6666666.52381.peg.1198,SY28_RS05945,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,Rad52/22 family double-strand break repair protein,,3,A,4,H,27.39348953,25.54190514,5.593034849,19.50947651
fig.6666666.52381.peg.1199,SY28_RS05950,Unknown function,Enzymes of unknown specificity,,metallophosphoesterase,,3,A,4,H,63.70229753,60.57197017,42.05273012,55.44233261
fig.6666666.52381.peg.12,SY28_RS00060,Nucleic acid metabolism,General,oxidative stress response,inosine/xanthosine triphosphatase,,0,,0,,109.9088069,91.65655064,93.73113476,98.43216409
fig.6666666.52381.peg.1200,SY28_RS05955,Translation,tRNA and rRNA base modification,16S rRNA modification factors,16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase KsgA,ksgA,0,,0,,8.413850813,5.558335885,24.77127317,12.91448662
fig.6666666.52381.peg.1201,SY28_RS05960,Carbohydrate metabolism,Pentose phosphate pathway,,ribokinase RbsK,rbsK,0,,1,E,103.2998633,132.001119,105.0307273,113.4439032
fig.6666666.52381.peg.1202,SY28_RS05965,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,imidazole glycerol phosphate synthase glutamine amidotransferase subunit HisH,hisH,0,,0,,73.01140536,35.48752003,30.60199998,46.36697512
fig.6666666.52381.peg.1204,SY28_RS05975,Amino acid metabolism,Histidine metabolism,histidine biosynthesis,histidinol-phosphate aminotransferase HisC,hisC,0,,0,,75.54045762,66.38676244,75.09913511,72.34211839
fig.6666666.52381.peg.1208,SY28_RS05990,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,rod shape-determining protein MreC,mreC,0,,0,,48.73886362,61.78578577,83.70978283,64.74481074
fig.6666666.52381.peg.1209,SY28_RS05995,Cell structure_ growth_ and death,Chromosome and associated proteins,chromosome partitioning proteins,rod shape-determining protein MreD,mreD,0,,1,E,34.55688727,11.97103181,37.04772914,27.85854941
fig.6666666.52381.peg.121,SY28_RS00615,Unknown function,General,,DinB family protein,,4,C,0,,233.5336459,223.4235468,167.2160381,208.0577436
fig.6666666.52381.peg.1210,SY28_RS06000,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,MreBCD system,penicillin-binding protein 2 MrdA,mrdA,4,C,0,,69.16186327,36.7324892,58.95300107,54.94911785
fig.6666666.52381.peg.1211,SY28_RS06005,Unknown function,Enzymes of unknown specificity,,FAD dependent oxidoreductase,,4,C,0,,26.91611033,15.27775367,20.32029682,20.83805361
fig.6666666.52381.peg.1212,SY28_RS06010,Defense and invasion systems,Detoxification and inactivation,resistance to reactive oxygen species (ROS),alkyl hydroperoxide reductase,bcp,4,C,0,,20.80953875,28.36943108,43.9712795,31.05008311
fig.6666666.52381.peg.1213,SY28_RS06015,Defense and invasion systems,Detoxification and inactivation,resistance to reactive oxygen species (ROS),alkyl hydroperoxide reductase,bcp,4,C,0,,19.29541186,24.87256942,25.56187753,23.24328627
fig.6666666.52381.peg.1214,SY28_RS06020,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,4,C,0,,32.38050556,31.02265045,44.91384744,36.10566782
fig.6666666.52381.peg.1215,SY28_RS06025,Regulatory functions,Protein interactions,,protein serine/threonine phosphatase,,4,C,0,,25.74230533,31.36673069,21.37405552,26.16103051
fig.6666666.52381.peg.1216,SY28_RS06030,Unknown function,General,,hypothetical protein,,4,C,0,,39.79456482,50.35326721,42.72442493,44.29075232
fig.6666666.52381.peg.1217,SY28_RS06035,Transport and binding proteins,Unknown substrate,,MFS superfamily transporter,,4,C,0,,39.40773482,47.85785344,54.93579441,47.40046089
fig.6666666.52381.peg.1218,SY28_RS06040,Cell structure_ growth_ and death,Chromosome and associated proteins,,YbaB/EbfC family DNA-binding protein,,3,A,0,,613.8923746,644.9853986,466.6366991,575.1714907
fig.6666666.52381.peg.1219,SY28_RS06045,Nucleic acid metabolism,DNA replication_ recombination_ and repair,recFOR recombination pathway,recombination protein RecR,recR,1,D,3,G,72.47253341,102.5423592,134.6614383,103.2254436
fig.6666666.52381.peg.122,SY28_RS00620,Unknown function,Enzymes of unknown specificity,,GCN5 family N-acetyltransferase,argA,2,B,3,G,149.0475684,111.8274017,196.4995388,152.4581696
fig.6666666.52381.peg.1220,SY28_RS06050,Unknown function,General,,roadblock/LC7 family protein,,2,B,3,G,81.44001893,77.6743095,56.04573627,71.72002157
fig.6666666.52381.peg.1221,SY28_RS06055,Unknown function,General,,roadblock/LC7 family protein,,2,B,2,F,1752.137129,968.9735605,1580.35058,1433.820423
fig.6666666.52381.peg.1222,SY28_RS06060,Unknown function,General,,protein of unknown function DUF3467,,4,C,3,G,243.0865912,134.8772109,153.8010133,177.2549385
fig.6666666.52381.peg.1223,SY28_RS06065,Intracellular trafficking_ assembly_ and processing,Peptidases,,acylaminoacyl-peptidase,,2,B,3,G,23.1286726,34.29634195,15.30697279,24.24399578
fig.6666666.52381.peg.1224,SY28_RS06070,Unknown function,General,,COG5316 family protein of unknown function,,2,B,4,H,30.67426885,38.04685188,36.99099112,35.23737062
fig.6666666.52381.peg.1225,SY28_RS06075,Transport and binding proteins,Amino acids_ peptides and amines,,ABC-type transport system ATPase component,,1,D,3,G,128.5687976,273.3012518,186.7323889,196.2008128
fig.6666666.52381.peg.1226,SY28_RS06080,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Embden-Meyerhof pathway,triosephosphate isomerase TpiA,tpiA,2,B,3,G,54.8210044,41.56838214,69.54610861,55.31183172
fig.6666666.52381.peg.1227,SY28_RS06085,Unknown function,General,,hypothetical protein,,2,B,2,F,232.920711,130.6961029,192.0498991,185.2222377
fig.6666666.52381.peg.1228,SY28_RS06090,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis via diaminopimelate (DAP)_ succinylated branch,N-succinyldiaminopimelate transaminase DapC,dapC,2,B,2,F,89.57433445,110.439947,132.647748,110.8873432
fig.6666666.52381.peg.1229,SY28_RS06095,Carbohydrate metabolism,Pyruvate metabolism,pyruvate dehydrogenase complex PdhABCD-AceE,pyruvate dehydrogenase E1 component alpha subunit PdhA,pdhA,2,B,3,G,88.88689821,92.19900324,107.3687873,96.15156292
fig.6666666.52381.peg.1230,SY28_RS06100,Carbohydrate metabolism,Pyruvate metabolism,pyruvate dehydrogenase complex PdhABCD-AceE,pyruvate dehydrogenase E1 component beta subunit PdhB,pdhB,4,C,4,H,140.4059669,91.8621711,21.23763915,84.5019257
fig.6666666.52381.peg.1231,SY28_RS06105,Amino acid metabolism,Phenylalanine metabolism,phenylacetate degradation to succinyl-CoA,bifunctional oxepin-CoA hydrolase / NADP-dependent 3-oxo-5_6-dehydrosuberyl-CoA semialdehyde dehydrogenase PaaZ,paaZ,1,D,1,E,36.87296,57.56317697,95.18534882,63.20716193
fig.6666666.52381.peg.1233,SY28_RS06115,Defense and invasion systems,Restriction-modification systems,,adenine-specific site-specific DNA-methyltransferase,,0,,0,,55.49159047,57.2930365,43.22086784,52.00183161
fig.6666666.52381.peg.1235,SY28_RS06125,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,tryptophan biosynthesis,tryptophan synthase beta subunit TrpB,trpB,0,,1,E,81.73577082,35.4996844,50.93101558,56.05549027
fig.6666666.52381.peg.1236,SY28_RS06130,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,,aminopeptidase PepS,pepS,1,D,2,F,240.2276857,323.3159845,450.2067101,337.9167934
fig.6666666.52381.peg.1238,SY28_RS06140,Unknown function,Enzymes of unknown specificity,,metallophosphoesterase,,0,,0,,36.64164487,20.65535298,20.87247896,26.05649227
fig.6666666.52381.peg.1239,SY28_RS06145,Regulatory functions,DNA interactions,,AsnC family transcriptional regulator,,0,,0,,83.62067119,69.06193941,87.23658523,79.97306528
fig.6666666.52381.peg.124,SY28_RS00630,Defense and invasion systems,Detoxification and inactivation,arsenical resistance system,arsenate reductase ArsC,arsC,2,B,1,E,453.3682272,196.7887749,331.4361421,327.1977147
fig.6666666.52381.peg.1241,SY28_RS06155,Carbohydrate metabolism,Citrate cycle (TCA cycle),TCA cycle,NADP-dependent isocitrate dehydrogenase Icd,icd,2,B,3,G,333.790319,215.7143744,298.9125791,282.8057575
fig.6666666.52381.peg.1242,SY28_RS06160,Unknown function,General,,hypothetical protein,,2,B,3,G,44.59667622,69.90995588,79.08063628,64.52908946
fig.6666666.52381.peg.1244,SY28_RS06170,Unknown function,General,,hypothetical protein,,2,B,1,E,47.74024597,77.15749044,64.24446717,63.04740119
fig.6666666.52381.peg.1245,SY28_RS06175,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication elongation factor_ DNA polymerase IIIl,DNA polymerase III epsilon subunit DnaQ,dnaQ,2,B,1,E,65.58659519,74.44753826,105.5226303,81.85225457
fig.6666666.52381.peg.1246,SY28_RS06180,Translation,Aminoacyl-tRNA biosynthesis,GatABC aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase complex,bifunctional aspartyl-tRNA(Asn) / glutamyl-tRNA(Gln) amidotransferase subunit GatA,gatA,2,B,1,E,65.75304499,48.04291929,90.5630406,68.1196683
fig.6666666.52381.peg.1247,SY28_RS06185,Unknown function,Enzymes of unknown specificity,,hypothetical protein,,2,B,1,E,80.69540186,69.95315795,113.2387827,87.96244749
fig.6666666.52381.peg.1248,SY28_RS06190,Transport and binding proteins,Unknown substrate,RND efflux pump,RND-type efflux system permease component,,4,C,3,G,344.5066751,313.0363209,264.7309902,307.4246621
fig.6666666.52381.peg.1249,SY28_RS06195,Transport and binding proteins,Accessory functions,RND efflux pump,RND-type efflux system MFP component,,4,C,1,E,467.8035383,373.5036346,273.6198443,371.642339
fig.6666666.52381.peg.125,SY28_RS00635,Defense and invasion systems,Detoxification and inactivation,arsenical resistance system,arsenate reductase ArsC,arsC,2,B,2,F,233.5304549,127.4409776,216.6719655,192.5477994
fig.6666666.52381.peg.1250,SY28_RS06200,Transport and binding proteins,Porins and secretins,RND efflux pump,RND-type efflux system secretin component,,4,C,1,E,683.822683,395.2710259,434.3173955,504.4703681
fig.6666666.52381.peg.1251,SY28_RS06205,Transport and binding proteins,Porins and secretins,RND efflux pump,outer membrane efflux protein,,4,C,1,E,991.9746304,552.1379569,596.5963061,713.5696311
fig.6666666.52381.peg.1252,SY28_RS06210,Regulatory functions,DNA interactions,RND efflux pump,MarR family transcriptional regulator of efflux pump,,4,C,1,E,1475.337302,768.6882218,991.189743,1078.405089
fig.6666666.52381.peg.1253,SY28_RS06215,Unknown function,General,,hypothetical protein,,4,C,4,H,137.169304,117.7811447,79.4118613,111.4541033
fig.6666666.52381.peg.1254,SY28_RS06220,Transcription,Transcription factors,,transcription elongation factor GreA,greA,2,B,2,F,376.8288089,393.2363286,339.181034,369.7487238
fig.6666666.52381.peg.1255,SY28_RS06225,Translation,Transfer RNA biogenesis,tRNA aminoacylation,class II lysyl-tRNA synthetase LysS,lysS,1,D,2,F,183.1565332,239.2575256,229.8384596,217.4175061
fig.6666666.52381.peg.1256,SY28_RS06250,Unknown function,Enzymes of unknown specificity,,ribonuclease,,2,B,2,F,37.9323366,38.59432134,55.70788794,44.07818196
fig.6666666.52381.peg.1257,SY28_RS06255,Unknown function,General,,hypothetical protein,,2,B,2,F,56.93693808,41.47164571,25.65971673,41.35610017
fig.6666666.52381.peg.1258,SY28_RS06260,Intracellular trafficking_ assembly_ and processing,Peptidases,glutathione metabolism,leucyl aminopeptidase PepA,pepA,2,B,2,F,71.95070982,114.0900649,109.03923,98.36000156
fig.6666666.52381.peg.126,SY28_RS00640,Unknown function,General,,hypothetical protein,,0,,1,E,45.17196372,32.50959776,63.62134138,47.10096762
fig.6666666.52381.peg.1260,SY28_RS06270,Unknown function,General,,hypothetical protein,,4,C,4,H,73.99971542,27.44350214,18.0283103,39.82384262
fig.6666666.52381.peg.1261,SY28_RS06275,Unknown function,General,,hypothetical protein,,2,B,1,E,206.7471848,119.2714542,184.7664093,170.2616827
fig.6666666.52381.peg.1262,SY28_RS06280,Energy metabolism,Oxidative phosphorylation,,inorganic pyrophosphatase Ppa,,0,,4,H,58.16959976,26.36905874,15.1244344,33.22103097
fig.6666666.52381.peg.1263,SY28_RS06285,Translation,Transfer RNA biogenesis,tRNA aminoacylation,threonyl-tRNA synthetase ThrS,thrS,0,,4,H,170.4865717,160.9489507,135.5488435,155.6614553
fig.6666666.52381.peg.1264,SY28_RS06290,Transport and binding proteins,Unknown substrate,,MFS transporter,,0,,1,E,28.58646812,48.19765389,63.87530471,46.88647557
fig.6666666.52381.peg.1267,SY28_RS06305,Nucleic acid metabolism,Purine metabolism,,bifunctional exopolyphosphatase / guanosine-5'-triphosphate_3'-diphosphate pyrophosphatase Ppx-GppA,ppx-gppA,0,,1,E,53.93931394,36.96162637,47.53600861,46.14564964
fig.6666666.52381.peg.1268,SY28_RS06310,Energy metabolism,General,polyphosphate kinase/exopolyphosphatase system,polyphosphate kinase Ppk,ppk,0,,1,E,40.64928441,46.8001121,68.91792837,52.12244163
fig.6666666.52381.peg.1269,SY28_RS06315,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type iron(III) uptake system ATPase component FbpC,fbpC,0,,1,E,24.53889169,26.50510172,33.70476342,28.24958561
