protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_011131759.1,K07071,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07071  K07071; uncharacterized protein,Uncharacterized,
WP_011131761.1,K03686,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03686  dnaJ; molecular chaperone DnaJ,Genetic Info,
WP_011131761.1,K03686,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],K03686  dnaJ; molecular chaperone DnaJ,Genetic Info,
WP_011131762.1,K01738,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K01738  cysK; cysteine synthase [EC:2.5.1.47],Energy/Carbohydrate/Glycan,
WP_011131762.1,K01738,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01738  cysK; cysteine synthase [EC:2.5.1.47],AA/Nucleotide,
WP_011131764.1,K16786,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],K16786  ecfA1; energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-],Membrane transport,Membrane transport
WP_011131764.1,K16786,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K16786  ecfA1; energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-],Membrane transport,Membrane transport
WP_011131767.1,K10697,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K10697  rpaA; two-component system, OmpR family, response regulator RpaA",Env. Info/Cellular Process,
WP_011131767.1,K10697,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K10697  rpaA; two-component system, OmpR family, response regulator RpaA",Env. Info/Cellular Process,
WP_011131768.1,K02341,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02341  holB; DNA polymerase III subunit delta' [EC:2.7.7.7],Genetic Info,
WP_011131768.1,K02341,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K02341  holB; DNA polymerase III subunit delta' [EC:2.7.7.7],Genetic Info,
WP_011131768.1,K02341,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K02341  holB; DNA polymerase III subunit delta' [EC:2.7.7.7],Genetic Info,
WP_011131768.1,K02341,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02341  holB; DNA polymerase III subunit delta' [EC:2.7.7.7],Genetic Info,
WP_011131768.1,K02341,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02341  holB; DNA polymerase III subunit delta' [EC:2.7.7.7],Genetic Info,
WP_011131769.1,K00943,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],"K00943  tmk, DTYMK; dTMP kinase [EC:2.7.4.9]",AA/Nucleotide,
WP_011131770.1,K01533,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K01533  copB; P-type Cu2+ transporter [EC:7.2.2.9],Metabolism,
WP_011131772.1,K04485,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K04485  radA, sms; DNA repair protein RadA/Sms",Genetic Info,
WP_011131773.1,K11329,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K11329  rpaB; two-component system, OmpR family, response regulator RpaB",Env. Info/Cellular Process,
WP_011131773.1,K11329,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K11329  rpaB; two-component system, OmpR family, response regulator RpaB",Env. Info/Cellular Process,
WP_011131774.1,K03621,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K03621  plsX; phosphate acyltransferase [EC:2.3.1.274],Metabolism,
WP_011131774.1,K03621,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K03621  plsX; phosphate acyltransferase [EC:2.3.1.274],Metabolism,
WP_011131775.1,K00648,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],K00648  fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],Metabolism,
WP_011131775.1,K00648,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K00648  fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],Metabolism,
WP_011131776.1,K00645,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],"K00645  fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]",Metabolism,
WP_011131776.1,K00645,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis [PATH:ko00333],"K00645  fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]",Metabolism,
WP_011131776.1,K00645,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],"K00645  fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]",Metabolism,
WP_011131777.1,K00655,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],K00655  plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51],Metabolism,
WP_011131777.1,K00655,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],K00655  plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51],Metabolism,
WP_011131777.1,K00655,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K00655  plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51],Metabolism,
WP_011131778.1,K14742,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K14742  tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,Genetic Info,
WP_011131780.1,K00974,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00974  cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-],Genetic Info,
WP_011131782.1,K02291,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906],K02291  crtB; 15-cis-phytoene synthase [EC:2.5.1.32],Metabolism,
WP_011131782.1,K02291,09180 Brite Hierarchies,09181 Protein families: metabolism,01006 Prenyltransferases [BR:ko01006],K02291  crtB; 15-cis-phytoene synthase [EC:2.5.1.32],Metabolism,
WP_011131783.1,K02293,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906],"K02293  PDS, crtP; 15-cis-phytoene desaturase [EC:1.3.5.5]",Metabolism,
WP_011131784.1,K05584,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05584  ndhM; NAD(P)H-quinone oxidoreductase subunit M [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131788.1,K05577,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05577  ndhF; NAD(P)H-quinone oxidoreductase subunit 5 [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131789.1,K05575,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05575  ndhD; NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131791.1,K00966,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],K00966  GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13],Energy/Carbohydrate/Glycan,
WP_011131791.1,K00966,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],K00966  GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13],Energy/Carbohydrate/Glycan,
WP_011131792.1,K00297,09100 Metabolism,09102 Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],"K00297  metF, MTHFR; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]",Photosynthesis/Carbon fixation,
WP_011131792.1,K00297,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670],"K00297  metF, MTHFR; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]",Metabolism,
WP_011131794.1,K01768,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01768  E4.6.1.1; adenylate cyclase [EC:4.6.1.1],AA/Nucleotide,
WP_011131794.1,K01768,09140 Cellular Processes,09143 Cell growth and death,04113 Meiosis - yeast [PATH:ko04113],K01768  E4.6.1.1; adenylate cyclase [EC:4.6.1.1],Env. Info/Cellular Process,
WP_011131794.1,K01768,09140 Cellular Processes,09145 Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],K01768  E4.6.1.1; adenylate cyclase [EC:4.6.1.1],Env. Info/Cellular Process,
WP_011131796.1,K05576,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05576  ndhE; NAD(P)H-quinone oxidoreductase subunit 4L [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131797.1,K05578,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05578  ndhG; NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131798.1,K05580,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05580  ndhI; NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131799.1,K05572,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05572  ndhA; NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131800.1,K01647,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],"K01647  CS, gltA; citrate synthase [EC:2.3.3.1]",Energy/Carbohydrate/Glycan,
WP_011131800.1,K01647,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K01647  CS, gltA; citrate synthase [EC:2.3.3.1]",Energy/Carbohydrate/Glycan,
WP_011131803.1,K01696,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K01696  trpB; tryptophan synthase beta chain [EC:4.2.1.20],AA/Nucleotide,
WP_011131803.1,K01696,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K01696  trpB; tryptophan synthase beta chain [EC:4.2.1.20],AA/Nucleotide,
WP_011131804.1,K03113,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K03113  EIF1, SUI1; translation initiation factor 1",Genetic Info,
WP_011131805.1,K00860,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K00860  cysC; adenylylsulfate kinase [EC:2.7.1.25],Energy/Carbohydrate/Glycan,
WP_011131805.1,K00860,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K00860  cysC; adenylylsulfate kinase [EC:2.7.1.25],AA/Nucleotide,
WP_011131806.1,K01588,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01588  purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18],AA/Nucleotide,
WP_011131807.1,K03428,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K03428  bchM, chlM; magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]",Metabolism,
WP_011131810.1,K03438,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03438  mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]",Genetic Info,
WP_011131811.1,K05579,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05579  ndhH; NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2],Energy/Carbohydrate/Glycan,
WP_011131814.1,K02549,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K02549  menC; o-succinylbenzoate synthase [EC:4.2.1.113],Metabolism,
WP_011131815.1,K23094,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],"K23094  ABC4, menA; 2-carboxy-1,4-naphthoquinone phytyltransferase [EC:2.5.1.130]",Metabolism,
WP_011131816.1,K02552,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K02552  menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2],Metabolism,
WP_011131816.1,K02552,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053],K02552  menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2],Metabolism,
WP_011131817.1,K01920,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],K01920  gshB; glutathione synthase [EC:6.3.2.3],AA/Nucleotide,
WP_011131817.1,K01920,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],K01920  gshB; glutathione synthase [EC:6.3.2.3],AA/Nucleotide,
WP_011131818.1,K03676,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],"K03676  grxC, GLRX, GLRX2; glutaredoxin 3",Genetic Info,
WP_011131819.1,K02836,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],K02836  prfB; peptide chain release factor 2,Genetic Info,
WP_011131821.1,K07042,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K07042  ybeY, yqfG; probable rRNA maturation factor",Genetic Info,
WP_011131822.1,K00901,09100 Metabolism,09103 Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Metabolism,
WP_011131822.1,K00901,09100 Metabolism,09103 Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Metabolism,
WP_011131822.1,K00901,09130 Environmental Information Processing,09132 Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Env. Info/Cellular Process,
WP_011131822.1,K00901,09130 Environmental Information Processing,09132 Signal transduction,04072 Phospholipase D signaling pathway [PATH:ko04072],"K00901  dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",Env. Info/Cellular Process,
WP_011131823.1,K01658,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K01658  trpG; anthranilate synthase component II [EC:4.1.3.27],AA/Nucleotide,
WP_011131823.1,K01658,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00405 Phenazine biosynthesis [PATH:ko00405],K01658  trpG; anthranilate synthase component II [EC:4.1.3.27],Metabolism,
WP_011131823.1,K01658,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],K01658  trpG; anthranilate synthase component II [EC:4.1.3.27],Env. Info/Cellular Process,
WP_011131823.1,K01658,09140 Cellular Processes,09145 Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],K01658  trpG; anthranilate synthase component II [EC:4.1.3.27],Env. Info/Cellular Process,
WP_011131825.1,K00817,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],AA/Nucleotide,
WP_011131825.1,K00817,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],AA/Nucleotide,
WP_011131825.1,K00817,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],AA/Nucleotide,
WP_011131825.1,K00817,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],AA/Nucleotide,
WP_011131825.1,K00817,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],Metabolism,
WP_011131825.1,K00817,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ko00401],K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],Metabolism,
WP_011131825.1,K00817,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K00817  hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],AA/Nucleotide,
WP_011131826.1,K01887,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01887  RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]",Genetic Info,
WP_011131826.1,K01887,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01887  RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]",AA/Nucleotide,
WP_011131826.1,K01887,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01887  RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]",Genetic Info,
