gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
P9301_RS10290,,P9301_RS10290,P9301_02471,Protein Homology,230112.0,230738.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862268.1,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,WP_011862268.1,P9301_02471,230112.0,230738.0,-,CK_Pro_MIT9301_02471,eda,"GO:0008152,GO:0016829,GO:0003824",CK_00001199,"D.1.7,G.10","Trace metals,Other","COG0800,bactNOG24811,bactNOG20416,cyaNOG02263,cyaNOG06906","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism","4.1.2.14,4.1.3.42","2-dehydro-3-deoxy-phosphogluconate aldolase%3B phospho-2-keto-3-deoxygluconate aldolase%3B KDPG aldolase%3B phospho-2-keto-3-deoxygluconic aldolase%3B 2-keto-3-deoxy-6-phosphogluconic aldolase%3B 2-keto-3-deoxy-6-phosphogluconate aldolase%3B 6-phospho-2-keto-3-deoxygluconate aldolase%3B ODPG aldolase%3B 2-oxo-3-deoxy-6-phosphogluconate aldolase%3B 2-keto-3-deoxygluconate-6-P-aldolase%3B 2-keto-3-deoxygluconate-6-phosphate aldolase%3B 2-dehydro-3-deoxy-D-gluconate-6-phosphate D-glyceraldehyde-3-phosphate-lyase%3B 2-dehydro-3-deoxy-D-gluconate-6-phosphate D-glyceraldehyde-3-phosphate-lyase (pyruvate-forming),(4S)-4-hydroxy-2-oxoglutarate aldolase%3B 2-oxo-4-hydroxyglutarate aldolase (ambiguous)%3B hydroxyketoglutaric aldolase (ambiguous)%3B 4-hydroxy-2-ketoglutaric aldolase (ambiguous)%3B 2-keto-4-hydroxyglutaric aldolase (ambiguous)%3B 4-hydroxy-2-ketoglutarate aldolase (ambiguous)%3B 2-keto-4-hydroxyglutarate aldolase (ambiguous)%3B 2-oxo-4-hydroxyglutaric aldolase (ambiguous)%3B hydroxyketoglutarate aldolase (ambiguous)%3B 2-keto-4-hydroxybutyrate aldolase (ambiguous)%3B 4-hydroxy-2-oxoglutarate glyoxylate-lyase (ambiguous)%3B eda (gene name)","metabolic process,metabolic process,lyase activity,catalytic activity",2-keto-3-deoxy-6-phosphogluconate aldolase,"PF01081,PS00160,IPR000887,IPR013785,IPR031338","KDPG and KHG aldolase,KDPG and KHG aldolases Schiff-base forming residue.,KDPG/KHG aldolase,Aldolase-type TIM barrel,KDPG/KHG aldolase%2C active site 2",113,Energy metabolism / Entner-Doudoroff
ftsH,ftsH,P9301_RS10295,P9301_02481,Protein Homology,230759.0,232612.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002806664.1,ATP-dependent zinc metalloprotease FtsH,WP_011862269.1,P9301_02481,230759.0,232612.0,-,CK_Pro_MIT9301_02481,ftsH1,"GO:0030163,GO:0006508,GO:0004222,GO:0005524,GO:0017111,GO:0008270,GO:0042651,GO:0016021",CK_00008085,D.2,Cell division,"COG0465,bactNOG01729,cyaNOG01610","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",3.4.24.-,,"protein catabolic process,proteolysis,protein catabolic process,proteolysis,metalloendopeptidase activity,ATP binding,nucleoside-triphosphatase activity,zinc ion binding,protein catabolic process,proteolysis,metalloendopeptidase activity,ATP binding,nucleoside-triphosphatase activity,zinc ion binding,thylakoid membrane,integral component of membrane",cell division protein FtsH1,"TIGR01241,PF01434,PF06480,PF00004,PS00674,IPR000642,IPR011546,IPR003959,IPR003960,IPR005936","ATP-dependent metallopeptidase HflB,Peptidase family M41,FtsH Extracellular,ATPase family associated with various cellular activities (AAA),AAA-protein family signature.,Peptidase M41,Peptidase M41%2C FtsH extracellular,ATPase%2C AAA-type%2C core,ATPase%2C AAA-type%2C conserved site,Peptidase%2C FtsH",93,Cellular processes / Cell division
sat,sat,P9301_RS10300,P9301_02491,Protein Homology,232658.0,233833.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002808290.1,sulfate adenylyltransferase,WP_011862270.1,P9301_02491,232658.0,233833.0,-,CK_Pro_MIT9301_02491,sat,"GO:0000103,GO:0004781",CK_00000481,E.7,Sulfur metabolism,"COG2046,bactNOG00865,cyaNOG01272","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",2.7.7.4,sulfate adenylyltransferase%3B ATP-sulfurylase%3B adenosine-5'-triphosphate sulfurylase%3B adenosinetriphosphate sulfurylase%3B adenylylsulfate pyrophosphorylase%3B ATP sulfurylase%3B ATP-sulfurylase%3B sulfurylase,"sulfate assimilation,sulfate assimilation,sulfate adenylyltransferase (ATP) activity",sulfate adenylyltransferase,"TIGR00339,PF01747,PF14306,IPR024951,IPR002650,IPR025980","sulfate adenylyltransferase,ATP-sulfurylase,PUA-like domain,Sulphate adenylyltransferase catalytic domain,Sulphate adenylyltransferase,ATP-sulfurylase PUA-like domain",106,Central intermediary metabolism / Sulfur metabolism
psbO,psbO,P9301_RS10305,P9301_02501,Protein Homology,233907.0,234701.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019474069.1,photosystem II manganese-stabilizing polypeptide,WP_041484654.1,P9301_02501,233907.0,234701.0,-,CK_Pro_MIT9301_02501,psbO,"GO:0015979,GO:0042549,GO:0010242,GO:0005509,GO:0009654,GO:0009523,GO:0019898,GO:0042651",CK_00000480,J.8,Photosystem II,"NOG05777,COG0054,COG1048,bactNOG13579,cyaNOG01131","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [H] Coenzyme transport and metabolism,COG: METABOLISM [C] Energy production and conversion,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"photosynthesis,photosystem II stabilization,photosynthesis,photosystem II stabilization,oxygen evolving activity,calcium ion binding,photosynthesis,photosystem II stabilization,oxygen evolving activity,calcium ion binding,photosystem II oxygen evolving complex,photosystem II,extrinsic component of membrane,thylakoid membrane",photosystem II manganese-stabilizing protein PsbO,"PF01716,PS51257,IPR002628","Manganese-stabilising protein / photosystem II polypeptide,Prokaryotic membrane lipoprotein lipid attachment site profile.,Photosystem II PsbO%2C manganese-stabilising",164,Energy metabolism / Photosynthesis
coaBC,coaBC,P9301_RS10310,P9301_02511,Protein Homology,234918.0,236174.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862272.1,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,WP_011862272.1,P9301_02511,234918.0,236174.0,-,CK_Pro_MIT9301_02511,coaBC,"GO:0015937,GO:0015939,GO:0015937,GO:0015941,GO:0004632,GO:0004633,GO:0003824,GO:0004632,GO:0004633,GO:0010181",CK_00000479,B.4,Pantothenate and coenzyme A,"COG0452,bactNOG01472,cyaNOG01606","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism","4.1.1.36,6.3.2.5","phosphopantothenoylcysteine decarboxylase%3B 4-phosphopantotheoylcysteine decarboxylase%3B 4-phosphopantothenoyl-L-cysteine decarboxylase%3B PPC-decarboxylase%3B N-[(R)-4'-phosphopantothenoyl]-L-cysteine carboxy-lyase,phosphopantothenate---cysteine ligase (CTP)%3B phosphopantothenoylcysteine synthetase (ambiguous)%3B phosphopantothenate---cysteine ligase (ambiguous)","coenzyme A biosynthetic process,pantothenate metabolic process,coenzyme A biosynthetic process,pantothenate catabolic process,coenzyme A biosynthetic process,pantothenate metabolic process,coenzyme A biosynthetic process,pantothenate catabolic process,phosphopantothenate--cysteine ligase activity,phosphopantothenoylcysteine decarboxylase activity,catalytic activity,phosphopantothenate--cysteine ligase activity,phosphopantothenoylcysteine decarboxylase activity,FMN binding",phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase,"TIGR00521,PF04127,PF02441,IPR007085,IPR003382,IPR005252","phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase,DNA / pantothenate metabolism flavoprotein,Flavoprotein,DNA/pantothenate metabolism flavoprotein%2C C-terminal,Flavoprotein,Coenzyme A biosynthesis bifunctional protein CoaBC",83,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pantothenate and coenzyme A
isiD,isiD,P9301_RS10315,P9301_02521,Protein Homology,236164.0,236385.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862273.1,protein IsiD,WP_011862273.1,P9301_02521,236164.0,236385.0,-,CK_Pro_MIT9301_02521,,,CK_00001198,,,"NOG15790,bactNOG71490,bactNOG49082,cyaNOG04143,cyaNOG04708","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF10742,IPR019678","Protein of unknown function (DUF2555),Protein of unknown function DUF2555",156,Hypothetical proteins / Conserved
P9301_RS10320,,P9301_RS10320,P9301_02531,Protein Homology,236605.0,236805.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862274.1,hypothetical protein,WP_011862274.1,P9301_02531,236605.0,236805.0,+,CK_Pro_MIT9301_02531,,,CK_00000133,R.1,Conserved hypothetical domains,"NOG45344,COG1053,bactNOG70835,cyaNOG07822","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [C] Energy production and conversion,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved
P9301_RS10325,,P9301_RS10325,P9301_02541,Protein Homology,236817.0,237158.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011817725.1,DUF565 domain-containing protein,WP_011862275.1,P9301_02541,236817.0,237158.0,+,CK_Pro_MIT9301_02541,ycf20,GO:0016020,CK_00000478,R.2,Conserved hypothetical proteins,"COG1498,NOG321033,NOG46120,COG1419,NOG13983,bactNOG68910,bactNOG49641,cyaNOG07466,cyaNOG03760","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [N] Cell motility,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,uncharacterised membrane protein Ycf20,"PF04483,IPR007572","Protein of unknown function (DUF565),Uncharacterised protein family Ycf20",156,Hypothetical proteins / Conserved
P9301_RS10330,,P9301_RS10330,P9301_02551,Protein Homology,237161.0,238177.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007036.1,aspartate carbamoyltransferase catalytic subunit,WP_011862276.1,P9301_02551,237161.0,238177.0,-,CK_Pro_MIT9301_02551,pyrB,"GO:0009220,GO:0006520,GO:0006207,GO:0004070,GO:0016743,GO:0016597,GO:0004070",CK_00000477,M.4,Pyrimidine ribonucleotide biosynthesis,"COG0540,bactNOG01191,cyaNOG00365","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",2.1.3.2,aspartate carbamoyltransferase%3B carbamylaspartotranskinase%3B aspartate transcarbamylase%3B aspartate carbamyltransferase%3B aspartic acid transcarbamoylase%3B aspartic carbamyltransferase%3B aspartic transcarbamylase%3B carbamylaspartotranskinase%3B L-aspartate transcarbamoylase%3B L-aspartate transcarbamylase%3B carbamoylaspartotranskinase%3B aspartate transcarbamylase%3B aspartate transcarbamoylase%3B ATCase,"pyrimidine ribonucleotide biosynthetic process,cellular amino acid metabolic process,'de novo' pyrimidine nucleobase biosynthetic process,pyrimidine ribonucleotide biosynthetic process,cellular amino acid metabolic process,'de novo' pyrimidine nucleobase biosynthetic process,aspartate carbamoyltransferase activity,carboxyl- or carbamoyltransferase activity,amino acid binding,aspartate carbamoyltransferase activity",aspartate carbamoyltransferase,"TIGR00670,PF02729,PF00185,PS00097,IPR006132,IPR006131,IPR002082,IPR006130","aspartate carbamoyltransferase,Aspartate/ornithine carbamoyltransferase%2C carbamoyl-P binding domain,Aspartate/ornithine carbamoyltransferase%2C Asp/Orn binding domain,Aspartate and ornithine carbamoyltransferases signature.,Aspartate/ornithine carbamoyltransferase%2C carbamoyl-P binding,Aspartate/ornithine carbamoyltransferase%2C Asp/Orn-binding domain,Aspartate carbamoyltransferase,Aspartate/ornithine carbamoyltransferase",126,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Pyrimidine ribonucleotide biosynthesis
P9301_RS10335,,P9301_RS10335,P9301_02561,Protein Homology,238198.0,238782.0,-,,,COORDINATES: protein motif:HMM:TIGR00567.1,DNA-3-methyladenine glycosylase,WP_071813371.1,P9301_02561,238198.0,238605.0,-,CK_Pro_MIT9301_02561,mpg,"GO:0006284,GO:0003677,GO:0003905",CK_00044232,F.1.1,Base excision repair,"COG2094,bactNOG33086,cyaNOG03438","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.2.2.21,DNA-3-methyladenine glycosylase II%3B deoxyribonucleate 3-methyladenine glycosidase II%3B 3-methyladenine DNA glycosylase II%3B DNA-3-methyladenine glycosidase II%3B AlkA,"base-excision repair,base-excision repair,DNA binding,alkylbase DNA N-glycosylase activity",DNA-3-methyladenine glycosylase,"PF02245,IPR003180","Methylpurine-DNA glycosylase (MPG),Methylpurine-DNA glycosylase",132,DNA metabolism / DNA replication%2C recombination%2C and repair
gatC,gatC,P9301_RS10340,P9301_02571,Protein Homology,238954.0,239247.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807675.1,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,WP_011862278.1,P9301_02571,238954.0,239247.0,+,CK_Pro_MIT9301_02571,gatC,"GO:0006424,GO:0006450,GO:0050567,GO:0030956",CK_00000476,"D.1.9,K.1"," Other,tRNA aminoacylation","COG0721,bactNOG43689,bactNOG101862,cyaNOG03810,cyaNOG07452","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis","6.3.5.6,6.3.5.7","asparaginyl-tRNA synthase (glutamine-hydrolysing)%3B Asp-AdT%3B Asp-tRNAAsn amidotransferase%3B aspartyl-tRNAAsn amidotransferase%3B Asn-tRNAAsn:L-glutamine amido-ligase (ADP-forming)%3B aspartyl-tRNAAsn:L-glutamine amido-ligase (ADP-forming)%3B GatCAB,glutaminyl-tRNA synthase (glutamine-hydrolysing)%3B Glu-AdT%3B Glu-tRNAGln amidotransferase%3B glutamyl-tRNAGln amidotransferase%3B Glu-tRNAGln:L-glutamine amido-ligase (ADP-forming)%3B GatCAB%3B GatFAB%3B GatDE","glutamyl-tRNA aminoacylation,regulation of translational fidelity,glutamyl-tRNA aminoacylation,regulation of translational fidelity,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,glutamyl-tRNA aminoacylation,regulation of translational fidelity,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,glutamyl-tRNA(Gln) amidotransferase complex",aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C,"TIGR00135,PF02686,IPR003837","aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase%2C C subunit,Glu-tRNAGln amidotransferase C subunit,Glu-tRNAGln amidotransferase C subunit",137,Protein synthesis / tRNA aminoacylation
P9301_RS10345,,P9301_RS10345,P9301_02581,Protein Homology,239249.0,240253.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011124421.1,fatty acid desaturase,WP_080513427.1,P9301_02581,239249.0,239974.0,-,CK_Pro_MIT9301_02581,crtR,"GO:0046148,GO:0006629",CK_00001196,B.5.1,Carotenoids,"COG3239,bactNOG38720,bactNOG19984,bactNOG00931,cyaNOG00929","COG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism",1.14.13.-,,"pigment biosynthetic process,lipid metabolic process",beta-carotene hydroxylase,"PF00487,IPR005804","Fatty acid desaturase,Fatty acid desaturase domain",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other
P9301_RS10355,,P9301_RS10355,P9301_02591,Protein Homology,240592.0,241041.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862280.1,hypothetical protein,WP_011862280.1,P9301_02591,240592.0,241041.0,+,CK_Pro_MIT9301_02591,,,CK_00043460,,,,,,,,conserved hypothetical protein,,,,
ileS,ileS,P9301_RS10360,P9301_02601,Protein Homology,241161.0,244067.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862281.1,isoleucine--tRNA ligase,WP_011862281.1,P9301_02601,241161.0,244067.0,+,CK_Pro_MIT9301_02601,ileS,"GO:0006428,GO:0006418,GO:0003824,GO:0000166,GO:0004822,GO:0005524,GO:0004812,GO:0005737",CK_00000475,K.1,tRNA aminoacylation,"COG0060,bactNOG01711,cyaNOG00799","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.5,isoleucine---tRNA ligase%3B isoleucyl-tRNA synthetase%3B isoleucyl-transfer ribonucleate synthetase%3B isoleucyl-transfer RNA synthetase%3B isoleucine-transfer RNA ligase%3B isoleucine-tRNA synthetase%3B isoleucine translase,"isoleucyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,isoleucyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,catalytic activity,nucleotide binding,isoleucine-tRNA ligase activity,ATP binding,aminoacyl-tRNA ligase activity,isoleucyl-tRNA aminoacylation,tRNA aminoacylation for protein translation,catalytic activity,nucleotide binding,isoleucine-tRNA ligase activity,ATP binding,aminoacyl-tRNA ligase activity,cytoplasm",isoleucyl-tRNA synthetase,"TIGR00392,PF00133,PF06827,PF08264,PS00178,IPR001412,IPR002300,IPR010663,IPR002301,IPR013155","isoleucine--tRNA ligase,tRNA synthetases class I (I%2C L%2C M and V),Zinc finger found in FPG and IleRS,Anticodon-binding domain of tRNA,Aminoacyl-transfer RNA synthetases class-I signature.,Aminoacyl-tRNA synthetase%2C class I%2C conserved site,Aminoacyl-tRNA synthetase%2C class Ia,Zinc finger%2C FPG/IleRS-type,Isoleucine-tRNA ligase,Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase%2C anticodon-binding",137,Protein synthesis / tRNA aminoacylation
