baseMean,log2FoldChange (positive means more highly expressed in UV treatment),lfcSE,stat,pvalue,padj,gene
137.0739889,-0.195754923,0.179451483,-1.090851522,0.275338222,0.426659606,MIT0604_01226
1290.583317,-0.07306156,0.129748433,-0.563101676,0.57336565,0.698618741,MIT0604_01228
413.46423,-0.27874126,0.158412427,-1.759592134,0.078476986,0.160481909,MIT0604_01229
608.0375924,-0.193695685,0.129637777,-1.494129946,0.135141658,0.245243772,MIT0604_01230
8307.065945,0.161487438,0.144305573,1.119065846,0.263112049,0.413029421,MIT0604_01231
948.114451,0.049140688,0.139156657,0.353132143,0.723989376,0.816082739,MIT0604_01232
58.69358409,-0.085031778,0.43170225,-0.196968578,0.843852127,0.900607562,MIT0604_01233
884.2051094,0.027190616,0.150013049,0.181255004,0.856167423,0.906703189,MIT0604_01234
646.6876736,0.211366363,0.126527964,1.670511057,0.094818294,0.185359945,MIT0604_01235
557.8946744,0.221997036,0.112498809,1.973327877,0.048458219,0.109124284,MIT0604_01236
1054.150482,-0.699792171,0.187694645,-3.728354483,1.93E-04,9.81E-04,MIT0604_01237
1777.270806,-1.117580388,0.132190195,-8.454336456,2.81E-17,7.76E-16,MIT0604_01238
19295.96244,-1.137202074,0.09804676,-11.59856867,4.19E-31,2.60E-29,MIT0604_01239
265.2168395,0.29616188,0.308847841,0.958924885,0.337596587,0.493967272,MIT0604_01240
963.974183,-0.393409967,0.087940731,-4.473580813,7.69E-06,5.70E-05,MIT0604_01241
330.1614982,-0.264560335,0.137448462,-1.924796618,0.054254807,0.118400416,MIT0604_01242
748.1112783,0.117175566,0.131841407,0.888761494,0.374131274,0.523119343,MIT0604_01243
841.2010869,-0.276969438,0.09923652,-2.79100313,0.005254496,0.017264774,MIT0604_01244
527.0175557,-0.422029315,0.139692012,-3.02114135,0.002518238,0.009372423,MIT0604_01245
295.4316314,-0.267191174,0.150260746,-1.778183463,0.075373728,0.155221349,MIT0604_01246
325.2065331,-0.09833699,0.182242591,-0.539593899,0.589477125,0.711893614,MIT0604_01247
316.6632755,-0.46790178,0.1926147,-2.429211163,0.015131716,0.042723619,MIT0604_01248
1340.619712,-0.307047458,0.110673244,-2.774360346,0.005531038,0.017971482,MIT0604_01249
744.7023223,0.022174316,0.164351683,0.134919917,0.892675192,0.928981249,MIT0604_01250
335.3552479,-0.082107608,0.347463341,-0.236305814,0.813195376,0.880280769,MIT0604_01251
3823.086723,0.252499986,0.094978506,2.658496068,0.007849027,0.024197225,MIT0604_01252
147.7819257,-1.075617058,0.240099921,-4.479872608,7.47E-06,5.56E-05,MIT0604_01253
393.6920164,-0.863965579,0.231781583,-3.727498828,1.93E-04,9.82E-04,MIT0604_01254
66.67139764,-0.73305004,0.299510061,-2.447497214,0.014385224,0.040841266,MIT0604_01255
588.8459567,0.122861209,0.140016549,0.877476339,0.380227965,0.529007227,MIT0604_01256
471.3031844,0.147991153,0.158196864,0.935487276,0.349537238,0.505386858,MIT0604_01257
749.1455887,0.340500511,0.186137685,1.829293785,0.067355609,0.140834456,MIT0604_01258
366.7001968,0.038678497,0.148621276,0.260248717,0.794671928,0.868960169,MIT0604_01259
970.1146011,-0.315635639,0.106970954,-2.950666753,0.003170888,0.01136744,MIT0604_01260
581.2984261,-0.195193503,0.119597996,-1.632080041,0.102662626,0.19750977,MIT0604_01261
1900.177182,-0.062650331,0.117084916,-0.535084561,0.592591386,0.714811176,MIT0604_01262
128.490007,0.244623695,0.182136985,1.343075355,0.179247575,0.30653282,MIT0604_01263
5227.344115,-0.30750734,0.167893307,-1.831564015,0.067016402,0.140268482,MIT0604_01264
213.1153435,0.023185288,0.168059631,0.137958698,0.89027306,0.927424404,MIT0604_01265
953.7921771,0.009118377,0.161361686,0.056508935,0.954936378,0.967908976,MIT0604_01266
3864.788169,0.340299249,0.171373316,1.985718994,0.047064535,0.106454257,MIT0604_01267
813.6626833,0.259794758,0.102067459,2.545324049,0.010917637,0.03220231,MIT0604_01268
2.879041595,1.436416222,1.1466477,1.252709287,0.210311525,0.345234717,MIT0604_01270
10442.06625,0.348485499,0.474122074,0.73501218,0.462332076,0.604338289,MIT0604_01271
31.74176197,0.906922501,0.34024338,2.665511081,0.00768714,0.023825411,MIT0604_01272
262204.214,0.178638577,0.173405743,1.03017682,0.302927009,0.455614685,MIT0604_01273
2351.636752,-0.287657903,0.086917862,-3.309537276,9.35E-04,0.003962335,MIT0604_01274
2597.272552,-0.405706973,0.15803913,-2.567129879,0.01025442,0.03055429,MIT0604_01275
1389.437536,-0.335732207,0.115873671,-2.897398555,0.003762714,0.01304023,MIT0604_01276
611.9233879,-0.338255684,0.178148761,-1.898725998,0.057600511,0.124112807,MIT0604_01277
405.394764,0.229106464,0.158073426,1.449367364,0.147235018,0.263222778,MIT0604_01278
1058.22646,0.457400015,0.096927498,4.718991269,2.37E-06,2.00E-05,MIT0604_01279
309.2622157,0.360047451,0.152111363,2.366999043,0.017932979,0.048945078,MIT0604_01280
202.520231,0.050248794,0.199426946,0.251965919,0.801067407,0.872690251,MIT0604_01281
629.923852,0.656283593,0.107161606,6.124241854,9.11E-10,1.33E-08,MIT0604_01282
30.2502605,-0.083456209,0.625561385,-0.133410104,0.893869055,0.929750994,MIT0604_01283
23.69153781,-0.465272308,0.473744214,-0.982117132,0.326042146,0.48188323,MIT0604_01284
487.3543734,-0.904941073,0.187248703,-4.832829592,1.35E-06,1.23E-05,MIT0604_01286
1313.95206,0.39003476,0.211344053,1.845496736,0.064965313,0.136820295,MIT0604_01287
151.7699076,0.976319217,0.224987474,4.33943811,1.43E-05,9.95E-05,MIT0604_01288
16929.10365,1.273687171,0.108582236,11.73016157,8.93E-32,6.16E-30,MIT0604_01289
40.65256368,-1.00257826,0.305199433,-3.284993846,0.001019846,0.004251782,MIT0604_01290
257.2395518,-0.367664198,0.135194413,-2.719522125,0.006537632,0.020715995,MIT0604_01291
111.9293907,0.049722305,0.273383971,0.181877178,0.855679115,0.906703189,MIT0604_01292
1942.622517,-1.374437825,0.134447125,-10.22288746,1.57E-24,6.97E-23,MIT0604_01293
411.3118542,-0.215623891,0.122332049,-1.762611612,0.077966017,0.159596437,MIT0604_01294
244.2452418,-0.501023793,0.165957149,-3.018994932,0.002536148,0.00942195,MIT0604_01295
160.7757616,-0.708166824,0.231865793,-3.054209997,0.002256541,0.008538149,MIT0604_01296
335.4135167,-0.279562246,0.159862441,-1.748767524,0.080331213,0.163457249,MIT0604_01297
577.04347,0.219695375,0.14401778,1.525473973,0.12714092,0.233256771,MIT0604_01298
420.7413373,0.278027133,0.173462184,1.602811209,0.108976341,0.205598683,MIT0604_01299
219.5717489,0.066778909,0.181363868,0.368204041,0.712721097,0.81007223,MIT0604_01300
139.4497774,-0.356714105,0.266704979,-1.337485734,0.181064136,0.308608065,MIT0604_01301
1328.229413,-0.415929276,0.139904894,-2.972943013,0.002949592,0.010642523,MIT0604_01302
1669.552569,0.248621039,0.174375856,1.425776733,0.153932799,0.273050641,MIT0604_01303
59.26964921,-0.7330723,0.249151127,-2.942279682,0.003258055,0.011618884,MIT0604_01304
89.31939708,-0.293315413,0.29413981,-0.997197259,0.318668771,0.474756168,MIT0604_01305
127.8276603,0.012536354,0.204364771,0.061343027,0.951086025,0.964753762,MIT0604_01306
185.2881032,-0.372271425,0.191464071,-1.944340903,0.051854355,0.115125667,MIT0604_01307
8.012635928,0.979811549,0.873994475,1.121072931,0.26225682,0.412319285,MIT0604_01308
287.1426723,-0.79997601,0.14063192,-5.688438384,1.28E-08,1.58E-07,MIT0604_01309
286.0743338,-0.032475708,0.184204413,-0.17630255,0.860056259,0.909837293,MIT0604_01310
39.5038208,0.054108163,0.505686782,0.106999361,0.914789487,0.944790151,MIT0604_01311
12.87575703,-0.129233135,0.619516873,-0.208603091,0.834758097,0.895571187,MIT0604_01312
319.0197305,0.297275628,0.143252497,2.07518636,0.037969266,0.090270718,MIT0604_01313
503.4683284,-0.21517816,0.136264676,-1.579119157,0.114308728,0.214080482,MIT0604_01314
283.626151,-0.603735404,0.355608975,-1.697750753,0.089554814,0.176948557,MIT0604_01315
129.0794458,-0.749705206,0.25421964,-2.949045191,0.003187574,0.011393245,MIT0604_01316
164.3295259,-0.833682767,0.183622409,-4.540201658,5.62E-06,4.32E-05,MIT0604_01317
86.10320673,-0.189314157,0.276079246,-0.685723972,0.492887187,0.6336297,MIT0604_01318
236.6145454,0.145393747,0.24496749,0.593522622,0.552831448,0.682536776,MIT0604_01319
133.6193435,-0.52111245,0.404701946,-1.287645031,0.197869556,0.330373011,MIT0604_01320
21.02575725,-1.20369466,0.508476613,-2.367256681,0.017920499,0.048945078,MIT0604_01321
56.52836513,-1.169820104,0.401182305,-2.915931458,0.003546284,0.012515937,MIT0604_01322
32.3633196,-0.561564682,0.366457308,-1.532415018,0.125420054,0.230876664,MIT0604_01323
1.320116044,-0.553613792,1.926840549,-0.287316868,0.773869708,0.852130872,MIT0604_01324
36.28250175,-0.575342944,0.372928648,-1.5427695,0.122886712,0.227234959,MIT0604_01325
211.9953528,-0.051543061,0.144194974,-0.357453937,0.720752004,0.815193247,MIT0604_01326
184.9161326,9.74E-04,0.176073749,0.005533869,0.995584634,0.996558311,MIT0604_01327
484.3082758,0.032898756,0.13751513,0.239237356,0.810921538,0.879284522,MIT0604_01328
1245.794034,0.847316107,0.129931431,6.521255859,6.97E-11,1.23E-09,MIT0604_01329
157.3085247,0.163669823,0.23431091,0.69851559,0.484854812,0.626181577,MIT0604_01330
108.5417711,0.098394609,0.243753406,0.40366455,0.686459412,0.787658305,MIT0604_01331
63.68894992,0.833567095,0.292403392,2.850743589,0.004361713,0.014757729,MIT0604_01332
722.071347,-0.182592521,0.108260574,-1.686602195,0.09167987,0.180277323,MIT0604_01333
172.5847333,-0.392056298,0.201991583,-1.940953635,0.052263901,0.1155337,MIT0604_01334
460.9697918,0.182486223,0.1438668,1.268438743,0.204641313,0.338368957,MIT0604_01335
21.80384463,-0.277579885,0.446071872,-0.622276144,0.533760305,0.66622399,MIT0604_01336
2021.239375,-1.070064421,0.222017584,-4.819728242,1.44E-06,1.28E-05,MIT0604_01337
3172.645044,-1.193048306,0.170198218,-7.009757912,2.39E-12,4.89E-11,MIT0604_01338
260.6055543,0.083093694,0.199419083,0.416678751,0.676913399,0.782406396,MIT0604_01339
137.0259614,0.87498179,0.221435987,3.95139833,7.77E-05,4.47E-04,MIT0604_01340
114.0903424,-0.33611776,0.218120923,-1.540969822,0.123324131,0.227837993,MIT0604_01341
129.6596376,-0.285636424,0.237075963,-1.204830811,0.228268623,0.368797057,MIT0604_01342
55.39710314,-0.283922605,0.391462721,-0.725286445,0.468276319,0.610160169,MIT0604_01343
208.6933468,-0.364842104,0.221772456,-1.6451191,0.099945252,0.194106197,MIT0604_01344
384.5638443,-0.422782843,0.20828298,-2.029848254,0.042371966,0.098228103,MIT0604_01345
171.8630203,-0.245621508,0.250576508,-0.980225601,0.32697477,0.482217114,MIT0604_01346
106.7964027,-0.439343306,0.209793194,-2.094173299,0.036244545,0.086774953,MIT0604_01347
129.1942905,-0.156954312,0.191780828,-0.818404602,0.413126195,0.558566262,MIT0604_01348
940.4532478,0.449687761,0.243142833,1.849479813,0.06438856,0.135902168,MIT0604_01349
376.3003422,0.022201746,0.270271327,0.082146137,0.934530505,0.955059382,MIT0604_01350
425.0737082,-0.187956907,0.133319137,-1.409826914,0.158590798,0.279858071,MIT0604_01351
9870.408634,0.874942702,0.123576423,7.080175037,1.44E-12,2.98E-11,MIT0604_01352
235.0291039,-0.334342901,0.44945725,-0.743881428,0.456948212,0.599213959,MIT0604_01353
617.7135477,0.119860183,0.293636158,0.40819286,0.68313209,0.786485595,MIT0604_01354
274.4957848,-0.300843163,0.597895326,-0.503170288,0.614844553,0.732439637,MIT0604_01355
272.2365754,0.230833029,0.1854778,1.244531849,0.213303885,0.349306443,MIT0604_01356
49.0422226,0.154729504,0.286011887,0.540989768,0.588514636,0.711619905,MIT0604_01357
96.08894067,0.361710141,0.357463272,1.011880573,0.311595159,0.465913287,MIT0604_01358
1900.747871,0.088825896,0.099419427,0.893446062,0.371618345,0.521386396,MIT0604_01359
107.9745267,0.153586228,0.380339741,0.403813253,0.68635005,0.787658305,MIT0604_01360
78.66006533,-0.234230921,0.526184259,-0.445149996,0.65621136,0.767127575,MIT0604_01361
130.7025951,-0.064058447,0.403015168,-0.158947981,0.873709858,0.91858453,MIT0604_01362
160.8394269,0.433108398,0.218803641,1.979438713,0.047766633,0.107804078,MIT0604_01363
148.0469169,0.41343666,0.181685027,2.27556814,0.02287187,0.059189277,MIT0604_01364
5418.01012,-0.441073534,0.13680771,-3.224040042,0.001263957,0.005158652,MIT0604_01365
1757.272766,-0.225677785,0.121297887,-1.860525276,0.062811246,0.133237948,MIT0604_01366
374.7359179,-0.093893953,0.138596501,-0.677462651,0.49811246,0.638070216,MIT0604_01367
228.1636696,-0.629409345,0.208994853,-3.01160213,0.00259873,0.009619529,MIT0604_01368
359.2443621,-0.576201702,0.200288857,-2.876853509,0.00401662,0.013795338,MIT0604_01369
261.2847247,0.444457972,0.171212283,2.595946772,0.009433068,0.028522141,MIT0604_01370
258.1314887,-0.205649336,0.200370418,-1.026345796,0.304728618,0.457660109,MIT0604_01371
208.8160431,-0.155365153,0.27183286,-0.571546622,0.567629167,0.693693674,MIT0604_01372
55.9019164,-0.17302308,0.288260976,-0.600230672,0.548352515,0.679465858,MIT0604_01373
14379.53798,-0.177421025,0.233169184,-0.760911118,0.446710157,0.590460141,MIT0604_01374
25560.03459,-0.095442862,0.146053276,-0.653479774,0.513447025,0.649985194,MIT0604_01375
18777.50606,-0.141638342,0.145042015,-0.976533192,0.328800308,0.484211676,MIT0604_01376
19518.79865,-0.064861264,0.137737571,-0.470904664,0.637708818,0.749362772,MIT0604_01377
61.03561964,0.279879926,0.372852729,0.750644702,0.452866511,0.59576976,MIT0604_01378
35.48249375,0.351387536,0.542248531,0.648019341,0.516972441,0.652376103,MIT0604_01379
84.5221482,-0.074126267,0.359721976,-0.206065438,0.836739796,0.896287997,MIT0604_01380
479.4676558,-1.323832327,0.161167568,-8.21401191,2.14E-16,5.76E-15,MIT0604_01381
831.5505693,-1.552713848,0.157365157,-9.866948155,5.79E-23,2.42E-21,MIT0604_01382
1253.244236,0.291175629,0.090109423,3.231356037,0.001232044,0.005043987,MIT0604_01383
725.2514081,0.271848335,0.112471318,2.417045865,0.015647045,0.043816008,MIT0604_01384
1125.944109,-0.205329376,0.144275479,-1.42317584,0.154685187,0.273910535,MIT0604_01385
596.4700724,-0.216774723,0.106611089,-2.033322475,0.042019954,0.097633196,MIT0604_01386
1484.212772,0.030196121,0.093541329,0.322810472,0.746838782,0.831309944,MIT0604_01387
335.9413775,-0.168521215,0.137428058,-1.226250429,0.220104449,0.358721184,MIT0604_01388
826.2985857,-0.166485303,0.095912709,-1.735800239,0.082599162,0.166910646,MIT0604_01389
5870.624532,-0.480465518,0.105890661,-4.537373891,5.70E-06,4.37E-05,MIT0604_01390
1663.243682,-0.328670112,0.082839596,-3.967548467,7.26E-05,4.25E-04,MIT0604_01391
2245.811783,-0.396305078,0.10183637,-3.891586856,9.96E-05,5.50E-04,MIT0604_01392
6402.259044,-0.209779008,0.124027629,-1.691389327,0.090762469,0.179161789,MIT0604_01393
1478.693766,-0.550038415,0.11763531,-4.675793494,2.93E-06,2.43E-05,MIT0604_01394
3713.824255,-0.474888854,0.144974714,-3.275666787,0.001054129,0.004368018,MIT0604_01395
5660.171512,3.120251831,0.083687004,37.28478374,2.90E-304,2.96E-301,MIT0604_01396
5172.894465,4.04453965,0.44746809,9.038721959,1.59E-19,5.15E-18,MIT0604_01397
3848.734372,0.142194497,0.085074394,1.671413563,0.094640019,0.185359945,MIT0604_01398
427.9969458,0.134629343,0.188442483,0.714432013,0.474960082,0.617209036,MIT0604_01399
767.4245672,0.096014051,0.10753077,0.892898391,0.371911589,0.521440426,MIT0604_01400
1795.907552,0.265147148,0.195172552,1.35852683,0.174296575,0.299819403,MIT0604_01401
273.6640435,-0.242704365,0.156009983,-1.555697656,0.119780004,0.222495162,MIT0604_01402
945.1918459,-0.270779928,0.083374223,-3.247765538,0.001163151,0.004781063,MIT0604_01403
113200.8563,-0.33523514,0.155542881,-2.155258656,0.031141599,0.077082048,MIT0604_01404
180183.1865,-0.358714028,0.134106715,-2.674840172,0.007476488,0.023329835,MIT0604_01405
493.0673803,0.22113275,0.186709521,1.184367829,0.236267489,0.379921092,MIT0604_01406
755.4126164,0.312524314,0.101239898,3.086967881,0.002022094,0.007765905,MIT0604_01407
82.06795398,-0.423719907,0.227803118,-1.860026805,0.062881734,0.133249388,MIT0604_01408
9695.678592,0.931064481,0.151503216,6.145509665,7.97E-10,1.17E-08,MIT0604_01409
8900.096234,-0.375121455,0.16225351,-2.311946625,0.020780625,0.055172424,MIT0604_01410
44.89786475,-0.290654585,0.40539507,-0.716966254,0.473394919,0.616123513,MIT0604_01411
272.2141025,-0.153025998,0.141809884,-1.079092605,0.280546447,0.432113302,MIT0604_01412
298.6662584,-0.32073295,0.14738998,-2.17608382,0.029548994,0.074125968,MIT0604_01413
300.8813151,0.330878988,0.202569572,1.633409133,0.102382977,0.197342707,MIT0604_01414
385.917837,-0.317218418,0.129993855,-2.440257026,0.014676815,0.04155386,MIT0604_01415
257.5064019,0.119166204,0.173866431,0.685389374,0.493098248,0.6336297,MIT0604_01416
261.7644003,0.373708147,0.183937256,2.031715357,0.04218248,0.097899702,MIT0604_01417
345.2437567,-0.171611262,0.187637185,-0.9145909,0.360406438,0.513745851,MIT0604_01418
1890.632887,-0.177405762,0.076325791,-2.324322607,0.02010821,0.053644336,MIT0604_01419
926.714393,-0.886092894,0.095043373,-9.323037115,1.13E-20,3.86E-19,MIT0604_01420
112.8052254,-0.389592447,0.268238179,-1.452412361,0.146386981,0.262610115,MIT0604_01421
186.2229955,-0.203981795,0.221069913,-0.922702653,0.356162183,0.509834957,MIT0604_01422
2517.523263,-1.446420664,0.266591085,-5.425615276,5.78E-08,6.32E-07,MIT0604_01424
121.7345656,-0.37644626,0.200273551,-1.879660382,0.060154378,0.128668769,MIT0604_01425
1496.587728,-0.553454851,0.223942848,-2.471411146,0.013458099,0.038475878,MIT0604_01426
90052.05837,-0.325137239,0.391624349,-0.830227332,0.406410265,0.552500141,MIT0604_01427
897.6530912,0.533249914,0.145420604,3.66694883,2.45E-04,0.001219564,MIT0604_01428
690.8081834,0.159537927,0.146083651,1.092099805,0.274789235,0.426131488,MIT0604_01429
479.341363,0.09431877,0.112059749,0.841682863,0.399965493,0.546548307,MIT0604_01430
133.9272549,-0.10309639,0.323051337,-0.319133146,0.74962555,0.832600922,MIT0604_01431
81.82970636,0.088201148,0.231320061,0.381294849,0.702984475,0.802440859,MIT0604_01432
1316.209959,0.063783583,0.143614858,0.44412942,0.656949017,0.767127575,MIT0604_01433
225.973534,-0.134999898,0.20565474,-0.656439513,0.511541374,0.648374733,MIT0604_01434
30482.12556,-1.272794932,0.291950828,-4.359620908,1.30E-05,9.13E-05,MIT0604_01435
6049.803551,-0.867979483,0.5049811,-1.718835582,0.085644314,0.171204992,MIT0604_01436
126.8213386,0.429578546,0.190927782,2.249953056,0.024451925,0.062801871,MIT0604_01437
33.63143007,0.405680209,0.439578713,0.92288411,0.356067602,0.509834957,MIT0604_01438
181.4521393,0.078923773,0.174823857,0.451447387,0.651667137,0.762264359,MIT0604_01439
240.0020257,0.564525722,0.156102273,3.616383727,2.99E-04,0.001456038,MIT0604_01440
123.3450888,0.051518311,0.279011436,0.184645877,0.8535068,0.90618694,MIT0604_01441
914.836391,-0.138516126,0.131528069,-1.053129781,0.292281515,0.443185379,MIT0604_01442
466.0791529,0.506282544,0.109995465,4.602758347,4.17E-06,3.27E-05,MIT0604_01443
663.0770702,0.127608805,0.103642945,1.231234844,0.218235043,0.356526044,MIT0604_01444
1332.370307,0.082452677,0.139292137,0.591940641,0.553890338,0.682608984,MIT0604_01445
595.0273931,-0.23809571,0.152721483,-1.559019107,0.118991858,0.22123191,MIT0604_01446
1913.636156,-0.098094306,0.112322086,-0.873330527,0.382482946,0.531529254,MIT0604_01447
1717.730052,0.216506854,0.163597544,1.323411395,0.185698604,0.314673049,MIT0604_01448
2277.716585,0.410573233,0.096432972,4.25760221,2.07E-05,1.39E-04,MIT0604_01449
1310.195234,0.30162626,0.163093564,1.849406269,0.064399171,0.135902168,MIT0604_01450
20793.27445,0.303516959,0.140223529,2.164522327,0.030424285,0.076135099,MIT0604_01451
2938.395997,0.660174705,0.142349436,4.637705098,3.52E-06,2.87E-05,MIT0604_01452
3296.747564,0.194550056,0.118348258,1.643877639,0.10020148,0.194419365,MIT0604_01453
2177.141612,-0.166842626,0.111833531,-1.491883738,0.135729626,0.246037135,MIT0604_01454
6161.913576,0.273781285,0.131494796,2.082069351,0.037336136,0.088868685,MIT0604_01455
34123.18345,0.202449713,0.08938137,2.265010164,0.023512056,0.060539847,MIT0604_01456
580.0817802,0.135314814,0.122243242,1.106930836,0.268323832,0.418403971,MIT0604_01457
735.8520041,0.205260914,0.117749261,1.743203416,0.081298089,0.165096417,MIT0604_01458
27.35971248,-0.453000727,0.46636971,-0.971333938,0.331382014,0.48766282,MIT0604_01459
342.710382,0.347590242,0.335340439,1.036529453,0.299955206,0.452141611,MIT0604_01460
758.6764991,0.309197256,0.122823207,2.517417212,0.011821875,0.034341931,MIT0604_01462
1705.161921,1.43633184,0.13023682,11.02861575,2.78E-28,1.50E-26,MIT0604_01463
448.6287985,-0.027205809,0.131987069,-0.206124805,0.836693423,0.896287997,MIT0604_01464
541.9785418,-0.108123642,0.137766658,-0.784831713,0.432552244,0.577206286,MIT0604_01465
202.3258636,-0.054735488,0.313257361,-0.174730094,0.86129172,0.910673632,MIT0604_01466
98.88823094,-0.17464928,0.519166911,-0.336402949,0.736567026,0.823035995,MIT0604_01467
182.1006472,-0.120636904,0.179498055,-0.67207917,0.501533297,0.640049039,MIT0604_01468
74.5678453,-0.848935687,0.313789384,-2.705431509,0.006821571,0.021549007,MIT0604_01469
786.3976674,0.41766292,0.107043334,3.901811578,9.55E-05,5.35E-04,MIT0604_01470
657.4436076,0.440467364,0.141987166,3.102163223,0.00192112,0.007447979,MIT0604_01471
406.4930953,-0.632066515,0.148921259,-4.244300108,2.19E-05,1.45E-04,MIT0604_01472
601.4897662,-0.248234401,0.110893379,-2.238496149,0.025188718,0.064451633,MIT0604_01473
606.3109147,-0.258808594,0.129352738,-2.000797184,0.045414251,0.103753317,MIT0604_01474
547.4995918,-0.065892327,0.130496346,-0.504936182,0.61360366,0.732439637,MIT0604_01475
254.7456974,-0.216889851,0.206926198,-1.048150755,0.294569155,0.445330161,MIT0604_01476
190.3398971,0.119532455,0.20017844,0.597129517,0.550420912,0.681616218,MIT0604_01477
614.5426109,-0.608515836,0.146865194,-4.143363163,3.42E-05,0.000219619,MIT0604_01478
91.75110425,-0.645166341,0.372827978,-1.730466537,0.083546955,0.168256676,MIT0604_01479
214.1590875,0.962343062,0.320082005,3.006551596,0.002642292,0.009763126,MIT0604_01480
258.0637659,-0.294842553,0.213600604,-1.380345126,0.167480407,0.29127646,MIT0604_01481
829.8516566,0.071893348,0.175213863,0.410317694,0.681572914,0.786016764,MIT0604_01482
652.5560274,-0.320231688,0.206835721,-1.548241696,0.121564116,0.22519615,MIT0604_01483
456.0695415,-0.581270827,0.145407745,-3.997523145,6.40E-05,3.80E-04,MIT0604_01484
246.2830489,-0.644045544,0.33893095,-1.900226413,0.057403413,0.123900419,MIT0604_01485
931.9049049,-0.203244779,0.101804722,-1.996418001,0.045888443,0.104341633,MIT0604_01486
332.5956499,0.052310075,0.341235779,0.153295987,0.878164865,0.920431889,MIT0604_01487
531.040373,-0.248076771,0.247949343,-1.000513929,0.31706186,0.472706211,MIT0604_01488
73.93056518,-0.193251425,0.378196167,-0.510981976,0.609363678,0.729454648,MIT0604_01489
403.9585777,-0.594828309,0.192214267,-3.094610607,0.001970714,0.007597085,MIT0604_01490
102.5102657,-0.201673134,0.223978596,-0.900412529,0.367900756,0.518658986,MIT0604_01491
628.137784,-0.125750185,0.112943241,-1.113392742,0.265539791,0.415565712,MIT0604_01492
1522.94057,0.791482081,0.106771061,7.41288955,1.24E-13,2.72E-12,MIT0604_01493
632.738513,0.484784215,0.119354898,4.061703551,4.87E-05,3.00E-04,MIT0604_01494
119.3597417,-0.20800061,0.196940981,-1.056157074,0.290896459,0.441739652,MIT0604_01495
351.6234486,-0.293852445,0.314667612,-0.933850304,0.350381117,0.506161007,MIT0604_01496
396.4600031,-9.47E-04,0.114790832,-0.008246078,0.993420656,0.995853126,MIT0604_01497
307.6344759,-0.935891815,0.17112285,-5.46912242,4.52E-08,5.17E-07,MIT0604_01498
186.9749496,-0.549827661,0.206197735,-2.666506785,0.007664406,0.023807343,MIT0604_01499
622.3861986,0.093700125,0.133210907,0.703396794,0.481808504,0.623427312,MIT0604_01500
705.9212734,-0.035328785,0.23952866,-0.147492934,0.882742956,0.922867636,MIT0604_01501
927.4407285,-0.162419573,0.100209753,-1.620796061,0.105061384,0.201179282,MIT0604_01502
433.1990409,-0.57983819,0.28287556,-2.049799529,0.040383998,0.094730054,MIT0604_01503
1971.996378,-0.219907284,0.143460343,-1.532878567,0.125305778,0.230876664,MIT0604_01504
1024.468938,-0.433189983,0.092492605,-4.68350935,2.82E-06,2.35E-05,MIT0604_01505
300.5081014,-0.209400337,0.40289365,-0.51974097,0.603244127,0.725097316,MIT0604_01506
481.153895,-0.404079666,0.119697899,-3.37582924,7.36E-04,0.003225826,MIT0604_01507
1194.897292,-0.20522508,0.095999743,-2.137766979,0.03253566,0.079475533,MIT0604_01508
1295.229072,-0.544158504,0.099734102,-5.456092684,4.87E-08,5.50E-07,MIT0604_01509
311.010922,-0.360088851,0.193169353,-1.864109633,0.06230631,0.132303959,MIT0604_01510
643.33241,0.174833964,0.223670302,0.781659268,0.434414845,0.5788788,MIT0604_01511
875.5635793,0.112603543,0.093187288,1.208357337,0.226909843,0.367471873,MIT0604_01512
78.18114839,0.300015967,0.404547035,0.741609607,0.458323901,0.600633179,MIT0604_01513
187.0563243,-0.265517406,0.275234032,-0.964696858,0.33469667,0.491128375,MIT0604_01514
1101.216298,0.304254024,0.100615461,3.023929144,0.002495149,0.009303405,MIT0604_01515
531.6396378,-0.197013222,0.143532085,-1.372607535,0.169874388,0.294977644,MIT0604_01516
479.1014198,0.229410873,0.150235328,1.527010168,0.126758483,0.232921557,MIT0604_01517
17.82212915,-0.583460622,0.551190031,-1.058547124,0.289806079,0.441722296,MIT0604_01518
326.1875391,0.15196846,0.176516345,0.860931374,0.389275841,0.536953575,MIT0604_01519
976.9260178,-0.705245164,0.126359068,-5.581278621,2.39E-08,2.84E-07,MIT0604_01520
337.6085777,-0.135554629,0.163215206,-0.830526959,0.406240912,0.552500141,MIT0604_01521
400.6864557,-0.195983544,0.246876625,-0.79385217,0.427281497,0.570917249,MIT0604_01522
233.3933336,-0.348995474,0.206410769,-1.690781325,0.090878575,0.179218154,MIT0604_01523
582.4641952,-0.407315174,0.116849621,-3.485806557,4.91E-04,0.002270279,MIT0604_01524
131.4275878,-0.551404461,0.220733911,-2.498050524,0.012487839,0.036105378,MIT0604_01525
58.96543981,0.302192915,0.364042493,0.830103411,0.406480319,0.552500141,MIT0604_01526
1054.391714,-0.43215118,0.128137845,-3.372549158,7.45E-04,0.00325752,MIT0604_01527
36.77842666,0.238043905,0.388110842,0.613340004,0.539651548,0.670307475,MIT0604_01528
480.4881775,-0.137583226,0.125684156,-1.094674383,0.273659315,0.42483931,MIT0604_01529
106.994534,-0.034968112,0.227522725,-0.153690634,0.87785367,0.920431889,MIT0604_01530
