gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
MASE_RS00440,,MASE_RS00440,MASE_00430,Protein Homology,96687,98072,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996840.1,YcjX family protein,WP_014947789.1,,,,,,MASE_00430,
MASE_RS00445,,MASE_RS00445,MASE_00435,Protein Homology,98075,99187,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977921.1,YcjF family protein,WP_014947790.1,,,,,,MASE_00435,
MASE_RS00450,,MASE_RS00450,MASE_00440,Protein Homology,99286,100512,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013786101.1,threonine/serine exporter family protein,WP_014947791.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,MASE_00440,
thiH,thiH,MASE_RS00455,MASE_00445,Protein Homology,100742,101875,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975307.1,2-iminoacetate synthase ThiH,WP_014947792.1,"GO:0009228,GO:0005506,GO:0016829,GO:0051539,GO:1904047",,"iron ion binding|0005506||IEA,lyase activity|0016829||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA",thiamine biosynthetic process|0009228||IEA,,MASE_00445,
MASE_RS00460,,MASE_RS00460,MASE_00450,Protein Homology,101872,102642,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996844.1,thiazole synthase,WP_014947793.1,,,,,,MASE_00450,2.8.1.10
thiS,thiS,MASE_RS00465,MASE_00455,Protein Homology,102644,102853,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977924.1,sulfur carrier protein ThiS,WP_014947794.1,"GO:0009228,GO:0003824",,catalytic activity|0003824||IEA,thiamine biosynthetic process|0009228||IEA,,MASE_00455,
MASE_RS00470,,MASE_RS00470,MASE_00460,Protein Homology,102850,103632,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947795.1,HesA/MoeB/ThiF family protein,WP_014947795.1,GO:0016779,,nucleotidyltransferase activity|0016779||IEA,,,MASE_00460,2.7.7.-
thiE,thiE,MASE_RS00475,MASE_00465,Protein Homology,103625,105226,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947796.1,thiamine phosphate synthase,WP_014947796.1,"GO:0009228,GO:0004789",,thiamine-phosphate diphosphorylase activity|0004789||IEA,thiamine biosynthetic process|0009228||IEA,,MASE_00465,2.5.1.3
thiC,thiC,MASE_RS00480,MASE_00470,Protein Homology,105223,107133,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947797.1,phosphomethylpyrimidine synthase ThiC,WP_014947797.1,"GO:0009228,GO:0051536",,iron-sulfur cluster binding|0051536||IEA,thiamine biosynthetic process|0009228||IEA,,MASE_00470,4.1.99.17
MASE_RS00485,,MASE_RS00485,MASE_00475,Protein Homology,107631,108806,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947798.1,heme biosynthesis HemY N-terminal domain-containing protein,WP_014947798.1,,,,,,MASE_00475,
MASE_RS00490,,MASE_RS00490,MASE_00480,Protein Homology,108803,109975,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996850.1,uroporphyrinogen-III C-methyltransferase,WP_014947799.1,,,,,,MASE_00480,
MASE_RS00495,,MASE_RS00495,MASE_00485,Protein Homology,109976,110707,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996851.1,uroporphyrinogen-III synthase,WP_014947800.1,"GO:0006780,GO:0006782,GO:0004852",,uroporphyrinogen-III synthase activity|0004852||IEA,"uroporphyrinogen III biosynthetic process|0006780||IEA,protoporphyrinogen IX biosynthetic process|0006782||IEA",,MASE_00485,4.2.1.75
hemC,hemC,MASE_RS00500,MASE_00490,Protein Homology,110771,111709,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977931.1,hydroxymethylbilane synthase,WP_014947801.1,"GO:0033014,GO:0004418",,hydroxymethylbilane synthase activity|0004418||IEA,tetrapyrrole biosynthetic process|0033014||IEA,,MASE_00490,2.5.1.61
MASE_RS00505,,MASE_RS00505,MASE_00495,Protein Homology,111906,112967,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947802.1,GGDEF domain-containing protein,WP_014947802.1,"GO:0005525,GO:0046872,GO:0052621,GO:0005886",plasma membrane|0005886||IEA,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA",,,MASE_00495,2.7.7.65
MASE_RS00510,,MASE_RS00510,MASE_00500,Protein Homology,113162,113833,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996854.1,alpha/beta hydrolase,WP_014947803.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MASE_00500,3.-.-.-
gmk,gmk,MASE_RS00515,MASE_00505,Protein Homology,114041,114682,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996855.1,guanylate kinase,WP_014947804.1,"GO:0006163,GO:0004385",,GMP kinase activity|0004385||IEA,purine nucleotide metabolic process|0006163||IEA,,MASE_00505,2.7.4.8
rpoZ,rpoZ,MASE_RS00520,MASE_00510,Protein Homology,114852,115124,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516676.1,DNA-directed RNA polymerase subunit omega,WP_014947805.1,"GO:0006351,GO:0003899",,DNA-directed RNA polymerase activity|0003899||IEA,DNA-templated transcription|0006351||IEA,,MASE_00510,2.7.7.6
spoT,spoT,MASE_RS00525,MASE_00515,Protein Homology,115267,117378,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516677.1,bifunctional GTP diphosphokinase/guanosine-3'%2C5'-bis pyrophosphate 3'-pyrophosphohydrolase,WP_014947806.1,"GO:0015969,GO:0008728,GO:0008893",,"GTP diphosphokinase activity|0008728||IEA,guanosine-3'%2C5'-bis(diphosphate) 3'-diphosphatase activity|0008893||IEA",guanosine tetraphosphate metabolic process|0015969||IEA,,MASE_00515,"2.7.6.5,3.1.7.2"
MASE_RS00530,,MASE_RS00530,MASE_00520,Protein Homology,117403,117789,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516678.1,RidA family protein,WP_014947807.1,,,,,,MASE_00520,
trmH,trmH,MASE_RS00535,MASE_00525,Protein Homology,117793,118500,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996858.1,tRNA (guanosine(18)-2'-O)-methyltransferase TrmH,WP_014947808.1,"GO:0030488,GO:0141100",,tRNA (guanine(18)-2'-O)-methyltransferase activity|0141100||IEA,tRNA methylation|0030488||IEA,,MASE_00525,
MASE_RS00545,,MASE_RS00545,MASE_00540,Protein Homology,120759,121544,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977936.1,class I SAM-dependent methyltransferase,WP_014947809.1,,,,,,MASE_00540,
MASE_RS00550,,MASE_RS00550,MASE_00545,Protein Homology,121546,122019,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516682.1,peroxiredoxin,WP_014947810.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,MASE_00545,
MASE_RS00555,,MASE_RS00555,MASE_00550,Protein Homology,122451,123260,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516683.1,hypothetical protein,WP_014947811.1,,,,,,MASE_00550,
MASE_RS00560,,MASE_RS00560,MASE_00555,Protein Homology,123270,124304,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947812.1,extracellular solute-binding protein,WP_014947812.1,,,,,,MASE_00555,
MASE_RS00565,,MASE_RS00565,MASE_00560,Protein Homology,124301,125821,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947813.1,ABC transporter permease,WP_014947813.1,"GO:0055085,GO:0042626,GO:0140359,GO:0016020",membrane|0016020||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transmembrane transport|0055085||IEA,,MASE_00560,
MASE_RS00570,,MASE_RS00570,MASE_00565,Protein Homology,125821,126852,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975322.1,ABC transporter ATP-binding protein,WP_014947814.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,MASE_00565,7.-.-.-
MASE_RS00575,,MASE_RS00575,MASE_00570,Protein Homology,126855,128036,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977941.1,BaiN/RdsA family NAD(P)/FAD-dependent oxidoreductase,WP_014947815.1,"GO:0016628,GO:0050660,GO:0050661",,"oxidoreductase activity%2C acting on the CH-CH group of donors%2C NAD or NADP as acceptor|0016628||IEA,flavin adenine dinucleotide binding|0050660||IEA,NADP binding|0050661||IEA",,,MASE_00570,1.3.1.-
MASE_RS00580,,MASE_RS00580,MASE_00575,Protein Homology,128097,128768,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977942.1,OmpW/AlkL family protein,WP_014947816.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,MASE_00575,
MASE_RS00585,,MASE_RS00585,MASE_00580,Protein Homology,128906,129373,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013783803.1,hypothetical protein,WP_014947817.1,,,,,,MASE_00580,
MASE_RS00590,,MASE_RS00590,MASE_00585,Protein Homology,129598,129906,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975326.1,hypothetical protein,WP_014947818.1,,,,,,MASE_00585,
MASE_RS00595,,MASE_RS00595,MASE_00590,Protein Homology,130057,131244,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975327.1,diguanylate phosphodiesterase,WP_041693652.1,"GO:0007165,GO:0071111,GO:0071949",,"cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA,FAD binding|0071949||IEA",signal transduction|0007165||IEA,,MASE_00590,3.1.4.52
MASE_RS00600,,MASE_RS00600,MASE_00595,Protein Homology,131452,132999,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947820.1,GGDEF domain-containing protein,WP_232362790.1,"GO:0005525,GO:0046872,GO:0052621",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA",,,MASE_00595,2.7.7.65
MASE_RS00605,,MASE_RS00605,MASE_00600,Protein Homology,133041,133925,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996875.1,ArgP/LysG family DNA-binding transcriptional regulator,WP_014947821.1,"GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,regulation of DNA-templated transcription|0006355||IEA,,MASE_00600,
MASE_RS00610,,MASE_RS00610,MASE_00605,Protein Homology,134103,134705,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975330.1,LysE/ArgO family amino acid transporter,WP_014947822.1,"GO:0006865,GO:0015171,GO:0016020",membrane|0016020||IEA,amino acid transmembrane transporter activity|0015171||IEA,amino acid transport|0006865||IEA,,MASE_00605,
MASE_RS00615,,MASE_RS00615,MASE_00610,Protein Homology,134821,135138,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013786046.1,DMT family transporter,WP_014947823.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,MASE_00610,
MASE_RS00620,,MASE_RS00620,MASE_00615,Protein Homology,135213,135929,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975331.1,DUF1499 domain-containing protein,WP_014947824.1,,,,,,MASE_00615,
MASE_RS00625,,MASE_RS00625,MASE_00620,Protein Homology,136126,136845,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947825.1,DNA-J related domain-containing protein,WP_014947825.1,,,,,,MASE_00620,
MASE_RS00630,,MASE_RS00630,MASE_00625,Protein Homology,137162,138307,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996880.1,efflux RND transporter periplasmic adaptor subunit,WP_014947826.1,"GO:0006810,GO:0005215,GO:0016020",membrane|0016020||IEA,transporter activity|0005215||IEA,transport|0006810||IEA,,MASE_00625,
MASE_RS00635,,MASE_RS00635,MASE_00630,Protein Homology,138329,141427,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947827.1,efflux RND transporter permease subunit,WP_014947827.1,"GO:0042908,GO:0015562,GO:0016020",membrane|0016020||IEA,efflux transmembrane transporter activity|0015562||IEA,xenobiotic transport|0042908||IEA,,MASE_00630,
MASE_RS00640,,MASE_RS00640,MASE_00635,Protein Homology,141484,141981,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996882.1,alpha/beta hydrolase,WP_014947828.1,,,,,,MASE_00635,3.-.-.-
MASE_RS00645,,MASE_RS00645,MASE_00640,Protein Homology,142095,143936,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996883.1,bifunctional acetyl-CoA hydrolase/transferase family protein/GNAT family N-acetyltransferase,WP_014947829.1,GO:0016747,,acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA,,,MASE_00640,
MASE_RS00650,,MASE_RS00650,MASE_00645,Protein Homology,143933,144913,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947830.1,histone deacetylase family protein,WP_014947830.1,,,,,,MASE_00645,
MASE_RS00655,,MASE_RS00655,MASE_00650,Protein Homology,145009,145749,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975335.1,MauE/DoxX family redox-associated membrane protein,WP_014947831.1,"GO:0030416,GO:0016020",membrane|0016020||IEA,,methylamine metabolic process|0030416||IEA,,MASE_00650,
MASE_RS00660,,MASE_RS00660,MASE_00655,Protein Homology,145872,146390,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975336.1,DUF6436 domain-containing protein,WP_014947832.1,,,,,,MASE_00655,
MASE_RS00665,,MASE_RS00665,MASE_00660,Protein Homology,146427,147908,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947833.1,methyl-accepting chemotaxis protein,WP_014947833.1,GO:0006935,,,chemotaxis|0006935||IEA,,MASE_00660,
MASE_RS00670,,MASE_RS00670,MASE_00665,Protein Homology,148082,148954,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977955.1,ATP-grasp domain-containing protein,WP_014947834.1,"GO:0005524,GO:0016874",,"ATP binding|0005524||IEA,ligase activity|0016874||IEA",,,MASE_00665,6.-.-.-
MASE_RS00675,,MASE_RS00675,MASE_00670,Protein Homology,149036,150478,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975339.1,DUF3300 domain-containing protein,WP_014947835.1,,,,,,MASE_00670,
ribA,ribA,MASE_RS00680,MASE_00675,Protein Homology,150614,151228,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996890.1,GTP cyclohydrolase II,WP_014947836.1,GO:0003935,,GTP cyclohydrolase II activity|0003935||IEA,,,MASE_00675,3.5.4.25
MASE_RS00685,,MASE_RS00685,MASE_00680,Protein Homology,151361,154207,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947837.1,EAL domain-containing protein,WP_014947837.1,,,,,,MASE_00680,
MASE_RS00690,,MASE_RS00690,MASE_00685,Protein Homology,154296,154613,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975341.1,hypothetical protein,WP_014947838.1,,,,,,MASE_00685,
MASE_RS00695,,MASE_RS00695,MASE_00690,Protein Homology,154719,155387,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015065942.1,glutathione S-transferase,WP_014947839.1,,,,,,MASE_00690,
recQ,recQ,MASE_RS00700,MASE_00695,Protein Homology,155473,157314,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516716.1,DNA helicase RecQ,WP_014947840.1,"GO:0006310,GO:0009432,GO:0003678",,DNA helicase activity|0003678||IEA,"DNA recombination|0006310||IEA,SOS response|0009432||IEA",,MASE_00695,5.6.2.4
MASE_RS00705,,MASE_RS00705,MASE_00700,Protein Homology,157528,158040,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947841.1,thioesterase family protein,WP_014947841.1,,,,,,MASE_00700,
MASE_RS00710,,MASE_RS00710,MASE_00705,Protein Homology,158127,159464,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516717.1,magnesium transporter,WP_014947842.1,"GO:0015693,GO:0000287,GO:0005524,GO:0015095",,"magnesium ion binding|0000287||IEA,ATP binding|0005524||IEA,magnesium ion transmembrane transporter activity|0015095||IEA",magnesium ion transport|0015693||IEA,,MASE_00705,
rarD,rarD,MASE_RS00715,MASE_00710,Protein Homology,159694,160608,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947843.1,EamA family transporter RarD,WP_014947843.1,"GO:0006810,GO:0005215,GO:0005886",plasma membrane|0005886||IEA,transporter activity|0005215||IEA,transport|0006810||IEA,,MASE_00710,
MASE_RS00720,,MASE_RS00720,MASE_RS00720,Protein Homology,160675,161565,-,,,COORDINATES: protein motif:HMM:TIGR00254.1,GGDEF domain-containing response regulator,WP_232362791.1,"GO:0000160,GO:0007165,GO:0000156,GO:0005525,GO:0046872,GO:0052621",,"phosphorelay response regulator activity|0000156||IEA,GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,,2.7.7.65
MASE_RS20135,,MASE_RS20135,MASE_RS20135,GeneMarkS-2+,161559,161951,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,response regulator,WP_232362792.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,,
uvrD,uvrD,MASE_RS00725,MASE_00725,Protein Homology,161994,164165,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785922.1,DNA helicase II,WP_014947844.1,"GO:0006260,GO:0003677,GO:0003678,GO:0005524,GO:0016787",,"DNA binding|0003677||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA,hydrolase activity|0016787||IEA",DNA replication|0006260||IEA,"mutU,recL",MASE_00725,3.6.4.12
cysE,cysE,MASE_RS00730,MASE_00730,Protein Homology,164628,165434,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516721.1,serine O-acetyltransferase,WP_014947845.1,"GO:0006535,GO:0009001",,serine O-acetyltransferase activity|0009001||IEA,cysteine biosynthetic process from serine|0006535||IEA,,MASE_00730,2.3.1.30
MASE_RS00735,,MASE_RS00735,MASE_00735,Protein Homology,165532,167040,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975349.1,sensor domain-containing diguanylate cyclase,WP_014947846.1,"GO:0007165,GO:0005525,GO:0046872,GO:0052621",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA",signal transduction|0007165||IEA,,MASE_00735,2.7.7.65
MASE_RS00740,,MASE_RS00740,MASE_00740,Protein Homology,167209,167949,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947847.1,HAD-IA family hydrolase,WP_014947847.1,"GO:0008152,GO:0016787",,hydrolase activity|0016787||IEA,metabolic process|0008152||IEA,,MASE_00740,
xerC,xerC,MASE_RS00745,MASE_00745,Protein Homology,167970,168890,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516723.1,tyrosine recombinase XerC,WP_014947848.1,"GO:0006310,GO:0007059,GO:0015074,GO:0051301,GO:0003677",,DNA binding|0003677||IEA,"DNA recombination|0006310||IEA,chromosome segregation|0007059||IEA,DNA integration|0015074||IEA,cell division|0051301||IEA",,MASE_00745,
MASE_RS00750,,MASE_RS00750,MASE_00750,Protein Homology,168896,169591,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996905.1,DUF484 family protein,WP_014947849.1,,,,,,MASE_00750,
dapF,dapF,MASE_RS00755,MASE_00755,Protein Homology,169588,170418,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006991618.1,diaminopimelate epimerase,WP_014947850.1,"GO:0009089,GO:0008837",,diaminopimelate epimerase activity|0008837||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,MASE_00755,5.1.1.7
lysA,lysA,MASE_RS00760,MASE_00760,Protein Homology,170454,171704,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996907.1,diaminopimelate decarboxylase,WP_014947851.1,"GO:0009089,GO:0008836",,diaminopimelate decarboxylase activity|0008836||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,MASE_00760,4.1.1.20
lptM,lptM,MASE_RS00765,MASE_00765,Protein Homology,171704,171940,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996908.1,LPS translocon maturation chaperone LptM,WP_014947852.1,,,,,yifL,MASE_00765,
MASE_RS00770,,MASE_RS00770,MASE_00770,Protein Homology,171953,173020,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014996909.1,MJ1255/VC2487 family glycosyltransferase,WP_014947853.1,GO:0016757,,glycosyltransferase activity|0016757||IEA,,,MASE_00770,2.4.-.-
MASE_RS00775,,MASE_RS00775,MASE_00775,Protein Homology,173022,173540,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947854.1,phosphatase PAP2 family protein,WP_014947854.1,,,,,,MASE_00775,2.7.-.-
rraA,rraA,MASE_RS00780,MASE_00780,Protein Homology,173893,174378,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947855.1,ribonuclease E activity regulator RraA,WP_014947855.1,"GO:0051252,GO:0008428",,ribonuclease inhibitor activity|0008428||IEA,regulation of RNA metabolic process|0051252||IEA,,MASE_00780,
MASE_RS00785,,MASE_RS00785,MASE_00785,Protein Homology,174467,175708,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975355.1,ABC transporter substrate-binding protein,WP_014947856.1,"GO:0042626,GO:0140359,GO:0055052",ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,MASE_00785,
