Gene ID,NCBI ID,0 hours,4 hours,8 hours,13 hours,16 hours,20 hours,24 hours,Gene Name,product
cds-WP_012518428.1,MIT1002_01996,-0.028262837,0.248314667,0.063363045,0.382591943,0.086484063,0.078962654,0.482063155,,EF-hand domain-containing protein
cds-WP_012518468.1,,1.200489674,-0.225011175,-0.875126417,1.071045584,-0.436676557,1.269958419,2.65976944,,hypothetical protein
cds-WP_012518757.1,MIT1002_03574,0.274298991,0.304173804,0.778730608,0.377829277,0.032272547,0.157941052,0.141781759,tnpB,IS66 family insertion sequence element accessory protein TnpB
cds-WP_012518940.1,MIT1002_02696,-0.403350082,-0.032245987,-0.297925596,-0.307046823,0.048002257,-0.374744819,-0.255485993,nusB,transcription antitermination factor NusB
cds-WP_012518957.1,MIT1002_02719,0.449432193,0.604362416,0.082880352,0.34078309,0.208113958,0.254037847,0.361468432,rpoE,RNA polymerase sigma factor RpoE
cds-WP_012518978.1,MIT1002_02756,-0.73281188,-0.59517496,-0.467247045,-0.48144496,-0.401767443,-0.615022672,-0.116124046,hupB,DNA-binding protein HU-beta
cds-WP_012519093.1,MIT1002_02291,-0.377371271,0.764824079,0.396896398,0.731727141,0.069335587,-0.108455547,-0.016304953,,DUF2788 domain-containing protein
cds-WP_012519109.1,MIT1002_02307,0.095813865,-0.215407655,0.054711867,0.170793965,-0.755215781,0.469467139,0.039595713,yfbR,5'-deoxynucleotidase
cds-WP_012519212.1,MIT1002_03584,-0.320708209,-0.416388456,-0.267981098,-0.175771,-0.385798099,-0.314179459,-0.455892381,rplQ,50S ribosomal protein L17
cds-WP_012519214.1,MIT1002_03586,-0.072270858,-0.043624898,-0.099828808,-0.165503523,-0.249379636,-0.304826801,-0.337775649,rpsD,30S ribosomal protein S4
cds-WP_012519215.1,MIT1002_03587,-0.063642604,-0.312902735,-0.166301166,-0.233911848,-0.113012132,-0.310863771,-0.344961722,rpsK,30S ribosomal protein S11
cds-WP_012519216.1,MIT1002_03588,0.009154907,-0.027729824,-0.146147373,-0.157700798,-0.079367298,-0.225589751,-0.3536885,rpsM,30S ribosomal protein S13
cds-WP_012519217.1,MIT1002_03590,0.182163859,0.10437813,0.013636714,0.076814749,0.04346357,0.016778542,-0.123549149,rpmJ,50S ribosomal protein L36
cds-WP_012519221.1,MIT1002_03594,-0.057920204,-0.434175934,-0.156093359,-0.271110274,-0.180931617,-0.174803505,-0.247527402,rpsE,30S ribosomal protein S5
cds-WP_012519224.1,MIT1002_03597,0.025334546,-0.278335783,-0.346910114,-0.09206366,-0.239391633,-0.173963358,-0.437939612,rpsH,30S ribosomal protein S8
cds-WP_012519228.1,MIT1002_03601,-0.129340641,-0.021349959,-0.219955028,0.054595689,-0.246909558,-0.005365324,-0.195027839,rplN,50S ribosomal protein L14
cds-WP_012519465.1,MIT1002_03034,-0.715318777,0.051222168,1.154725616,-0.56913132,-0.065735652,0.480858148,0.255378151,mraZ,division/cell wall cluster transcriptional repressor MraZ
cds-WP_012519516.1,MIT1002_03082,-0.729097461,0.016461175,-0.232129771,-0.075848702,0.124992718,-0.114704541,-0.007780726,,DUF3545 family protein
cds-WP_012519580.1,MIT1002_03140,-0.540252067,-0.322581676,-0.432034102,-0.330296458,0.020753738,-0.215052668,-0.177916249,,FAD-dependent oxidoreductase
cds-WP_012519633.1,MIT1002_03196,-0.255728422,0.372765356,-0.074641563,-0.287482528,-0.397498513,-0.140070326,0.554451446,,DNA polymerase III subunit chi
cds-WP_012519905.1,MIT1002_03628,-0.445460604,-0.236706844,-0.135739513,-0.193062685,0.111793575,-0.175666996,0.130078068,,cold-shock protein
cds-WP_012519953.1,MIT1002_03816,-0.158407724,-0.241464799,-0.06253432,-0.133354186,-0.312193491,-0.324419408,-0.165909599,rplI,50S ribosomal protein L9
cds-WP_012519954.1,MIT1002_03817,-0.226528798,0.021060665,-0.546257323,-0.269397986,-0.240214233,-0.287975188,-0.355632843,rpsR,30S ribosomal protein S18
cds-WP_012520075.1,MIT1002_03923,-0.042550657,-1.800010069,0.301967425,-0.813884216,0.082576564,-0.744088086,-0.0104681,,peptidylprolyl isomerase
cds-WP_012520077.1,MIT1002_03926,0.974232014,-0.560072562,0,1.029733866,-0.365906937,0.268774341,0,cyoD,cytochrome o ubiquinol oxidase subunit IV
cds-WP_012520088.1,MIT1002_03936,-0.680705209,0.350849659,-0.405417324,-0.67889483,-0.511265102,-1.179176229,-0.477548734,,co-chaperone GroES
cds-WP_012520109.1,MIT1002_03958,-0.055275129,-0.079500798,-0.794920601643818***,-0.085805509,-0.660119413,-0.149426957,-0.099663524,fis,DNA-binding transcriptional regulator Fis
cds-WP_012520154.1,MIT1002_04004,2.019683757,0.274863211,0.694174088,-0.125707778,1.675503066,0.408522067,0.070464345,,hypothetical protein
cds-WP_012520217.1,MIT1002_04114,-0.302769287,-0.36227392,-0.220255999,-0.12568479,-0.312862335,-0.339915273,-0.486348258,atpG,F0F1 ATP synthase subunit gamma
cds-WP_012520222.1,MIT1002_04118,-0.120770466,-0.191993147,-0.130889202,0.136411565,-0.154221248,-0.195929525,0.053550599,atpE,F0F1 ATP synthase subunit C
cds-WP_012520223.1,MIT1002_04119,-0.343828598,0.067749221,0.143263244,0.128329697,-0.361751422,-0.022707855,0.072224768,atpB,F0F1 ATP synthase subunit A
cds-WP_012801201.1,MIT1002_02057,0.089973955,0.130213864,0.405583968,-0.202333223,0.682774757,0.313528451,-0.514525226,,mercury(II) reductase
cds-WP_012801202.1,MIT1002_02059,-0.43844554,-1.025233071,0.866367801,0.492455004,0.849667853,0.435754037,-0.991040783,merP,mercury resistance system periplasmic binding protein MerP
cds-WP_012801203.1,MIT1002_02060,-1.36257915,0.86586271,-0.421675372,-0.336894829,1.054707165,0.125569109,-0.2958236,,mercury transporter
cds-WP_012801204.1,MIT1002_02061,0.691988561,-0.393786946,1.26765847,-0.007512476,-0.060885765,1.281813088,0.122752201,merR,Hg(II)-responsive transcriptional regulator
cds-WP_014290886.1,MIT1002_04133,-0.409009313,-0.480456998,0.019769128,0.379529634,0.285391435,0.479970622,0.5542303,rpmH,50S ribosomal protein L34
cds-WP_014947716.1,MIT1002_00007,0.049542807,0.033192355,0.017035171,-0.202749131,0.108875148,0.075767912,0.079569225,glyQ,glycine--tRNA ligase subunit alpha
cds-WP_014947719.1,MIT1002_00010,0.203175285,0.116549243,-0.374005545,-0.030108391,0.15437738,-0.232899596,-0.19933011,yihI,Der GTPase-activating protein YihI
cds-WP_014947721.1,MIT1002_00012,-0.001273138,-0.341162849,-0.30605021,-0.115617474,0.105542538,-0.117490084,-0.01693677,,cytochrome c4
cds-WP_014947722.1,MIT1002_00013,0.014064242,-0.089690797,-0.736460975,0.099152359,0.45919643,-0.229390619,0.196836676,,ribosome biogenesis GTP-binding protein YihA/YsxC
cds-WP_014947725.1,MIT1002_00016,-0.168176053,-0.455660907,0.258896474,-0.166749496,-0.06112293,0.280531279,0.129788677,,TrkH family potassium uptake protein
cds-WP_014947726.1,MIT1002_00017,-0.294099647,-0.529889874,-0.055753897,-0.232256127,-0.056955987,-0.319628059,0.326898559,trkA,Trk system potassium transporter TrkA
cds-WP_014947732.1,MIT1002_00023,0.101824124,0.932656455593525***,0.512574885,0.384283288,-0.073277073,0.292362236,0.440651327,,DUF494 family protein
cds-WP_014947739.1,MIT1002_00030,0.612700536,0.204204422,-0.448758454,0.638676761,-0.151625628,0.490628141,-0.307778321,,gamma carbonic anhydrase family protein
cds-WP_014947752.1,MIT1002_00049,-0.076033746,0.294333863,-0.058365577,1.138421173,-0.243924471,1.304627942,0.06957131,radC,DNA repair protein RadC
cds-WP_014947754.1,MIT1002_00051,-1.23811594,0.007895762,-0.543596899,-0.646703477,0.32581714,-0.849473003,-0.526067718,,YjbF family lipoprotein
cds-WP_014947757.1,MIT1002_00054,-0.246692922,-0.140362129,-0.151519122,0.051885965,-0.267965155,-0.22440423,-0.224225733,rpmB,50S ribosomal protein L28
cds-WP_014947759.1,MIT1002_00057,-0.288326012,-0.519461511,0.506337941,0.186397505,0.630020395,-0.217264558,0.398914671,mutM,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
cds-WP_014947760.1,MIT1002_00058,0.031844598,0.012543665,0.203784594,-0.04416505,0.820349806,0.173179168,0.353198271,coaD,pantetheine-phosphate adenylyltransferase
cds-WP_014947767.1,MIT1002_00065,-0.148897963,-0.15048263,0.338337914,0.738853358,-0.533964933,-0.259983241,0.073231314,glpE,thiosulfate sulfurtransferase GlpE
cds-WP_014947779.1,MIT1002_00080,-0.002148946,-0.386945809,0.588365853,0.65002863,-0.982722024,-0.269022893,0.174274035,,DUF2960 family protein
cds-WP_014947786.1,MIT1002_00086,0.412689665,0.314982389,0.311670243,0.010628086,-0.005123589,0.025808461,-0.161309906,,acyl-CoA dehydrogenase family protein
cds-WP_014947791.1,MIT1002_00091,0.542980543,2.270169688,0.042139045,-0.405896019,-0.326780891,1.449817649,0.01391036,,threonine/serine exporter family protein
cds-WP_014947801.1,MIT1002_00102,0.131441672,0.202379377,0.580168201,0.097630934,0.268170013,-0.066029773,-0.068627277,hemC,hydroxymethylbilane synthase
cds-WP_014947805.1,MIT1002_00107,-0.066153964,0.006222445,0.177516366,0.090797511,0.112001294,0.316031791,0.437144887,rpoZ,DNA-directed RNA polymerase subunit omega
cds-WP_014947811.1,MIT1002_00114,-0.044011738,0.216476408,0.432101196,-0.307892736,-0.330294064,-0.206645837,-0.108490151,,hypothetical protein
cds-WP_014947826.1,MIT1002_00134,0.21172707,1.11860443799738***,1.012096749,0.37352679,-0.565390486,-0.050053617,0.167824503,,efflux RND transporter periplasmic adaptor subunit
cds-WP_014947828.1,MIT1002_00136,-0.153812766,0.596811759,0.12434352,-0.002561832,0.166981041,-0.238488485,0.393827035,,alpha/beta hydrolase
cds-WP_014947829.1,MIT1002_00137,-1.01884278938212***,-1.30294887995694***,-1.81087829403868***,-1.32267000902064***,-0.825375243,-0.907564298,-1.24097354205013***,,bifunctional acetyl-CoA hydrolase/transferase family protein/GNAT family N-acetyltransferase
cds-WP_014947832.1,MIT1002_00140,-0.080190287,0.133417718,-0.583805854,-0.422880094,0.659789541,0.617788194,0.137338829,,DUF6436 domain-containing protein
cds-WP_014947854.1,MIT1002_00163,-0.348414763,0.14770189,2.822574666,0.729275464,-0.860787758,0.001163239,-1.978402857,,phosphatase PAP2 family protein
cds-WP_014947858.1,MIT1002_00167,0.223425705,0.331441633,-0.465520762,-0.331403244,-0.526715535,0.081929824,-0.686816748,,UbiX family flavin prenyltransferase
cds-WP_014947861.1,MIT1002_00170,-0.515333737,-0.162443881,-0.523847848,-0.430554172,-0.261135121,-0.22097224,-0.156847096,ppa,inorganic diphosphatase
cds-WP_014947865.1,MIT1002_00174,-0.070741095,0.02997314,0.232870926,0.494572783,0.028575224,0.660180362,0.01309298,,acyl-CoA thioesterase
cds-WP_014947876.1,MIT1002_00186,-0.245449069,0.405577702,0.062070761,-0.117662811,-0.015274386,-0.617479514,-1.07603893921751***,,LacI family DNA-binding transcriptional regulator
cds-WP_014947886.1,MIT1002_00196,0.149230711,0.267339389,0.267996484,0.289328601,0.206255716,-0.200315776,-0.393324185,,TonB-dependent receptor
cds-WP_014947888.1,MIT1002_00199,1.470574795,-0.261043554,0.077152724,0.423243557,0.294729342,0.334026248,1.318028599,,DeoR/GlpR family transcriptional regulator
cds-WP_014947891.1,MIT1002_00202,-0.607752011,-0.457567543,1.404027442,-2.428268835,0.362086892,-0.458324638,0.942807183,,hypothetical protein
cds-WP_014947895.1,MIT1002_00206,0.277164299,1.459607433,1.984124267,0.263411311,1.164704919,0.506295211,0.441021771,,agglutinin biogenesis protein MshK
cds-WP_014947896.1,MIT1002_00207,1.052889543,0.601490398,-0.043313149,0.15287678,0.935191961,0.662420876,0.552758746,mshL,pilus (MSHA type) biogenesis protein MshL
cds-WP_014947909.1,MIT1002_00220,-0.071207348,-0.178826292,-0.249647665,0.245726642,0.158163664,-0.551614421,-0.240902716,,rod shape-determining protein
cds-WP_014947913.1,MIT1002_00224,0.207240235,0.809635949,0.250369017,-0.167290657,0.316853623,0.121397358,0.456386058,rng,ribonuclease G
cds-WP_014947922.1,MIT1002_00233,-0.340592266,0.111955786,-0.09483705,0.092528883,-0.01621442,-0.005455633,-0.18973629,arcA,two-component system response regulator ArcA
cds-WP_014947959.1,MIT1002_00361,0.332112865,-1.208806347,-0.794972105,-0.540640468,-0.486630194,0.936848836,-1.547655214,,DUF3392 domain-containing protein
cds-WP_014947966.1,MIT1002_00369,0.126252801,0.58113037,0.997771486,0.221067218,0.835861718,-0.192211202,-0.589534741,,gluconate 2-dehydrogenase subunit 3 family protein
cds-WP_014947970.1,MIT1002_00378,-0.674066091,-0.60429573,-0.918738684,-0.029558098,-0.308903019,-0.176858599,0.135873457,gpmA,2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase
cds-WP_014947973.1,MIT1002_00381,-0.455446533,-0.041984273,0.442610829,0.15450571,-0.064809758,-0.06701082,0.193200719,,sel1 repeat family protein
cds-WP_014947975.1,MIT1002_00384,-0.468049989,-0.709169788,-0.324267708,-0.07612621,-0.259280801,-0.316728694,-0.317007389,rplC,50S ribosomal protein L3
cds-WP_014947977.1,MIT1002_00389,-0.748540521,-1.157720396,-0.739947945,-0.074654688,-0.49169138,-0.458440552,-0.792872095,rplV,50S ribosomal protein L22
cds-WP_014947978.1,MIT1002_00390,-0.400750911,-0.750482841,-0.375805653,-0.339856793,-0.317434306,-0.279388147,-0.506409266,rpsC,30S ribosomal protein S3
cds-WP_014947980.1,MIT1002_00392,-0.434999122,-0.293319307,-0.230212239,-0.348090539,-0.273223653,-0.222696686,-0.103343065,rpmC,50S ribosomal protein L29
cds-WP_014948000.1,MIT1002_00412,-0.419672587,0.005710786,0.050762981,0.39552238,1.002078339,-0.008166652,-0.51927049,,DUF808 domain-containing protein
cds-WP_014948004.1,MIT1002_00417,-0.128529211,-3.43514992,0.456740614,-1.297710373,0.888311431,2.004799723,0.839122812,,ammonium transporter
cds-WP_014948008.1,MIT1002_00422,0.049126551,0.796840400688641***,0.400749,0.151982357,-0.200728183,0.027604922,0.499040016,hemL,glutamate-1-semialdehyde 2%2C1-aminomutase
cds-WP_014948018.1,MIT1002_00434,0.429107436,-0.028999939,0.37206022,-0.094305238,-0.235295523,0.276747892,0.507977182,,DUF1338 domain-containing protein
cds-WP_014948020.1,MIT1002_00436,0.049965884,0.153742875,0.45009678,-0.452557055,-0.342002664,0.246931896,-0.179843091,astA,arginine N-succinyltransferase
cds-WP_014948026.1,MIT1002_00442,1.000606849,-0.982764361,1.544984403,1.035000124,-1.075367555,1.406743699,-0.785992612,,TorF family putative porin
cds-WP_014948027.1,MIT1002_00443,0.32098062,-0.002239961,0.399766259,0.368090751,0.354512037,0.10260356,0.472706079,,hypothetical protein
cds-WP_014948028.1,MIT1002_00444,0.550223045,0.545466527,0.839872734608711***,0.718975919252869***,0.687923413,0.554453449,0.425360108,,DUF2970 domain-containing protein
cds-WP_014948032.1,MIT1002_00448,-0.332102795,0.304380501,0.009075954,-0.263044073,-0.068803298,-0.576374215,-0.505953227,aroK,shikimate kinase AroK
cds-WP_014948034.1,MIT1002_00450,-1.549929098,-1.751730779,-0.747088148,0.76870156,-1.172386445,0.031322588,-1.200556139,,pilus assembly protein PilP
cds-WP_014948035.1,MIT1002_00451,0.875952677,-0.467331781,0.193119862,0.634537385,0.115417421,0.35028869,-0.054884338,,type 4a pilus biogenesis protein PilO
cds-WP_014948049.1,MIT1002_00467,0.233288306,0.016901779,-0.234643843,-0.253944256,0.929764049,0.415256053,-0.351812296,argH,argininosuccinate lyase
cds-WP_014948051.1,MIT1002_00469,0.494705533,-0.212800614,-0.31208977,-0.301958363,0.847067181,0.327732146,-0.048608791,,ornithine carbamoyltransferase
cds-WP_014948054.1,MIT1002_00472,-0.493548142,-0.006022285,0.058774677,0.439074644,0.242434706,0.536546921,0.405201741,,methylglyoxal synthase
cds-WP_014948056.1,MIT1002_00474,2.691661547,1.594858147,-0.58959359,2.065765397,2.371357067,3.357257353,0.138663208,,flagellar basal body L-ring protein FlgH
cds-WP_014948062.1,MIT1002_00480,0.800511094,0.372716331,0.415009461,0.723799815,0.018593112,0.872823336,0.127971002,trmL,tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL
cds-WP_014948068.1,MIT1002_00486,-0.465997902,-0.473499182,-0.924443630812209***,-0.305376077,-0.700960841,-0.634587112,-0.653137356,secB,protein-export chaperone SecB
cds-WP_014948069.1,MIT1002_00487,-0.53715768,-0.230753459,-0.269381001,-0.727009224,-0.626239441,-0.533391185,-0.978754628,grxC,glutaredoxin 3
cds-WP_014948070.1,MIT1002_00488,-0.210886695,-0.230887053,0.223549179,-0.096621896,-0.348367402,-0.290524848,-0.595188954,,rhodanese-like domain-containing protein
cds-WP_014948071.1,MIT1002_00489,0.130942116,0.890935075,0.05992868,-0.510675335,0.305047998,-0.135169602,0.730835537,,peptidoglycan DD-metalloendopeptidase family protein
cds-WP_014948073.1,MIT1002_00491,0.217985798,0.423342573,0.240424547,-0.088294477,-0.089955002,0.133002538,-0.24521507,,MerC domain-containing protein
cds-WP_014948075.1,MIT1002_00493,-0.78468565,-0.318571029,-0.334925446,-0.596376261,0.350884556,0.871516801,0.119033429,,DMT family transporter
cds-WP_014948076.1,MIT1002_00494,-0.07514974,0.095127784,-0.314515388,-0.341151185,0.000437594,0.014900593,-0.100256638,psd,archaetidylserine decarboxylase
cds-WP_014948086.1,MIT1002_00506,-0.260043813,0.17546704,-0.090642145,0.230003049,0.578992695,0.286733094,-0.063915902,tatA,Sec-independent protein translocase subunit TatA
cds-WP_014948087.1,MIT1002_00507,-0.044134843,0.51411668,-0.363559959,0.013557455,0.307753767,0.191360545,-0.10117734,tatB,Sec-independent protein translocase protein TatB
cds-WP_014948088.1,MIT1002_00508,-0.927381368,0.161845087,-0.29711105,-0.422241168,-0.391289765,0.023770086,-0.033196019,tatC,twin-arginine translocase subunit TatC
cds-WP_014948089.1,MIT1002_00509,-0.196248104,-0.080413781,-0.21376606,-0.718291115,-0.268968802,-0.436201676,-0.631963955,,hypothetical protein
cds-WP_014948094.1,MIT1002_00517,-0.200063305,-0.081883457,-0.504602121,-0.146132527,-0.215081253,-0.176773026,-0.167620625,rho,transcription termination factor Rho
cds-WP_014948098.1,MIT1002_00521,-0.264272092,-0.114875409,-0.228430681,-0.26302512,-0.145108916,-0.579380219,-0.430864174,purE,5-(carboxyamino)imidazole ribonucleotide mutase
cds-WP_014948100.1,MIT1002_00524,-0.371771423,-0.578856214,-0.531012455,0.302190794,-0.068462902,0.085160483,-0.801177643,,copper chaperone PCu(A)C
cds-WP_014948101.1,MIT1002_00525,0.157359431,0.453391634,0.278124245,-0.096412755,-0.177852537,0.211148851,-0.160177802,,DNA starvation/stationary phase protection protein
cds-WP_014948105.1,MIT1002_00529,-0.069239909,-0.070186663,-1.010008729,-1.141948299,-1.221308758,0.062501397,-0.474437955,trxA,thioredoxin
cds-WP_014948106.1,MIT1002_00530,0.597547893,0.527339402,0.78554245,0.807226472,0.276596173,0.424390006,0.419164285,,hypothetical protein
cds-WP_014948108.1,MIT1002_00532,-0.681381275,0.136941556,-0.468852073,0.911361388,-0.569867165,0.182715066,-0.417615689,,DUF2065 domain-containing protein
cds-WP_014948109.1,MIT1002_00533,-0.597612109,-1.01208371553433***,-0.687304247,-0.011876653,-0.10045178,-0.346307574,-0.289474531,,adenylosuccinate synthase
cds-WP_014948122.1,MIT1002_00546,0.699774849,0.661226857,0.667326332,-0.517343436,1.159123762,0.629321037,-0.450226944,,hypothetical protein
cds-WP_014948132.1,MIT1002_00555,-0.563283561,0.141136733,-0.555992128,-0.185904427,-1.64586592,-0.35551748,-0.030128366,,alkylphosphonate utilization protein
cds-WP_014948150.1,MIT1002_00579,-0.01103136,0.15320032,0.139819307,0.424821007,-0.290048462,0.111462421,-0.389699494,ispB,octaprenyl diphosphate synthase
cds-WP_014948153.1,MIT1002_00621,1.951652454,-1.040445198,1.892612313,1.041557252,-2.202164714,1.302485504,0.098283648,sodN,superoxide dismutase%2C Ni
cds-WP_014948157.1,MIT1002_00625,-0.0505419,-0.21633659,-0.108734961,-0.342421271,-0.054583054,-0.154409093,-0.167545061,rpoS,RNA polymerase sigma factor RpoS
