gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
SY28_RS15925,,SY28_RS15925,SY28_00410,Protein Homology,81043,83628,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014891.1,GAF domain-containing protein,WP_043981907.1,GO:0005515,,protein binding|0005515||IEA,,,SY28_00410,
metK,metK,SY28_RS00415,SY28_00415,Protein Homology,83743,84918,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014890.1,methionine adenosyltransferase,WP_013014890.1,"GO:0006556,GO:0004478,GO:0005524",,"methionine adenosyltransferase activity|0004478||IEA,ATP binding|0005524||IEA",S-adenosylmethionine biosynthetic process|0006556||IEA,,SY28_00415,2.5.1.6
SY28_RS00420,,SY28_RS00420,SY28_00420,Protein Homology,85004,85663,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014889.1,GntR family transcriptional regulator,WP_043981909.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,SY28_00420,
SY28_RS00425,,SY28_RS00425,SY28_00425,Protein Homology,85674,86597,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011228782.1,proline dehydrogenase,WP_027886445.1,"GO:0006562,GO:0004657",,proline dehydrogenase activity|0004657||IEA,L-proline catabolic process|0006562||IEA,,SY28_00425,1.5.5.2
pruA,pruA,SY28_RS00430,SY28_00430,Protein Homology,86696,88243,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014514852.1,L-glutamate gamma-semialdehyde dehydrogenase,WP_027886444.1,"GO:0006562,GO:0003842",,L-glutamate gamma-semialdehyde dehydrogenase activity|0003842||IEA,L-proline catabolic process|0006562||IEA,,SY28_00430,1.2.1.88
SY28_RS00435,,SY28_RS00435,SY28_00435,Protein Homology,88380,89015,+,,,COORDINATES: protein motif:HMM:NF014045.6,NYN domain-containing protein,WP_051349774.1,GO:0004540,,RNA nuclease activity|0004540||IEA,,,SY28_00435,
SY28_RS00440,,SY28_RS00440,SY28_00440,Protein Homology,89012,89473,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014886.1,HD domain-containing protein,WP_027886443.1,,,,,,SY28_00440,
SY28_RS00445,,SY28_RS00445,SY28_00445,Protein Homology,89570,90220,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014885.1,MIP/aquaporin family protein,WP_027886442.1,"GO:0055085,GO:0015267",,channel activity|0015267||IEA,transmembrane transport|0055085||IEA,,SY28_00445,
SY28_RS00450,,SY28_RS00450,SY28_00450,Protein Homology,90232,90897,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014884.1,uracil-DNA glycosylase,WP_027886441.1,,,,,,SY28_00450,
SY28_RS00455,,SY28_RS00455,SY28_00455,Protein Homology,91143,92618,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014883.1,nitronate monooxygenase,WP_027886440.1,GO:0018580,,nitronate monooxygenase activity|0018580||IEA,,,SY28_00455,
SY28_RS00460,,SY28_RS00460,SY28_00460,Protein Homology,92765,93706,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014882.1,VWA domain-containing protein,WP_027886439.1,,,,,,SY28_00460,
SY28_RS00465,,SY28_RS00465,SY28_00465,Protein Homology,93911,94459,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014881.1,hypothetical protein,WP_027886438.1,,,,,,SY28_00465,
SY28_RS00470,,SY28_RS00470,SY28_00470,Protein Homology,94509,95714,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014880.1,bifunctional folylpolyglutamate synthase/dihydrofolate synthase,WP_043981917.1,"GO:0006730,GO:0004326,GO:0005524,GO:0008841,GO:0046872",,"tetrahydrofolylpolyglutamate synthase activity|0004326||IEA,ATP binding|0005524||IEA,dihydrofolate synthase activity|0008841||IEA,metal ion binding|0046872||IEA",one-carbon metabolic process|0006730||IEA,,SY28_00470,6.3.2.-
SY28_RS00475,,SY28_RS00475,SY28_00475,Protein Homology,95740,97095,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014879.1,aminotransferase family protein,WP_027886436.1,"GO:0008483,GO:0030170",,"transaminase activity|0008483||IEA,pyridoxal phosphate binding|0030170||IEA",,,SY28_00475,
SY28_RS00480,,SY28_RS00480,SY28_00480,Protein Homology,97141,98481,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586709.1,MATE family efflux transporter,WP_027886435.1,"GO:0055085,GO:0015297,GO:0042910,GO:0016020",membrane|0016020||IEA,"antiporter activity|0015297||IEA,xenobiotic transmembrane transporter activity|0042910||IEA",transmembrane transport|0055085||IEA,,SY28_00480,
SY28_RS00485,,SY28_RS00485,SY28_00485,Protein Homology,98541,99320,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014877.1,PaaX family transcriptional regulator,WP_027886434.1,GO:0006351,,,DNA-templated transcription|0006351||IEA,,SY28_00485,
SY28_RS00490,,SY28_RS00490,SY28_00490,Protein Homology,99332,99934,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014876.1,NUDIX hydrolase,WP_027886433.1,"GO:0009132,GO:0016817,GO:0046872",,"hydrolase activity%2C acting on acid anhydrides|0016817||IEA,metal ion binding|0046872||IEA",nucleoside diphosphate metabolic process|0009132||IEA,,SY28_00490,3.6.-.-
SY28_RS00495,,SY28_RS00495,SY28_00495,Protein Homology,100030,100620,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014875.1,MazG family protein,WP_027886432.1,,,,,,SY28_00495,
SY28_RS00500,,SY28_RS00500,SY28_00500,Protein Homology,100630,101124,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014874.1,hypothetical protein,WP_036196727.1,,,,,,SY28_00500,
SY28_RS00505,,SY28_RS00505,SY28_00505,Protein Homology,101377,101991,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014873.1,SCO family protein,WP_027886430.1,GO:0046872,,metal ion binding|0046872||IEA,,,SY28_00505,
lysA,lysA,SY28_RS00510,SY28_00510,Protein Homology,140,1321,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013082.1,diaminopimelate decarboxylase,WP_027886429.1,"GO:0009089,GO:0008836",,diaminopimelate decarboxylase activity|0008836||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,SY28_00510,4.1.1.20
SY28_RS00515,,SY28_RS00515,SY28_00515,Protein Homology,1314,2021,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013083.1,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein,WP_027886428.1,"GO:0016787,GO:0016811",,"hydrolase activity|0016787||IEA,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds%2C in linear amides|0016811||IEA",,,SY28_00515,3.-.-.-
SY28_RS00520,,SY28_RS00520,SY28_00520,Protein Homology,2218,4863,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013084.1,coiled-coil domain-containing protein,WP_223299661.1,,,,,,SY28_00520,
SY28_RS00525,,SY28_RS00525,SY28_00525,Protein Homology,4874,6772,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013085.1,ABC transporter ATP-binding protein,WP_027886426.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359,GO:0055052",ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_00525,7.-.-.-
SY28_RS00530,,SY28_RS00530,SY28_00530,Protein Homology,6914,8650,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013086.1,ABC transporter ATP-binding protein,WP_027886425.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359,GO:0055052",ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_00530,7.-.-.-
SY28_RS00535,,SY28_RS00535,SY28_00535,Protein Homology,8777,9616,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013087.1,hypothetical protein,WP_027886424.1,,,,,,SY28_00535,
SY28_RS00540,,SY28_RS00540,SY28_00540,Protein Homology,9641,9853,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013088.1,hypothetical protein,WP_027886423.1,,,,,,SY28_00540,
SY28_RS00545,,SY28_RS00545,SY28_00545,Protein Homology,9898,10932,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013089.1,M20/M25/M40 family metallo-hydrolase,WP_027886422.1,GO:0016787,,hydrolase activity|0016787||IEA,,,SY28_00545,
SY28_RS00550,,SY28_RS00550,SY28_00550,Protein Homology,10960,11610,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013090.1,response regulator,WP_024049954.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,SY28_00550,
SY28_RS00555,,SY28_RS00555,SY28_00555,Protein Homology,11652,11981,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019551779.1,DMT family transporter,WP_043981933.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,SY28_00555,
SY28_RS00560,,SY28_RS00560,SY28_00560,Protein Homology,12047,13249,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013092.1,MgtC/SapB family protein,WP_027886420.1,,,,,,SY28_00560,
SY28_RS00565,,SY28_RS00565,SY28_00565,Protein Homology,13385,14227,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013093.1,isoprenyl transferase,WP_081698336.1,,,,,,SY28_00565,
SY28_RS00580,,SY28_RS00580,SY28_00580,Protein Homology,14666,15019,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013098.1,hypothetical protein,WP_027886418.1,,,,,,SY28_00580,
SY28_RS00585,,SY28_RS00585,SY28_00585,Protein Homology,14974,15600,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013099.1,phosphoribosylanthranilate isomerase,WP_027886417.1,"GO:0000162,GO:0004640",,phosphoribosylanthranilate isomerase activity|0004640||IEA,L-tryptophan biosynthetic process|0000162||IEA,,SY28_00585,5.3.1.24
SY28_RS00590,,SY28_RS00590,SY28_00590,Protein Homology,15741,17891,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013100.1,S8 family peptidase,WP_027886416.1,"GO:0006508,GO:0008236",,serine-type peptidase activity|0008236||IEA,proteolysis|0006508||IEA,,SY28_00590,3.4.-.-
SY28_RS00595,,SY28_RS00595,SY28_00595,Protein Homology,17894,19288,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013101.1,LutB/LldF family L-lactate oxidation iron-sulfur protein,WP_027886415.1,"GO:0006089,GO:0051536",,iron-sulfur cluster binding|0051536||IEA,lactate metabolic process|0006089||IEA,,SY28_00595,
SY28_RS00600,,SY28_RS00600,SY28_00600,Protein Homology,19285,20010,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013102.1,(Fe-S)-binding protein,WP_027886414.1,"GO:0016491,GO:0046872,GO:0051536",,"oxidoreductase activity|0016491||IEA,metal ion binding|0046872||IEA,iron-sulfur cluster binding|0051536||IEA",,,SY28_00600,1.5.3.-
SY28_RS00605,,SY28_RS00605,SY28_00605,Protein Homology,20043,20381,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013103.1,heavy metal-binding domain-containing protein,WP_036196722.1,,,,,,SY28_00605,
SY28_RS00610,,SY28_RS00610,SY28_00610,Protein Homology,20390,21475,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013104.1,DUF418 domain-containing protein,WP_027886412.1,GO:0005886,plasma membrane|0005886||IEA,,,,SY28_00610,
SY28_RS00615,,SY28_RS00615,SY28_00615,Protein Homology,21512,22024,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013105.1,DinB family protein,WP_027886411.1,GO:0046872,,metal ion binding|0046872||IEA,,,SY28_00615,
arsN2,arsN2,SY28_RS00620,SY28_00620,Protein Homology,22082,22531,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013108.1,arsenic resistance N-acetyltransferase ArsN2,WP_043981936.1,,,,,,SY28_00620,
SY28_RS00625,,SY28_RS00625,SY28_00625,Protein Homology,22598,23845,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013109.1,MFS transporter,WP_013013109.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,SY28_00625,
SY28_RS00630,,SY28_RS00630,SY28_00630,Protein Homology,23891,24355,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013110.1,arsenate reductase ArsC,WP_013013110.1,"GO:0046685,GO:0004725,GO:0030612",,"protein tyrosine phosphatase activity|0004725||IEA,arsenate reductase (thioredoxin) activity|0030612||IEA",response to arsenic-containing substance|0046685||IEA,,SY28_00630,1.20.4.4
SY28_RS00635,,SY28_RS00635,SY28_00635,Protein Homology,24367,24831,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013111.1,arsenate reductase ArsC,WP_013013111.1,"GO:0046685,GO:0004725,GO:0030612",,"protein tyrosine phosphatase activity|0004725||IEA,arsenate reductase (thioredoxin) activity|0030612||IEA",response to arsenic-containing substance|0046685||IEA,,SY28_00635,1.20.4.4
SY28_RS14780,,SY28_RS14780,SY28_RS14780,Protein Homology,24825,25049,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586438.1,GDCCVxC domain-containing (seleno)protein,WP_015586438.1,,,,,,,
SY28_RS00640,,SY28_RS00640,SY28_00640,Protein Homology,25102,26148,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586439.1,C39 family peptidase,WP_015586439.1,,,,,,SY28_00640,
guaB,guaB,SY28_RS00645,SY28_00645,Protein Homology,26150,27664,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013113.1,IMP dehydrogenase,WP_013013113.1,"GO:0006164,GO:0003938",,IMP dehydrogenase activity|0003938||IEA,purine nucleotide biosynthetic process|0006164||IEA,,SY28_00645,1.1.1.205
SY28_RS00650,,SY28_RS00650,SY28_00650,Protein Homology,27730,28923,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013114.1,acyl-CoA dehydrogenase family protein,WP_027886406.1,"GO:0016627,GO:0050660",,"oxidoreductase activity%2C acting on the CH-CH group of donors|0016627||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,SY28_00650,
SY28_RS00655,,SY28_RS00655,SY28_00655,Protein Homology,29014,30087,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013115.1,DNA adenine methylase,WP_027886405.1,,,,,,SY28_00655,
SY28_RS00660,,SY28_RS00660,SY28_00660,Protein Homology,30215,31873,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013116.1,putative ABC transporter permease subunit,WP_027886404.1,,,,,,SY28_00660,
SY28_RS00665,,SY28_RS00665,SY28_00665,Protein Homology,31970,32605,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013117.1,CBS and ACT domain-containing protein,WP_027886403.1,,,,,,SY28_00665,
SY28_RS00670,,SY28_RS00670,SY28_00670,Protein Homology,32602,33738,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013118.1,acetoin utilization protein AcuC,WP_027886402.1,,,,,,SY28_00670,
SY28_RS00675,,SY28_RS00675,SY28_00675,Protein Homology,33787,34014,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013119.1,DUF1653 domain-containing protein,WP_027886401.1,,,,,,SY28_00675,
SY28_RS00680,,SY28_RS00680,SY28_00680,Protein Homology,34054,34719,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013120.1,heme exporter protein CcmB,WP_027886400.1,"GO:0015886,GO:0017004,GO:1903607,GO:1904334,GO:0015232",,heme transmembrane transporter activity|0015232||IEA,"heme transport|0015886||IEA,cytochrome complex assembly|0017004||IEA,cytochrome c biosynthetic process|1903607||IEA,heme import across plasma membrane|1904334||IEA",,SY28_00680,
ccsA,ccsA,SY28_RS00685,SY28_00685,Protein Homology,34890,35582,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013121.1,cytochrome c biogenesis protein CcsA,WP_027886399.1,"GO:0017004,GO:0020037",,heme binding|0020037||IEA,cytochrome complex assembly|0017004||IEA,,SY28_00685,
SY28_RS15930,,SY28_RS15930,SY28_RS15930,GeneMarkS-2+,35584,35706,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_280938735.1,,,,,,,
ccmE,ccmE,SY28_RS00690,SY28_00690,Protein Homology,35726,36157,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011173456.1,cytochrome c maturation protein CcmE,WP_027886398.1,,,,,,SY28_00690,
SY28_RS00695,,SY28_RS00695,SY28_00695,Protein Homology,36174,38165,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013124.1,heme lyase CcmF/NrfE family subunit,WP_027886397.1,"GO:0017004,GO:0015232,GO:0020037,GO:0005886",plasma membrane|0005886||IEA,"heme transmembrane transporter activity|0015232||IEA,heme binding|0020037||IEA",cytochrome complex assembly|0017004||IEA,,SY28_00695,
SY28_RS00700,,SY28_RS00700,SY28_00700,Protein Homology,38190,38714,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013125.1,TlpA family protein disulfide reductase,WP_027886396.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,SY28_00700,
SY28_RS00705,,SY28_RS00705,SY28_00705,Protein Homology,38717,39190,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013126.1,cytochrome c-type biogenesis protein,WP_027886395.1,"GO:0017004,GO:0046872",,metal ion binding|0046872||IEA,cytochrome complex assembly|0017004||IEA,,SY28_00705,
SY28_RS00710,,SY28_RS00710,SY28_00710,Protein Homology,39190,40179,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014510599.1,c-type cytochrome,WP_027886394.1,"GO:0009055,GO:0020037",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA",,,SY28_00710,
SY28_RS00715,,SY28_RS00715,SY28_00715,Protein Homology,40187,40774,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013128.1,Rieske 2Fe-2S domain-containing protein,WP_081698334.1,GO:0051537,,2 iron%2C 2 sulfur cluster binding|0051537||IEA,,,SY28_00715,
tyrS,tyrS,SY28_RS00720,SY28_00720,Protein Homology,40771,42051,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013129.1,tyrosine--tRNA ligase,WP_027886392.1,"GO:0006437,GO:0000166,GO:0004831,GO:0005524",,"nucleotide binding|0000166||IEA,tyrosine-tRNA ligase activity|0004831||IEA,ATP binding|0005524||IEA",tyrosyl-tRNA aminoacylation|0006437||IEA,,SY28_00720,6.1.1.1
SY28_RS00725,,SY28_RS00725,SY28_00725,Protein Homology,42141,42524,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013130.1,hypothetical protein,WP_027886391.1,,,,,,SY28_00725,
rpsT,rpsT,SY28_RS00730,SY28_00730,Protein Homology,42640,42933,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018110633.1,30S ribosomal protein S20,WP_013013131.1,"GO:0006412,GO:0003723,GO:0003735,GO:0005840",ribosome|0005840||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA",translation|0006412||IEA,,SY28_00730,
SY28_RS14785,,SY28_RS14785,SY28_RS14785,Protein Homology,42943,43023,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008632889.1,30S ribosomal protein THX,WP_081439944.1,"GO:0006412,GO:0003735,GO:0022627",cytosolic small ribosomal subunit|0022627||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,,
SY28_RS00735,,SY28_RS00735,SY28_00735,Protein Homology,43072,43779,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013132.1,CHAD domain-containing protein,WP_027886390.1,,,,,,SY28_00735,
SY28_RS00740,,SY28_RS00740,SY28_00740,Protein Homology,43840,44394,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013133.1,DUF177 domain-containing protein,WP_027886389.1,,,,,,SY28_00740,
rocF,rocF,SY28_RS00745,SY28_00745,Protein Homology,44491,45387,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013134.1,arginase,WP_027886388.1,"GO:0000050,GO:0004053,GO:0046872",,"arginase activity|0004053||IEA,metal ion binding|0046872||IEA",urea cycle|0000050||IEA,,SY28_00745,3.5.3.1
hisA,hisA,SY28_RS00750,SY28_00750,Protein Homology,45423,46127,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013135.1,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,WP_027886387.1,"GO:0000105,GO:0003949",,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity|0003949||IEA,L-histidine biosynthetic process|0000105||IEA,,SY28_00750,5.3.1.16
SY28_RS00755,,SY28_RS00755,SY28_00755,Protein Homology,46304,48001,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013136.1,NADPH-dependent assimilatory sulfite reductase hemoprotein subunit,WP_027886386.1,"GO:0008652,GO:0004783,GO:0051536",,"sulfite reductase (NADPH) activity|0004783||IEA,iron-sulfur cluster binding|0051536||IEA",amino acid biosynthetic process|0008652||IEA,,SY28_00755,
cobA,cobA,SY28_RS00760,SY28_00760,Protein Homology,47985,48725,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013137.1,uroporphyrinogen-III C-methyltransferase,WP_027886385.1,"GO:0019354,GO:0004851",,uroporphyrin-III C-methyltransferase activity|0004851||IEA,siroheme biosynthetic process|0019354||IEA,,SY28_00760,2.1.1.107
