GENE,t=0h,t=3h,t=6h,t=12h,t=24h,t=48h,Cyanate,Urea,ANNOTATION,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,locus_tag
PMM0154,-0.228912407,-0.051903599,-0.206693423,-0.406349802,-0.079903533,0.358991477,-0.140695752,-0.127396677,"Bacterial regulatory protein, LuxR family",,,,,,,,,PMM0154
PMM0155,-0.25754721,-0.186452014,0.382401008,-0.307535542,-0.156017709,-0.205152326,0.376070573,0.262042634,conserved hypothetical protein,,,,,,,,,PMM0155
PMM0156,-0.891323272,0.306833528,0.396064368,-1.23492652,-0.48530473,-3.139829021,0.250493546,-0.092366567,predicted inorganic polyphosphate / ATP-NAD+kinase,,,,,,,,,PMM0156
PMM0157,-0.720981299,-0.197828981,-0.456607798,-0.117055075,0.195892362,0.136230033,0.265537881,-0.021478036,ndhE putative NADH Dehydrogenase subunit,,,,,,,,,PMM0157
PMM0158,-0.513725851,-0.208109326,-0.316701836,0.290475785,0.450906888,0.625798206,0.074514519,-0.291900784,ndhG putative NADH Dehydrogenase (complex I) subunit(chain 6),,,,,,,,,PMM0158
PMM0159,0.425239486,0.274825571,*0.890094481971302,**1.27431728581198,0.926766552,1.510518702,0.075894387,0.045040678,ndhI putative NADH Dehydrogenase subunit,,,,,,,,,PMM0159
PMM0160,-0.280517235,0.282377683,0.487715364,0.880477909,*1.00874640118400,0.951072582,0.233987122,0.147505935,ndhA putative respiratory-chain NADH dehydrogenasesubunit,,,,,,,,,PMM0160
PMM0161,0.027838128,0.05672921,0.691730208,0.908067462,0.607507288,0.462456396,0.123226834,-0.160705703,gltA Citrate synthase,,,,,,,,,PMM0161
PMM0162,-0.625825859,-0.167423536,-0.176236799,0.116211816,0.108398855,-1.282802084,0.011738927,0.069858232,"possible predicted using hexExon; MAL3P6.11(PFC0760c), Hypot...",,,,,,,,,PMM0162
PMM0163,-0.252981265,-0.459014316,-0.42368206,-0.460289551,-0.477246479,-0.228151048,-0.31973305,-0.205658491,conserved hypothetical protein,,,,,,,,,PMM0163
PMM0164,0.165927021,0.156373816,0.293926014,0.618227546,0.403233808,0.687007055,0.091852549,0.05237471,"trpB Tryptophan synthase, betachain:Pyridoxal-5'-phosphate-depend...",,,,,,,,,PMM0164
PMM0165,-1.154824329,-0.572008848,0.235515453,1.039544911,-0.778943623,-1.214507403,0.085909717,-0.258827648,Translation initiation factor SUI1,,,,,,,,,PMM0165
PMM0166,-0.127083191,-0.040165685,-0.30823166,-0.664815662,-0.990645831,-1.389548795,-0.263225432,0.037063522,cysC Adenylylsulfate kinase,,,,,,,,,PMM0166
PMM0167,-0.642502307,0.00208447,0.379534478,0.470888354,0.250725292,-0.292092254,-0.90246652,-0.272416862,purE Phosphoribosylaminoimidazole carboxylase,,,,,,,,,PMM0167
PMM0168,0.100249798,-0.238059561,-0.600237969,-0.015307298,-0.44986351,-0.604779627,-0.329099884,0.173429395,chlM Mg-protoporphyrin IX methyltransferase,,,,,,,,,PMM0168
PMM0169,0.087113446,0.32806047,*0.765758156268719,*1.16022588087137,0.260543389,0.5173273,0.115836885,0.091646747,two-component response regulator,,,,,,,,,PMM0169
PMM0170,-0.26371378,0.479657515,0.510126383,0.544095577,0.440111762,0.32546779,0.35230968,-0.001236382,NifS-like aminotransferase class-V,,,,,,,,,PMM0170
PMM0171,-0.385740776,-0.419855552,-0.012246004,-0.337412301,-0.430580502,-0.850570223,0.45805883,-0.428234366,conserved hypothetical protein,,,,,,,,,PMM0171
PMM0172,0.312148507,0.512162177,*0.904600271601964,0.806589746,0.991526775,1.087539068,0.136387518,0.220767871,ndhH putative NADH dehydrogenase subunit,,,,,,,,,PMM0172
PMM0173,-0.669522181,0.334747728,0.43326946,0.267026398,0.191390477,0.52398552,0.01788562,-0.01091179,conserved hypothetical protein,,,,,,,,,PMM0173
PMM0174,-0.954707395,-0.174769604,-0.910040416,-0.200216192,-1.405019137,-3.789656433,1.016477872,-0.627907729,menE probable O-succinylbenzoic acid--CoA ligase(OSB-CoA synthetase),,,,,,,,,PMM0174
PMM0175,-0.587721047,0.27912567,-0.396013449,-0.671398735,-0.913521139,0.408190141,0.641295008,0.522359187,menC putative O-succinylbenzoate synthase,,,,,,,,,PMM0175
PMM0176,-1.221688072,-0.443343094,0.152300215,-0.05806878,0.352933775,0.171749294,0.269699967,-0.676349777,"menA 1,4-dihydroxy-2-naphthoate (DHNA)octaprenyltransferase; UbiA prenyltranferase family",,,,,,,,,PMM0176
PMM0177,-0.437600591,-0.692893951,-0.175714187,-0.894251456,0.023372127,-1.398876921,0.259802816,0.27650674,menF Isochorismate synthase,,,,,,,,,PMM0177
PMM0178,-0.248908591,-0.314338346,-0.137910022,0.087007801,0.088726224,-0.423730675,-0.016784018,-0.306529378,gshB putative Glutathione synthetase,,,,,,,,,PMM0178
PMM0179,-0.068323677,0.140636192,0.243947635,0.103510947,-0.219187612,0.102650785,-0.160675431,-0.17670657,Glutaredoxin,,,,,,,,,PMM0179
PMM0180,-0.614553438,-0.15204146,0.098909318,0.072733538,0.138299487,0.25051839,-0.223904555,-0.055208411,prfB peptide chain release factor RF-2,,,,,,,,,PMM0180
PMM0181,-0.686502777,-0.297772696,-0.483284669,-0.044107781,-0.087294889,-0.833945639,-0.033446413,0.131302145,conserved hypothetical protein,,,,,,,,,PMM0181
PMM0182,-2.471457442,-0.129218572,0.18420605,-0.572671267,-0.126241755,-0.32318939,-0.045425075,-1.822505661,conserved hypothetical protein,,,,,,,,,PMM0182
PMM0183,-1.41535108,-1.866717522,-0.571302782,-0.845092418,-0.020641864,-0.618248041,0.371203701,-0.086380321,dgkA Prokaryotic diacylglycerol kinase,,,,,,,,,PMM0183
PMM0184,-0.735904025,-0.715594001,-0.13033347,0.463660487,-0.606550508,0.350338298,-0.119138862,-0.22336141,pabA para-aminobenzoate synthase component II,,,,,,,,,PMM0184
PMM0185,-1.019968377,-0.193553764,0.181667367,0.855002774,0.596329766,0.877781048,0.318142392,0.721078183,conserved hypothetical protein,,,,,,,,,PMM0185
PMM0186,-0.003693814,-0.133040521,0.111932016,0.418794804,0.373005495,0.396403332,-0.002826862,0.064550619,hisC Aminotransferases class-I,,,,,,,,,PMM0186
PMM0187,-0.632058896,0.096083678,0.059326552,0.110418079,-0.011476424,-0.78557975,-0.49465174,-0.368829041,argS Arginyl-tRNA synthetase,,,,,,,,,PMM0187
PMM0188,-0.852100418,-0.519710748,-0.62807235,-0.233186589,-0.12750571,-0.992765902,0.352821287,0.049708139,nadC Nicotinate-nucleotidepyrophosphorylase:Quinolinate phosphoriobsyl transferase,,,,,,,,,PMM0188
PMM0189,-0.394997004,-0.701440942,-0.996596542,-0.812953944,-0.774523378,-0.441188491,-0.166386213,0.129887122,putative thiophen / furan oxidation protein,,,,,,,,,PMM0189
PMM0190,-0.511265847,-0.086423299,-0.676833885,-0.497562918,-0.302244356,-0.097073278,0.206648248,-0.479147147,conserved hypothetical protein,,,,,,,,,PMM0190
PMM0191,-0.353619189,-0.140049055,0.439700359,0.563821511,0.267226335,0.232838562,0.352380079,0.271679587,"spoT guanosine-3',5'-bis(diphosphate)3'-diphosphatase, (ppGpp)ase",,,,,,,,,PMM0191
PMM0192,-1.752506089,-0.358391221,-1.667281993,-0.784218268,-0.964971194,-1.248333677,0.635867333,-0.671407512,"ABC transporter, ATP binding component, possiblyfor oligopeptides",,,,,,,,,PMM0192
PMM0193,-0.16952398,-0.876413235,-0.442429733,-0.260846054,0.072141043,-0.17413882,-0.226195252,-0.786515038,rluD putative pseudouridylate synthase specific toribosomal large subunit,,,,,,,,,PMM0193
PMM0194,-0.966185424,-0.322524211,0.285332327,0.422971725,-0.17531768,-0.503345138,-0.203380382,-0.326125893,conserved hypothetical protein,,,,,,,,,PMM0194
PMM0195,-0.448471787,0.132341706,-0.595003589,-0.955891583,-0.258709067,-0.253408435,0.059863468,-0.177139656,"pgk, cbbK Phosphoglycerate kinase",,,,,,,,,PMM0195
PMM0196,-0.714529915,-0.077096037,0.182305915,0.404901953,0.22948226,-0.122117618,0.837433878,0.386780424,conserved hypothetical protein,,,,,,,,,PMM0196
PMM0197,-0.895282989,-0.24230337,-0.383644375,0.134838076,-0.369528732,-0.544180363,-0.283643142,-1.101847978,murG Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAcGlcNAc transferase,,,,,,,,,PMM0197
PMM0198,0.043162376,-0.178104246,0.228586109,-1.084975826,-0.287995905,-0.99361808,0.325447313,-1.665805665,hisC/cobC Aminotransferases class-I,,,,,,,,,PMM0198
PMM0199,-0.443465321,-0.458670838,0.345078341,0.436230697,-0.222498307,-0.41460273,0.055535525,-0.041206115,pyrD Dihydroorotate dehydrogenase,,,,,,,,,PMM0199
PMM0200,-0.496160065,-0.848192281,*-1.34849898624029,*-1.39728982579629,*-1.56338692851630,-0.819793137,-0.889520513,-0.444872763,rnhA possible ribonuclease HI,,,,,,,,,PMM0200
PMM0201,0.228223801,-0.450908984,**-1.25908253379073,**-2.3580532049972,**-1.69642274856357,-0.757042098,-0.575066303,-0.13359362,"rpl12, rplL, rpl7 50S ribosomal protein L7/L12",,,,,,,,,PMM0201
PMM0202,0.020959825,-0.514211272,**-1.31354821124867,**-2.53547162603514,**-1.64293191936763,-1.076245083,*-0.780021540455557,-0.182925449,"rpl10, rplJ 50S ribosomal protein L10",,,,,,,,,PMM0202
PMM0203,0.031765089,-0.896345937,**-1.36927223992109,**-1.36033984368776,-1.032436001,-0.953605192,-0.151692446,-0.067935559,"rpl1, rplA 50S ribosomal protein L1",,,,,,,,,PMM0203
PMM0204,0.194501216,-0.453657898,**-1.26466312511601,**-1.49610149070696,*-1.23972626106634,-0.400460417,-0.505289435,-0.13780749,"rpl11, rplK 50S ribosomal protein L11",,,,,,,,,PMM0204
PMM0205,-0.205826084,-0.495912872,-0.639257792,-0.869018101,-0.766258125,-0.317753084,-0.334106984,-0.137113466,"nusG transcription antitermination protein, NusG",,,,,,,,,PMM0205
PMM0206,-0.349871847,-1.032639238,*-0.90182800999816,-0.809385703,-0.560145318,-0.187658225,-0.616979522,-0.413586604,"secE putative preprotein translocase, SecE subunit",,,,,,,,,PMM0206
PMM0207,-0.602777183,-0.110618277,0.433969462,0.334819888,0.29312242,0.186131142,0.639208273,0.608968226,"clpB2 putative ATP-dependent Clp protease, Hsp 100,ATP-binding subunit ClpB",,,,,,,,,PMM0207
PMM0208,-0.222752967,0.084483712,0.506044105,0.879951228,0.440686858,0.265308667,-0.379841467,-0.100106701,eno Enolase,,,,,,,,,PMM0208
PMM0209,-0.225164326,-0.385351182,-0.435852749,-0.239331613,-0.029553791,-0.120698255,0.014666949,-0.155223368,possible kinase,,,,,,,,,PMM0209
PMM0210,-0.419822247,-0.587805459,-0.185667901,0.740667835,0.020253968,1.149972482,1.09210951,1.182703819,possible (AF128446) repeat motif protein bdrA3[Borreli...,,,,,,,,,PMM0210
PMM0211,-0.292572269,-0.489835655,0.04636127,0.110934832,-0.108111019,0.533578808,-0.301150054,-0.489098501,trxB FAD-dependent pyridine nucleotide-disulphideoxidoreductase,,,,,,,,,PMM0211
PMM0212,0.037028074,-0.268288709,-0.134767568,-0.416507417,0.00579559,-0.488264506,0.093301758,-0.039590703,conserved hypothetical protein,,,,,,,,,PMM0212
PMM0213,0.078906443,-0.813508799,**-1.19177559383963,**-1.33374420169966,-0.380904575,-1.193815852,-0.341407292,-0.432598703,sbtA putative sodium-dependent bicarbonatetransporter,,,,,,,,,PMM0213
PMM0214,0.044170875,-0.337495519,**-1.18176588467195,**-1.97070822941332,**-1.16858495708296,-1.803117453,-0.432225858,-0.208806895,putative sulfate transporter,,,,,,,,,PMM0214
PMM0215,0.203699884,-0.495380402,*-1.05406511562628,-0.987027474,-0.471447076,-1.178794166,-0.343338404,-0.507393592,Delta-aminolevulinic acid dehydratase,,,,,,,,,PMM0215
PMM0216,-0.361760501,-0.176403248,-0.129144878,-0.520946349,-0.363063868,-1.089480551,-0.151376038,-0.314428406,Glyoxalase/Bleomycin resistanceprotein/Dioxygenase superfamily,,,,,,,,,PMM0216
PMM0217,-0.676775231,-0.36435142,-0.060512669,-1.243463969,-0.785543423,-0.287472478,0.389231837,-0.356842124,mutS putative DNA mismatch repair protein MutS family,,,,,,,,,PMM0217
PMM0218,-0.216365819,0.434148245,0.224077555,1.226460145,0.297567369,0.385206723,0.025304226,0.32055757,GTP1/OBG family,,,,,,,,,PMM0218
PMM0220,-0.261161667,0.363505117,**1.29325642003340,**1.91378739692991,**1.53534275745885,1.76660764,0.085657,0.169777673,unnamed product,,,,,,,,,PMM0220
PMM0221,-0.377524681,-0.38780378,-0.696266758,-0.731535402,-1.489230888,-0.876232202,0.271115176,-0.534253401,Glutathione S-transferase C terminus,,,,,,,,,PMM0221
PMM0222,-0.051848809,-0.7888271,-0.395838921,0.475752863,-0.380710741,-1.317493617,0.368388512,0.081780418,putative aspartoacylase,,,,,,,,,PMM0222
PMM0223,0.102350981,0.111474367,0.309198234,-0.043408244,0.669799578,-0.678475574,-0.320003439,-0.054220177,psbA Photosystem II PsbA protein (D1),,,,,,,,,PMM0223
PMM0224,-0.115607532,0.425960076,**1.05066180085117,0.981805369,1.004089104,0.790313686,0.135475484,0.102579449,aroC Chorismate synthase,,,,,,,,,PMM0224
PMM0225,-0.867801225,-0.220066836,-1.089386649,-0.770963016,-0.50190076,-0.941278864,0.189547661,-0.27318814,possible 2-keto-3-deoxy-6-phosphogluconatealdolase,,,,,,,,,PMM0225
PMM0226,-0.082616279,0.242257244,0.362163474,-0.246964203,0.410564202,0.966423584,0.218392436,0.143742681,ftsH2 cell division protein FtsH2,,,,,,,,,PMM0226
PMM0227,0.03633927,-0.876275824,-0.652881611,-1.019003215,-0.729702775,-0.645975259,-1.009933144,-1.192871167,cysD ATP-sulfurylase,,,,,,,,,PMM0227
PMM0228,-0.52420278,-0.086943747,-0.803801567,**-2.18062431915219,**-1.66693153533877,**-2.95017150722307,*-0.709983380691957,-0.598793959,psbO Photosystem II manganese-stabilizing protein,,,,,,,,,PMM0228
PMM0229,-0.780915991,-0.313126232,-0.064191825,0.557659666,-0.24512179,-0.67269207,0.163011964,0.00324475,dfp (coaBC) putative p-pantothenate cysteine ligase andp-pantothenenoylcysteine decarboxylase,,,,,,,,,PMM0229
PMM0231,0.02783516,0.13310991,0.048291984,0.366160046,0.114162764,0.33023802,0.177829129,0.090935553,conserved hypothetical protein,,,,,,,,,PMM0231
PMM0232,-0.554494611,0.194678088,0.118934076,0.26850576,-0.03710855,0.263277808,0.795204495,0.532838015,conserved hypothetical protein,,,,,,,,,PMM0232
PMM0233,0.371443519,-0.124638281,0.207603539,0.293065217,0.455202645,-0.356939965,-0.115398132,-0.439791382,pyrB aspartate carbamoyltransferase,,,,,,,,,PMM0233
PMM0234,-0.396531968,0.262112535,0.601501466,0.952345781,0.770604095,0.273235922,0.36615602,0.623223721,possible Methylpurine-DNA glycosylase (MPG),,,,,,,,,PMM0234
PMM0235,0.104141425,-0.108375512,0.364627608,**1.65861716907544,0.82476483,0.902246431,-0.124239915,0.043156337,gatC Glutamyl-tRNA(Gln) amidotransferase subunit C,,,,,,,,,PMM0235
PMM0236,-0.365388055,0.085469242,0.397384164,0.634606935,0.534096977,1.403997694,0.542715965,0.326322976,unnamed product,,,,,,,,,PMM0236
PMM0237,-0.026268854,-0.171371029,0.218232758,*1.83298322762350,0.801191398,1.397632512,0.002936861,0.169548296,conserved hypothetical protein,,,,,,,,,PMM0237
PMM0238,-0.265233439,-0.449513582,-0.891717358,-0.598789718,-0.21447312,-0.606813359,0.130279905,0.089545822,ileS Isoleucyl-tRNA synthetase,,,,,,,,,PMM0238
PMM0239,0.126119204,-0.594044642,-0.812793931,-0.772350723,-0.396434583,-0.929113016,-0.315133612,-0.409125209,conserved hypothetical protein,,,,,,,,,PMM0239
PMM0240,-1.637950598,-0.883767033,-0.501308672,-0.689528702,-1.703264077,-1.339924411,1.443225425,1.298272471,conserved hypothetical protein,,,,,,,,,PMM0240
PMM0241,-1.031098137,-0.043461645,0.504373706,0.994041422,0.569224758,0.533892243,0.211362224,-0.657739015,Phosphotransferase superclass,,,,,,,,,PMM0241
PMM0242,-0.293920373,0.385967794,-0.153094442,-0.134898518,-0.182575332,-0.419951371,0.661070121,0.94779231,txlA thioredoxin-like protein TxlA,,,,,,,,,PMM0242
PMM0243,-0.242341076,0.029245669,0.351641767,*1.26975128754221,0.747475811,1.241490481,-0.098147576,-0.408891646,possible Thy1 protein homolog,,,,,,,,,PMM0243
PMM0244,-0.527860001,-0.03650878,0.854342117,**1.79091635927094,*1.19205505561883,1.445162178,0.159443172,-0.360303568,dcd dCTP Deaminase,,,,,,,,,PMM0244
PMM0245,-0.431603291,-0.070192481,**1.28615019783309,**2.00144429211841,**1.61138063892605,**2.28263501813035,0.068580092,-0.161156052,cob(I)alamin adenosyltransferase,,,,,,,,,PMM0245
PMM0246,-2.166458145,3.038840754,**4.45086478182776,**3.01927772296539,**1.67965300850396,1.22622802,0.032980289,-2.271141941,"ntcA Global nitrogen regulatory protein, CRP family oftranscriptional regulators",,,,,,,,,PMM0246
PMM0247,-0.269179414,-0.398790533,0.611021581,0.291475995,-0.093126015,0.213293778,0.885630371,0.59725365,conserved hypothetical protein,,,,,,,,,PMM0247
PMM0248,-1.905555455,-1.064814738,0.03042372,-0.424296746,-0.479620081,-0.142240573,0.079010381,0.219703192,conserved hypothetical protein,,,,,,,,,PMM0248
PMM0249,-0.211161622,-0.251550033,-0.177883412,0.154234673,-0.825810965,-1.178379797,-0.551960518,0.108266303,conserved hypothetical protein,,,,,,,,,PMM0249
PMM0250,-0.832651265,0.003114307,0.256834762,0.353008341,-0.173444858,-0.298056006,0.744156601,0.720789564,pth Peptidyl-tRNA hydrolase,,,,,,,,,PMM0250
PMM0251,-0.136091178,-0.120152237,-0.158736542,-0.773728549,**-1.24584556352837,-1.026556604,-0.180592955,0.28891856,psbH Photosystem II PsbH protein,,,,,,,,,PMM0251
PMM0252,-0.039225973,0.646736972,0.190581698,0.254576217,0.734285852,1.355095257,0.086332329,0.003209703,psbN Photosystem II reaction centre N protein (psbN),,,,,,,,,PMM0252
PMM0253,-0.199664635,0.237694425,-0.051393883,**-1.63984949854748,**-1.17751663581491,-0.702878489,-0.425697474,-0.111342698,photosystem II reaction center PsbI protein,,,,,,,,,PMM0253
PMM0254,-0.566283504,-0.548838316,-0.169991126,-0.714115482,-0.523731585,-0.598638469,0.033135338,-0.106695789,conserved hypothetical protein,,,,,,,,,PMM0254
PMM0255,-0.516007021,-0.126145681,0.13872514,0.333885885,0.309062493,0.063521782,-0.323274005,-0.545948057,leuD 3-isopropylmalate dehydratase small subunit,,,,,,,,,PMM0255
PMM0256,0.110228076,-0.125902354,-0.268072558,0.044645291,0.141575933,-0.577830371,-0.430500167,-0.329651598,leuC 3-isopropylmalate dehydratase large subunit,,,,,,,,,PMM0256
PMM0257,-0.177903201,-0.191106284,-0.311503896,-0.349783351,-0.100294821,-0.243864453,0.422563084,-0.109537774,Molybdenum cofactor biosynthesisprotein:Competence-damaged p...,,,,,,,,,PMM0257
PMM0258,0.171930931,0.431884212,0.836325225,0.89401174,0.278946974,0.607303954,0.571375519,0.199455296,glyA Serine hydroxymethyltransferase (SHMT),,,,,,,,,PMM0258
PMM0259,-0.019563153,0.322106288,0.036694329,-0.208214675,0.146991502,0.480404705,-0.086283584,0.298064976,conserved hypothetical protein,,,,,,,,,PMM0259
PMM0260,-0.637391345,-0.297641979,-0.41039678,-0.329338658,-0.049265655,0.00838222,0.423898141,0.458087159,conserved hypothetical protein,,,,,,,,,PMM0260
PMM0261,-0.543421331,-0.020318481,-0.091711151,-0.353088479,0.18494359,-0.780949656,0.097560869,0.034111553,conserved hypothetical protein,,,,,,,,,PMM0261
PMM0262,-0.280292191,0.011256738,0.059856262,0.508656299,0.417238183,-0.245482396,-0.124930415,0.038906255,putative sugar fermentation stimulation protein,,,,,,,,,PMM0262
PMM0263,0.055426249,0.801664843,**1.09022039554685,0.640798321,*1.05240145098823,0.224138189,-0.074221422,-0.036619509,amt1 Ammonium transporter family,,,,,,,,,PMM0263
PMM0264,-0.259687594,0.0542535,-0.440407994,-0.696352561,-0.403843166,-0.890808911,-0.145123404,-0.359450784,lytB LytB protein homolog,,,,,,,,,PMM0264
PMM0265,0.017560699,0.145625829,-0.384330926,*-1.09943646548727,*-0.90594388806662,-1.03922562,-0.222477823,0.060623671,conserved hypothetical protein,,,,,,,,,PMM0265
PMM0266,0.126901006,0.498861751,0.83586867,0.9287741,0.468185049,0.180623554,0.00986574,0.089070122,purH AICARFT/IMPCHase bienzyme:Methylglyoxalsynthase-like domain,,,,,,,,,PMM0266
PMM0267,-0.661953568,-0.744938778,-1.291864867,-1.161942309,-0.431704572,-0.466424319,0.123651703,0.059703258,probable esterase,,,,,,,,,PMM0267
PMM0268,-1.043112436,-0.246501553,-0.675753026,-1.047829022,-0.197675288,1.256029149,*-0.722779390994459,-0.32191496,conserved hypothetical protein,,,,,,,,,PMM0268
PMM0269,-0.733596912,0.222479171,0.134590116,-0.452285385,-0.334975357,-2.031969123,0.296687705,0.558479478,two-component sensor histidine kinase,,,,,,,,,PMM0269
PMM0270,-0.842240878,-0.739460297,-0.573807051,-1.286823688,-2.20819938,-0.748062416,0.376437731,0.334607785,CobS Cobalamin-5-phosphate synthase CobS,,,,,,,,,PMM0270
PMM0271,-0.28360992,0.004069657,-0.162620791,-0.196276886,0.309878762,-0.464108604,0.200983887,-0.135328589,tgt tRNA-guanine transglycosylase,,,,,,,,,PMM0271
PMM0272,-0.18703358,-0.113700246,-0.404198744,**-2.08690457333444,**-1.53270573416009,**-2.20217817688508,-0.56264705,-0.172911048,Photosystem II protein PsbK,,,,,,,,,PMM0272
PMM0273,-0.092197676,-0.668571854,-0.576898377,*-1.28973617044705,-0.914556232,-1.205596363,-0.171989077,0.056291353,probable oxidoreductase,,,,,,,,,PMM0273
