Group,Gene Function,Gene NO.,Gene Locus,logFC-15min_vs_CT30m,logFC-1h_vs_CT30m,logFC-3h_vs_CT30m,logFC-5h_vs_CT30m,logFC-7h_vs_CT30m,Pvalue-15min_vs_CT30m,Pvalue-1h_vs_CT30m,Pvalue-3h_vs_CT30m,Pvalue-5h_vs_CT30m,Pvalue-7h_vs_CT30m,resolved_locus_tag,resolution_method
Group 3,dehydrogenase,gene988,SYNWH7803_RS04930,0.0596371794756747,0.44562683534545,-0.0870722472945983,1.11939551070343,1.53118381305334,0.969519095487699,0.606222493242756,0.95448338127553,0.131501011013843,0.0459596793620447,SynWH7803_1002,tier1:Gene Locus
Group 3,translational GTPase TypA,gene1301,SYNWH7803_RS06460,1.19091402142799,1.743328162864,1.55876553938275,1.1181627127187,-0.145452681699385,0.0736992224355157,0.0099210238158821,0.0204487413564517,0.0933677922174732,0.833089955117022,SynWH7803_1314,tier1:Gene Locus
Group 3,,gene540,rrf,-1.51174648571424,0.858856417345749,-1.1311693785768,1.10534580108848,0.416768810704317,0.0514086221098557,0.241021008492263,0.390133159226838,0.285115431986254,0.840165938536108,,unresolved
Group 3,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,gene1005,SYNWH7803_RS05015,-0.298207569072714,0.584481895419028,0.439585456015528,1.10476118464886,1.43980845945514,0.668494077574125,0.418623024247976,0.541539936120439,0.119385484089624,0.0431543683594146,SynWH7803_1021,tier1:Gene Locus
Group 3,pilus assembly protein,gene1775,SYNWH7803_RS08825,-1.17124799331841,-5.71875552493178,-2.69521358178308,1.0766971867129,1.57164160490123,0.352672051071238,0.0565217391304347,0.084472049689441,0.324544005242366,0.115459619797773,SynWH7803_1790,tier1:Gene Locus
Group 3,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,gene754,SYNWH7803_RS03770,1.04222728482491,0.836229191434417,1.01690488307667,1.07401976411217,1.42064986961362,0.13679762445209,0.257180072821806,0.150005415743606,0.136401405266892,0.0523315728345604,SynWH7803_0746,tier1:Gene Locus
Group 3,OsmC family peroxiredoxin,gene984,SYNWH7803_RS04910,1.18380087682269,1.14439637528149,1.12999432458088,1.07384116698288,0.54512349352817,0.124318032612565,0.158170437092508,0.166991860574074,0.17395066268291,0.587190652215211,SynWH7803_0998,tier1:Gene Locus
Group 3,hypothetical protein,gene2391,SYNWH7803_RS11865,0.626617216014476,-0.169448435867171,0.404635658675334,1.06867294803086,0.952418341262399,0.526087137053861,1.0,0.683326794010689,0.315120562761951,0.324544005242366,SynWH7803_2399,tier1:Gene Locus
Group 3,xylulokinase,gene158,SYNWH7803_RS00795,-0.0969140905371732,0.254226617193335,-0.567058481208795,1.06794192955693,1.41969410573406,0.894017196960357,0.758902979945709,0.507355851316005,0.145501678379177,0.0611415677926567,SynWH7803_0166,tier1:Gene Locus
Group 3,BMC domain-containing protein,gene691,SYNWH7803_RS03455,1.05049940745807,0.994755696035019,1.49423240184934,1.06657957572,0.727180605967929,0.125004210267931,0.15537770326572,0.030526862159801,0.127686104914613,0.315155746478546,SynWH7803_0684,tier1:Gene Locus
Group 3,SAM-dependent methyltransferase,gene1190,SYNWH7803_RS05935,0.222288914877189,0.37176227087724,0.292996332154478,1.06568884027316,1.19105559084795,0.764001399412427,0.615681654366068,0.682477395362337,0.123854315005615,0.0918469037077256,SynWH7803_1203,tier1:Gene Locus
Group 3,membrane protein,gene1600,SYNWH7803_RS07955,1.07321960553611,1.63922628637581,1.59933376424451,1.06403040865971,1.3053008533869,0.183242364079848,0.0598362075153709,0.0525500687776618,0.24871273400875,0.174455762077239,SynWH7803_1613,tier1:Gene Locus
Group 3,ABC transporter ATP-binding protein,gene254,SYNWH7803_RS01270,0.268654355200934,0.499905752711395,0.55031582857008,1.06058458421938,1.28985236209011,0.709653142717618,0.504157477113975,0.447061278173756,0.135775842821017,0.0703481273472698,SynWH7803_0260,tier1:Gene Locus
Group 3,hypothetical protein,gene1207,SYNWH7803_RS06015,0.137608086272691,0.355912162058176,-0.23874837453081,1.05655310029165,0.776219299264042,0.852982171924919,0.654113322416233,0.76157195132366,0.141770795375165,0.307018904704245,SynWH7803_1219,tier1:Gene Locus
Group 3,tRNA dihydrouridine(20/20a) synthase DusA,gene14,SYNWH7803_RS00090,0.184084616578298,0.24861576196276,1.34562283446791,1.05607692344201,1.47134720274643,0.841623524003543,0.802806556586683,0.074627207782068,0.196190742710217,0.0637892197266133,SynWH7803_0015,tier1:Gene Locus
Group 3,RNA-binding S4 domain-containing protein,gene1422,SYNWH7803_RS07070,0.232045729832091,0.642817998497984,-1.35122063792301,1.05607692344201,1.30187448429554,0.804884286147564,0.423509938215474,0.147385428216678,0.196190742710217,0.10608836617034,SynWH7803_1434,tier1:Gene Locus
Group 3,bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ,gene2375,SYNWH7803_RS11785,0.6523249423156,0.641989886951502,1.2766558456085,1.05156884365922,1.70658663340102,0.363944632133277,0.392776140376071,0.0754531226821843,0.150975261233107,0.0215249671397492,SynWH7803_2383,tier1:Gene Locus
Group 3,YggT family protein,gene2114,SYNWH7803_RS10490,0.773984492358581,0.922682604357056,0.46445066805022,1.04429008131609,0.643768999924952,0.276689780395897,0.205758856311815,0.542502363901826,0.151987302813368,0.423253814912281,SynWH7803_2129,tier1:Gene Locus
Group 3,hypothetical protein,gene153,SYNWH7803_RS00770,-0.580868367401613,-0.218495000307667,-0.415329236650964,1.04350906689277,0.643115428737153,0.451216323062097,0.828550649258816,0.603650766782722,0.178731953953686,0.453308559607037,SynWH7803_0161,tier1:Gene Locus
Group 3,hypothetical protein,gene1643,SYNWH7803_RS08170,0.0024289771393897,-0.116314965314269,-0.214445022822217,1.04288513226188,0.68308063653629,1.0,0.936149745664451,0.828550649258816,0.188369774898864,0.427663469462292,SynWH7803_1657,tier1:Gene Locus
Group 3,YqaE/Pmp3 family membrane protein,gene909,SYNWH7803_RS04530,-0.188806273688407,-0.0741381472462957,0.280533889016901,1.03730454244093,1.7300602120397,0.913871392828406,1.0,0.792442655250452,0.232646353568644,0.0741359843367163,SynWH7803_0918,tier1:Gene Locus
Group 3,hypothetical protein,gene397,SYNWH7803_RS01985,0.216967113499837,0.59053000863356,-0.0843813298774775,1.03183802863818,1.12613311575914,0.770633773762808,0.410207533630068,0.933033398642112,0.143244137229425,0.116941314463338,SynWH7803_0402,tier1:Gene Locus
Group 3,diaminopimelate epimerase,gene1251,SYNWH7803_RS06215,1.10873040197943,0.966783374837016,1.08850438455366,1.02812156894078,1.16445072720194,0.104841016950712,0.162803424887146,0.113401490760054,0.137122513059002,0.0995932421807132,SynWH7803_1262,tier1:Gene Locus
Group 3,tRNA-Arg,gene1899,SYNWH7803_RS09430,0.0023698777454444,-0.823947642339703,-1.31876233311378,1.01030941884718,2.35456123426012,1.0,1.0,0.658385093167702,0.521739130434783,0.0577711144427786,,unresolved
Group 3,glycosyl transferase family 1,gene221,SYNWH7803_RS01105,0.304616719438622,0.318421573717432,-0.0385009305380993,1.00827868972204,1.21440501845237,0.673723007886355,0.673544824794528,0.971027512665353,0.15982446183356,0.0971464649866927,SynWH7803_0227,tier1:Gene Locus
Group 3,peptide-methionine (R)-S-oxide reductase,gene15,SYNWH7803_RS00095,0.68921620432995,0.988654402694634,1.28905933199575,1.00667228492694,1.10756266226526,0.298604460622138,0.139089066853273,0.0546819551978722,0.133425665354323,0.100382001673815,SynWH7803_0016,tier1:Gene Locus
Group 3,hypothetical protein,gene1127,SYNWH7803_RS05625,0.486714169387186,0.187009228266994,0.616315689293652,1.0064497241194,0.68308063653629,0.52805546192532,0.822769775255029,0.438288209450926,0.202499156736045,0.427663469462292,SynWH7803_1140,tier1:Gene Locus
Group 3,hydantoinase,gene1960,SYNWH7803_RS09735,-0.26042229315358,0.458111712266674,-0.0262826311838208,1.00518396681937,1.37875561244881,0.703075527067887,0.517657435285502,0.986541017409575,0.143198123381719,0.0477801167648289,SynWH7803_1973,tier1:Gene Locus
Group 3,arylesterase,gene1456,SYNWH7803_RS07245,0.375809314520338,0.699312637271754,-0.0020510166923733,1.0019396001569,1.30652927315425,0.617171517919397,0.405182123920028,1.0,0.196190742710217,0.10732075619129,SynWH7803_1468,tier1:Gene Locus
Group 3,high light inducible protein,gene927,SYNWH7803_RS04625,-0.235813790231562,1.0532947293411,-0.0271312333130011,1.00181013864719,1.25564905994167,0.731956932031701,0.121082502205756,0.97895479400829,0.138154710509661,0.0682280586541916,SynWH7803_0937,tier1:Gene Locus
Group 3,molecular chaperone GroEL,gene1849,SYNWH7803_RS09190,1.36631415239435,1.39039858568452,1.8581197881752,0.993386420244036,0.55055216459741,0.0405200866791081,0.0374423340802973,0.0060344015958219,0.134001947804327,0.405046605995101,SynWH7803_1863,tier1:Gene Locus
Group 3,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,gene2332,SYNWH7803_RS11570,-0.0744434787745858,0.107917141473613,-0.605775849896135,0.992757564712694,1.56369384230762,0.920675507598374,0.895587290458143,0.413081427937557,0.163010647508117,0.0273795447633131,SynWH7803_2340,tier1:Gene Locus
Group 3,alpha/beta hydrolase,gene921,SYNWH7803_RS04595,0.75304957236032,1.12969829380264,0.818255910771598,0.991950600099333,1.55998421783152,0.294995502706784,0.119329527970483,0.253443161017268,0.174693706422744,0.0338023117859298,SynWH7803_0930,tier1:Gene Locus
Group 3,DUF3104 domain-containing protein,gene1487,SYNWH7803_RS07400,-0.685948692505447,-0.515330688979941,-0.894696898205601,0.989003355160954,1.11178484459528,0.427663469462292,0.638758743494483,0.369464417756135,0.254856682791196,0.187313647910818,SynWH7803_1500,tier1:Gene Locus
Group 3,glycosyltransferase,gene219,SYNWH7803_RS01095,-0.0866825372411341,1.07864849235041,0.453715646327093,0.985578488591649,1.06215606305145,0.904110681770165,0.144453063921588,0.534920316332648,0.18184983861708,0.157209220041798,SynWH7803_0225,tier1:Gene Locus
Group 3,ribosomal RNA large subunit methyltransferase H,gene1070,SYNWH7803_RS05345,-0.551713208957776,-0.133149622195143,-1.00881367204543,0.983420069132936,0.862231908471162,0.515523054182885,0.92510758526498,0.271799968239855,0.216737339662008,0.335400821516843,SynWH7803_1085,tier1:Gene Locus
Group 3,cation transporter,gene1366,SYNWH7803_RS06785,0.424474211223501,0.605701526452132,0.56615419859427,0.98160461795199,0.773329634838824,0.574122376929569,0.434490463827443,0.434415250461517,0.177117158552379,0.319771004541964,SynWH7803_1381,tier1:Gene Locus
Group 3,hypothetical protein,gene990,SYNWH7803_RS04940,0.831425042000987,0.471229571438521,0.522179477772651,0.978829689686557,1.18013551606738,0.394949372792455,0.670342248230723,0.725047358553186,0.352672051071238,0.390133159226838,SynWH7803_1004,tier1:Gene Locus
Group 3,DUF3326 domain-containing protein,gene2000,SYNWH7803_RS09935,0.224596808871237,0.450150515675071,0.538166145378937,0.971208755093045,1.09955028874088,0.753900097427473,0.550599961809058,0.452899268261474,0.169527629743553,0.125962189815324,SynWH7803_2012,tier1:Gene Locus
Group 3,NUDIX hydrolase,gene255,SYNWH7803_RS01275,0.766318138774756,1.28307000045703,0.616315689293652,0.969070241922536,0.83454148337112,0.314692393890169,0.0909391067380757,0.438288209450926,0.217702702104709,0.325857831715584,SynWH7803_0261,tier1:Gene Locus
Group 3,short-chain dehydrogenase,gene856,SYNWH7803_RS04275,1.11036090677043,1.12380761956333,0.672953229200213,0.965825701642746,1.34116413289409,0.118008676455043,0.123716030680432,0.384292951102148,0.199722062417212,0.0845469933070155,SynWH7803_0856,tier1:Gene Locus
Group 3,50S ribosomal protein L17,gene406,SYNWH7803_RS02030,1.13923743282058,1.45442168216381,1.63464408886134,0.960940479038488,0.0662439938881861,0.0876266632544279,0.0311364284697806,0.0156499291373307,0.150129240520589,0.926204601432164,SynWH7803_0410,tier1:Gene Locus
Group 3,molybdenum ABC transporter ATP-binding protein,gene1166,SYNWH7803_RS05815,-0.0392895077237674,0.0963540621992492,-0.259902772380107,0.958714331845524,1.57448726815877,1.0,0.946046742456445,0.801477136422507,0.218309246681841,0.0441780933359612,SynWH7803_1179,tier1:Gene Locus
Group 3,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase,gene287,SYNWH7803_RS01435,1.79420416330614,1.39061036722166,1.88284811236925,0.958123188974271,0.448914916156848,0.0086331008294862,0.0418091565784632,0.0063056060563219,0.159069344462797,0.517171197235763,SynWH7803_0293,tier1:Gene Locus
Group 3,methylenetetrahydrofolate reductase,gene2275,SYNWH7803_RS11295,0.10851401113003,0.760110963609657,0.406679003712999,0.952061058679361,1.10944501360637,0.889107893972366,0.289340198110226,0.578742187211447,0.182738721291474,0.120455909081803,SynWH7803_2283,tier1:Gene Locus
Group 3,Holliday junction branch migration protein RuvA,gene1055,SYNWH7803_RS05270,-0.15186544887382,0.161549319269109,-0.131411991249435,0.951877639072717,1.12156847804734,0.844929243443048,0.84841251201981,0.887234413645708,0.183628757741028,0.119329527970483,SynWH7803_1070,tier1:Gene Locus
Group 3,YHYH domain-containing protein,gene893,SYNWH7803_RS12770,-0.954894981691237,-0.0079715733557327,-1.53256068780312,0.950595748999198,0.710018270444954,0.225552320316847,1.0,0.0797222374892286,0.215077177752754,0.419932950957223,SynWH7803_0901,tier1:Gene Locus
Group 3,lactoylglutathione lyase,gene1461,SYNWH7803_RS07270,-0.10956409169982,0.464948152433807,0.649834949380805,0.948260946760776,1.18155416049088,0.944323419733923,0.637370418380824,0.444231238863012,0.262816068266437,0.187313647910818,SynWH7803_1473,tier1:Gene Locus
Group 3,alpha/beta hydrolase,gene2032,SYNWH7803_RS10095,0.459815757803091,0.943727054191022,1.06852834015185,0.946952833132853,1.58237484353279,0.623857187254585,0.271799968239855,0.198244505586032,0.293948602023981,0.0706332006394925,SynWH7803_2043,tier1:Gene Locus
Group 3,hypothetical protein,gene890,SYNWH7803_RS04445,-0.680449688705647,-0.26480319256345,-0.235773302918973,0.944766251654054,0.928723715339407,0.357297223009696,0.763086435077977,0.800481118669538,0.208043093511495,0.221791061001989,SynWH7803_0895,tier1:Gene Locus
Group 3,lignostilbene alpha-beta-dioxygenase,gene264,SYNWH7803_RS01320,0.36243486764729,0.341445085846252,0.867474761895706,0.941380737781873,0.628904002439044,0.599285382730235,0.631139935468344,0.208752993878443,0.173989627480706,0.374220343137934,SynWH7803_0270,tier1:Gene Locus
Group 3,macrophage migration inhibitory factor domain-containing protein,gene937,SYNWH7803_RS04675,0.94031443183384,1.26051850077675,1.59717607828691,0.940757005718335,1.37852334466445,0.164356395530336,0.0660040687113165,0.0190544405602516,0.168491458784572,0.044576368293663,SynWH7803_0947,tier1:Gene Locus
Group 3,acyl-CoA desaturase,gene2409,SYNWH7803_RS11955,-0.757971792541334,0.679348574600795,0.486179385830435,0.940618599794936,0.78611124018057,0.26090659327043,0.315020951909113,0.472502076235822,0.16373113948806,0.244973915658001,SynWH7803_2417,tier1:Gene Locus
Group 3,type III sigma factor,gene1470,SYNWH7803_RS07315,-0.551713208957776,-1.12344291610035,-0.884556521992001,0.937758558080872,1.35805669567042,0.515523054182885,0.232646353568644,0.330406024364968,0.256416110841684,0.10608836617034,SynWH7803_1483,tier1:Gene Locus
Group 3,DUF4131 domain-containing protein,gene1754,SYNWH7803_RS08725,-0.802784195489293,0.438060804190257,-0.761857790405373,0.937233995977682,1.88445516189179,0.294336695085492,0.57698500947347,0.322410263929901,0.204180474860842,0.0120400679466886,SynWH7803_1769,tier1:Gene Locus
Group 3,dienelactone hydrolase,gene137,SYNWH7803_RS00690,-0.715614867854231,-0.878011763520515,-0.761857790405373,0.937233995977682,0.200142950650514,0.347133614133076,0.297457372145829,0.322410263929901,0.204180474860842,0.890635288763064,SynWH7803_0144,tier1:Gene Locus
Group 3,iron ABC transporter substrate-binding protein,gene1792,SYNWH7803_RS08905,1.20392799816559,1.23254657942671,1.85881844505184,0.935514636292067,1.34116413289409,0.0923853485028071,0.091385595490752,0.0112776504964757,0.212069185042816,0.0845469933070155,SynWH7803_1808,tier1:Gene Locus
Group 3,HAD family hydrolase,gene513,SYNWH7803_RS02560,1.01969049434895,1.23254657942671,0.672953229200213,0.935514636292067,0.927031625190832,0.156541763223131,0.091385595490752,0.384292951102148,0.212069185042816,0.257503889604792,SynWH7803_0514,tier1:Gene Locus
Group 3,sulfite exporter TauE/SafE family protein,gene670,SYNWH7803_RS03350,0.0024327440531849,0.63622135065413,0.308679366225999,0.934921013292184,0.504667606314357,1.0,0.37440449531024,0.684868535978924,0.186989533836456,0.490486960564798,SynWH7803_0663,tier1:Gene Locus
Group 3,mechanosensitive ion channel family protein,gene1482,SYNWH7803_RS07375,0.166016784403964,0.293414946027039,0.267190137624307,0.933993838048252,0.740836411343803,0.814871637590109,0.679795521385416,0.697235662500212,0.169520810621717,0.292906272322926,SynWH7803_1495,tier1:Gene Locus
Group 3,S-(hydroxymethyl)glutathione dehydrogenase/classIII alcohol dehydrogenase,gene875,SYNWH7803_RS04370,0.830764841359541,0.448655538960282,0.834746265034679,0.930912611975114,1.00595446889138,0.242609132347349,0.557945407728013,0.25151114636001,0.199543028067535,0.181279589967392,SynWH7803_0877,tier1:Gene Locus
Group 3,type 3 alternative RNA polymerase sigma factor,gene1273,SYNWH7803_RS06325,0.019077697557402,0.133743770596948,-0.862448336163015,0.930837097968017,1.5476552862271,1.0,0.912507755789443,0.263938526410714,0.201872134792392,0.0407162683399486,SynWH7803_1284,tier1:Gene Locus
Group 3,SsrA-binding protein,gene176,SYNWH7803_RS00885,0.382873602022893,0.559954673725321,0.622687508521609,0.930837097968017,1.12306280346546,0.614777563343864,0.475626460740249,0.428914844882964,0.201872134792392,0.150371816102782,SynWH7803_0184,tier1:Gene Locus
Group 3,universal stress protein,gene2342,SYNWH7803_RS11620,0.821724487256421,0.699628799051066,0.901876103472478,0.930696457727473,0.904698357453711,0.275996104583589,0.374280353664663,0.232658788148201,0.234057220098112,0.271493315637755,SynWH7803_2350,tier1:Gene Locus
Group 3,ATP-dependent chaperone ClpB,gene756,SYNWH7803_RS03780,1.14382905976994,1.23146929436775,1.30636257894138,0.930364594074791,1.41238938440282,0.0850678108961164,0.0647594245237224,0.0502578524760329,0.160874995969542,0.0352861916308384,,unresolved
Group 3,hypothetical protein,gene908,SYNWH7803_RS04525,-0.621775967381955,-0.790394033669943,-0.331731694642483,0.930342565346427,0.788819840507511,0.458420066949481,0.545915011108221,0.814851278002743,0.261463781565666,0.394949372792455,SynWH7803_0917,tier1:Gene Locus
Group 3,hypothetical protein,gene1514,SYNWH7803_RS07530,0.455300286322393,0.723159458798581,0.0994968054782778,0.929562392939494,1.37577533194566,0.520058121846137,0.322494731110158,0.89711154336986,0.196490395124473,0.0570199119165299,SynWH7803_1529,tier1:Gene Locus
