gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2785712454	212	100	1	212	1	212	0.0e+00	474	KO:K02906	large subunit ribosomal protein L3		
2785712455	201	100	1	201	1	201	0.0e+00	444	KO:K02926	large subunit ribosomal protein L4		
2785712456	99	100	1	99	1	99	1.3e-63	221	KO:K02892	large subunit ribosomal protein L23		
2785712457	274	100	1	274	1	274	0.0e+00	638	KO:K02886	large subunit ribosomal protein L2		
2785712458	91	100	1	91	1	91	8.1e-61	212	KO:K02965	small subunit ribosomal protein S19		
2785712459	110	100	1	110	1	110	3.4e-70	241	KO:K02890	large subunit ribosomal protein L22		
2785712460	234	100	1	234	1	234	0.0e+00	531	KO:K02982	small subunit ribosomal protein S3		
2785712461	136	100	1	136	1	136	8.8e-96	316	KO:K02878	large subunit ribosomal protein L16		
2785712462	63	100	1	63	1	63	9.6e-36	138	KO:K02904	large subunit ribosomal protein L29		
2785712463	85	100	1	85	1	85	1.3e-55	197	KO:K02961	small subunit ribosomal protein S17		
2785712464	369	100	1	369	1	369	0.0e+00	853	KO:K00754	L-malate glycosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	
2785712465	436	100	1	436	1	436	0.0e+00	1000	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.12	
2785712465	436	100	1	436	1	436	0.0e+00	1000	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.13	
2785712465	436	100	1	436	1	436	0.0e+00	1000	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.14	
2785712465	436	100	1	436	1	436	0.0e+00	1000	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.15	
2785712469	636	100	1	636	1	636	0.0e+00	1390	KO:K03406	methyl-accepting chemotaxis protein		
2785712470	729	100	1	729	1	729	0.0e+00	1690	KO:K01284	peptidyl-dipeptidase Dcp [EC:3.4.15.5]	EC:3.4.15.5	
2785712473	284	100	1	284	1	284	0.0e+00	666	KO:K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	EC:3.5.1.10	
2785712474	217	100	1	217	1	217	0.0e+00	496	KO:K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	EC:3.1.4.58	
2785712475	898	100	1	898	1	898	0.0e+00	2030	KO:K03579	ATP-dependent RNA helicase HrpB [EC:5.6.2.6]	EC:5.6.2.6	
2785712477	427	100	1	427	1	427	0.0e+00	986	KO:K08305	peptidoglycan lytic transglycosylase B [EC:4.2.2.29]	EC:4.2.2.29	
2785712478	783	100	1	783	1	783	0.0e+00	1780	KO:K05365	penicillin-binding protein 1B [EC:2.4.99.28 3.4.16.4]	EC:2.4.99.28	
2785712478	783	100	1	783	1	783	0.0e+00	1780	KO:K05365	penicillin-binding protein 1B [EC:2.4.99.28 3.4.16.4]	EC:3.4.16.4	
2785712481	307	100	1	307	1	307	0.0e+00	655	KO:K09781	uncharacterized protein		
2785712485	112	100	1	112	1	112	3.2e-73	250	KO:K04752	nitrogen regulatory protein P-II 2		
2785712486	415	100	1	415	1	415	0.0e+00	934	KO:K03320	ammonium transporter, Amt family		
2785712489	462	100	1	462	1	462	0.0e+00	1070	KO:K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	EC:2.7.7.49	
2785712490	563	100	1	563	1	563	0.0e+00	1300	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	
2785712490	563	100	1	563	1	563	0.0e+00	1300	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	
2785712491	308	100	1	308	1	308	0.0e+00	722	KO:K07223	porphyrinogen peroxidase [EC:1.11.1.-]	EC:1.11.1.-	
2785712492	357	100	1	357	1	357	0.0e+00	823	KO:K01768	adenylate cyclase [EC:4.6.1.1]	EC:4.6.1.1	
2785712493	426	100	1	426	1	426	0.0e+00	977	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	
2785712494	337	100	1	337	1	337	0.0e+00	766	KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	EC:2.1.3.2	
2785712495	215	100	1	215	1	215	0.0e+00	483	KO:K18301	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor		
2785712499	1042	100	1	1042	1	1042	0.0e+00	2370	KO:K07678	two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	EC:2.7.13.3	
2785712500	761	100	1	761	1	761	0.0e+00	1720	KO:K02621	topoisomerase IV subunit A [EC:5.6.2.2]	EC:5.6.2.2	
2785712504	489	100	1	489	1	489	0.0e+00	1120	KO:K06447	succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]	EC:1.2.1.71	
2785712505	345	100	1	345	1	345	0.0e+00	785	KO:K00673	arginine N-succinyltransferase [EC:2.3.1.109]	EC:2.3.1.109	
2785712506	402	100	1	402	1	402	0.0e+00	931	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	EC:2.6.1.11	
2785712506	402	100	1	402	1	402	0.0e+00	931	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	EC:2.6.1.17	
2785712508	194	100	1	194	1	194	0.0e+00	452	KO:K01664	para-aminobenzoate synthetase component II [EC:2.6.1.85]	EC:2.6.1.85	
2785712509	335	100	1	335	1	335	0.0e+00	770	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	
2785712510	225	100	1	225	1	225	0.0e+00	514	KO:K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	EC:5.1.3.1	
2785712514	293	100	1	293	1	293	0.0e+00	679	KO:K06223	DNA adenine methylase [EC:2.1.1.72]	EC:2.1.1.72	
2785712515	492	100	1	492	1	492	0.0e+00	1120	KO:K03112	DamX protein		
2785712516	355	100	1	355	1	355	0.0e+00	796	KO:K01735	3-dehydroquinate synthase [EC:4.2.3.4]	EC:4.2.3.4	
2785712517	171	100	1	171	1	171	3.3e-118	384	KO:K00891	shikimate kinase [EC:2.7.1.71]	EC:2.7.1.71	
2785712518	590	100	1	590	1	590	0.0e+00	1290	KO:K02666	type IV pilus assembly protein PilQ		
2785712519	175	100	1	175	1	175	6.8e-125	403	KO:K02665	type IV pilus assembly protein PilP		
2785712520	203	100	1	203	1	203	0.0e+00	455	KO:K02664	type IV pilus assembly protein PilO		
2785712521	192	100	1	192	1	192	7.8e-130	419	KO:K02663	type IV pilus assembly protein PilN		
2785712522	355	100	1	355	1	355	0.0e+00	805	KO:K02662	type IV pilus assembly protein PilM		
2785712523	887	100	1	887	1	887	0.0e+00	2030	KO:K05366	penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]	EC:2.4.99.28	
2785712523	887	100	1	887	1	887	0.0e+00	2030	KO:K05366	penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]	EC:3.4.16.4	
2785712524	574	100	1	574	1	574	0.0e+00	1310	KO:K00027	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	EC:1.1.1.38	
2785712526	285	100	1	285	1	285	0.0e+00	680	KO:K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	EC:1.8.4.-	
2785712528	491	100	1	491	1	491	0.0e+00	1160	KO:K03781	catalase [EC:1.11.1.6]	EC:1.11.1.6	
2785712533	745	60.97	1	743	1	743	0.0e+00	1040	KO:K20965	c-di-GMP phosphodiesterase [EC:3.1.4.52]	EC:3.1.4.52	
2785712534	436	100	1	436	1	436	0.0e+00	981	KO:K14682	amino-acid N-acetyltransferase [EC:2.3.1.1]	EC:2.3.1.1	
2785712535	460	100	1	460	1	460	0.0e+00	1040	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	
2785712536	401	100	1	401	1	401	0.0e+00	921	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	
2785712537	303	100	1	303	1	303	0.0e+00	686	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	EC:2.1.3.3	
2785712538	281	100	1	281	1	281	0.0e+00	614	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	
2785712539	337	100	1	337	1	337	0.0e+00	761	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	
2785712540	136	100	1	136	1	136	2.0e-98	324	KO:K01734	methylglyoxal synthase [EC:4.2.3.3]	EC:4.2.3.3	
2785712542	249	100	1	249	1	249	0.0e+00	568	KO:K02393	flagellar L-ring protein FlgH		
2785712544	293	100	1	293	1	293	0.0e+00	650	KO:K06006	periplasmic protein CpxP/Spy		
2785712545	252	100	1	252	1	252	0.0e+00	558	KO:K07662	two-component system, OmpR family, response regulator CpxR		
2785712546	453	100	1	453	1	453	0.0e+00	1020	KO:K07640	two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	EC:2.7.13.3	
2785712547	325	100	1	325	1	325	0.0e+00	753	KO:K01048	lysophospholipase [EC:3.1.1.5]	EC:3.1.1.5	
2785712548	154	100	1	154	1	154	2.0e-113	368	KO:K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	EC:2.1.1.207	
2785712549	454	33.11	2	453	18	470	4.8e-88	321	KO:K07640	two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	EC:2.7.13.3	
2785712551	687	24.28	59	665	66	673	3.1e-48	202	KO:K16087	hemoglobin/transferrin/lactoferrin receptor protein		
2785712554	392	100	1	392	1	392	0.0e+00	859	KO:K13888	membrane fusion protein, macrolide-specific efflux system		
2785712555	656	100	1	656	1	656	0.0e+00	1440	KO:K05685	macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]	EC:7.6.2.-	
2785712558	343	100	1	343	1	343	0.0e+00	768	KO:K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	EC:1.1.1.94	
2785712559	169	100	1	169	1	169	2.2e-119	387	KO:K03071	preprotein translocase subunit SecB		
2785712560	86	100	1	86	1	86	1.3e-59	208	KO:K03676	glutaredoxin 3		
2785712562	387	100	1	387	1	387	0.0e+00	844	KO:K22719	murein hydrolase activator		
2785712563	302	100	1	302	1	302	0.0e+00	678	KO:K09798	uncharacterized protein		
2785712565	230	100	1	230	1	230	0.0e+00	532	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	
2785712567	315	100	1	315	1	315	0.0e+00	722	KO:K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	EC:4.1.1.65	
2785712568	347	100	1	347	1	347	0.0e+00	795	KO:K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	EC:3.1.3.100	
2785712568	347	100	1	347	1	347	0.0e+00	795	KO:K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	EC:3.6.1.-	
2785712569	181	100	1	181	1	181	0.0e+00	423	KO:K13288	oligoribonuclease [EC:3.1.-.-]	EC:3.1.-	
2785712573	1028	100	1	1028	1	1028	0.0e+00	2340	KO:K02014	iron complex outermembrane recepter protein		
2785712576	462	100	1	462	1	462	0.0e+00	1070	KO:K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	EC:2.7.7.49	
2785712578	442	90.72	1	442	1	442	0.0e+00	936	KO:K07495	putative transposase		
2785712579	125	100	1	125	1	125	1.0e-86	289	KO:K09897	uncharacterized protein		
2785712580	572	100	1	572	1	572	0.0e+00	1320	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	
2785712581	165	100	1	165	1	165	9.3e-112	365	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	
2785712583	79	100	1	79	1	79	4.8e-48	175	KO:K03116	sec-independent protein translocase protein TatA		
2785712584	99	100	1	99	1	99	3.1e-64	223	KO:K03117	sec-independent protein translocase protein TatB		
2785712585	251	100	1	251	1	251	0.0e+00	559	KO:K03118	sec-independent protein translocase protein TatC		
2785712587	258	100	1	258	1	258	0.0e+00	608	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	
2785712589	336	100	1	336	1	336	0.0e+00	761	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	
2785712590	503	100	1	503	1	503	0.0e+00	1160	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	
2785712590	503	100	1	503	1	503	0.0e+00	1160	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.40	
2785712591	430	100	1	430	1	430	0.0e+00	985	KO:K03732	ATP-dependent RNA helicase RhlB [EC:5.6.2.7]	EC:5.6.2.7	
2785712592	108	100	1	108	1	108	3.7e-74	252	KO:K03671	thioredoxin		
2785712593	421	100	1	421	1	421	0.0e+00	937	KO:K03628	transcription termination factor Rho		
2785712595	938	100	1	938	1	938	0.0e+00	2090	KO:K20974	two-component system, sensor histidine kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785712596	424	100	1	424	1	424	0.0e+00	959	KO:K03313	Na+:H+ antiporter, NhaA family		
2785712597	164	100	1	164	1	164	1.8e-109	358	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	
2785712598	378	100	1	378	1	378	0.0e+00	855	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	
2785712600	181	100	1	181	1	181	6.3e-128	412	KO:K09796	periplasmic copper chaperone A		
2785712601	157	100	1	157	1	157	2.9e-109	357	KO:K04047	starvation-inducible DNA-binding protein		
2785712602	393	100	1	393	1	393	0.0e+00	924	KO:K21430	aldose sugar dehydrogenase [EC:1.1.5.-]	EC:1.1.5.-	
2785712605	289	100	1	289	1	289	0.0e+00	644	KO:K05838	putative thioredoxin		
2785712608	60	100	1	60	1	60	3.5e-36	139	KO:K09937	uncharacterized protein		
2785712609	432	100	1	432	1	432	0.0e+00	995	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	
2785712610	468	100	1	468	1	468	0.0e+00	1080	KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	EC:1.2.1.3	
2785712611	138	100	1	138	1	138	2.2e-102	335	KO:K06991	uncharacterized protein		
2785712613	572	100	1	572	1	572	0.0e+00	1310	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	
2785712613	572	100	1	572	1	572	0.0e+00	1310	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	
2785712614	458	97.38	1	458	1	458	0.0e+00	984	KO:K18218	tetracycline resistance efflux pump		
2785712615	643	100	1	643	1	643	0.0e+00	1430	KO:K01207	beta-N-acetylhexosaminidase [EC:3.2.1.52]	EC:3.2.1.52	
2785712616	356	100	1	356	1	356	0.0e+00	765	KO:K03442	small conductance mechanosensitive channel		
2785712618	337	100	1	337	1	337	0.0e+00	736	KO:K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	EC:4.2.1.126	
2785712619	358	100	1	358	1	358	0.0e+00	821	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	
2785712623	116	100	1	116	1	116	1.8e-81	273	KO:K19000	Rho-binding antiterminator		
2785712625	265	100	1	265	1	265	0.0e+00	607	KO:K02030	polar amino acid transport system substrate-binding protein		
2785712628	418	100	1	418	1	418	0.0e+00	957	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	
2785712630	109	100	1	109	1	109	2.2e-77	261	KO:K06193	protein PhnA		
2785712631	151	100	1	151	1	151	3.8e-105	344	KO:K03829	putative acetyltransferase [EC:2.3.1.-]	EC:2.3.1.-	
2785712633	110	100	1	110	1	110	2.0e-76	258	KO:K09771	small multidrug resistance family-3 protein		
2785712634	144	100	1	144	1	144	1.9e-100	330	KO:K03832	periplasmic protein TonB		
2785712640	341	100	1	341	1	341	0.0e+00	758	KO:K07486	transposase		
2785712643	87	100	1	87	1	87	3.9e-61	212	KO:K19158	toxin YoeB [EC:3.1.-.-]	EC:3.1.-	
2785712644	84	100	1	84	1	84	9.5e-52	186	KO:K19159	antitoxin YefM		
2785712645	87	100	1	87	1	87	2.0e-54	194	KO:K06218	mRNA interferase RelE/StbE		
2785712652	449	100	1	449	1	449	0.0e+00	1050	KO:K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	EC:2.7.7.49	
2785712656	341	100	1	341	1	341	0.0e+00	758	KO:K07486	transposase		
2785712680	387	100	1	387	1	387	0.0e+00	879	KO:K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	EC:2.3.1.16	
2785712681	716	100	1	716	1	716	0.0e+00	1600	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:1.1.1.35	
2785712681	716	100	1	716	1	716	0.0e+00	1600	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:4.2.1.17	
2785712681	716	100	1	716	1	716	0.0e+00	1600	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:5.1.2.3	
2785712681	716	100	1	716	1	716	0.0e+00	1600	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:5.3.3.8	
2785712682	687	100	1	687	1	687	0.0e+00	1590	KO:K08309	peptidoglycan lytic transglycosylase [EC:4.2.2.29]	EC:4.2.2.29	
2785712683	443	100	1	443	1	443	0.0e+00	1050	KO:K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	EC:3.4.13.9	
2785712684	238	100	1	238	1	238	0.0e+00	528	KO:K07238	zinc transporter, ZIP family		
2785712685	326	100	1	326	1	326	0.0e+00	730	KO:K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	EC:2.5.1.90	
2785712686	103	100	1	103	1	103	6.6e-69	236	KO:K02888	large subunit ribosomal protein L21		
2785712687	85	100	1	85	1	85	1.9e-55	196	KO:K02899	large subunit ribosomal protein L27		
2785712688	388	100	1	388	1	388	0.0e+00	907	KO:K03979	GTPase [EC:3.6.5.-]	EC:3.6.5.-	
2785712690	165	100	1	165	1	165	8.0e-118	382	KO:K00518	nickel superoxide dismutase [EC:1.15.1.1]	EC:1.15.1.1	
2785712693	169	100	1	169	1	169	7.7e-120	388	KO:K00287	dihydrofolate reductase [EC:1.5.1.3]	EC:1.5.1.3	
2785712694	330	100	1	330	1	330	0.0e+00	737	KO:K03087	RNA polymerase nonessential primary-like sigma factor		
2785712695	289	100	1	289	1	289	0.0e+00	666	KO:K06194	lipoprotein NlpD		
2785712697	211	100	1	211	1	211	0.0e+00	474	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	
2785712698	361	100	1	361	1	361	0.0e+00	843	KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	
2785712699	157	100	1	157	1	157	2.3e-110	360	KO:K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	EC:4.6.1.12	
2785712700	253	100	1	253	1	253	0.0e+00	571	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	
2785712701	96	100	1	96	1	96	1.2e-62	218	KO:K05589	cell division protein FtsB		
2785712703	540	100	1	540	1	540	0.0e+00	1170	KO:K03406	methyl-accepting chemotaxis protein		
2785712704	1265	100	1	1265	1	1265	0.0e+00	2850	KO:K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	EC:1.2.1.88	
2785712704	1265	100	1	1265	1	1265	0.0e+00	2850	KO:K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	EC:1.5.5.2	
2785712705	484	100	1	484	1	484	0.0e+00	1040	KO:K18903	outer membrane protein, multidrug efflux system		
2785712706	492	100	1	492	1	492	0.0e+00	1080	KO:K21137	membrane fusion protein, multidrug efflux system		
2785712710	200	100	1	200	1	200	0.0e+00	448	KO:K07184	SH3 domain protein		
2785712711	501	100	1	501	1	501	0.0e+00	1160	KO:K18446	triphosphatase [EC:3.6.1.25]	EC:3.6.1.25	
2785712713	225	100	1	225	1	225	0.0e+00	532	KO:K03573	DNA mismatch repair protein MutH		
2785712714	180	100	1	180	1	180	0.0e+00	438	KO:K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	EC:3.6.1.-	
2785712715	772	100	1	772	1	772	0.0e+00	1720	KO:K08484	phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]	EC:2.7.3.9	
2785712716	268	100	1	268	1	268	0.0e+00	584	KO:K07090	uncharacterized protein		
2785712717	270	100	1	270	1	270	0.0e+00	633	KO:K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	EC:2.5.1.145	
2785712718	277	100	1	277	1	277	0.0e+00	662	KO:K00560	thymidylate synthase [EC:2.1.1.45]	EC:2.1.1.45	
2785712720	329	100	1	329	1	329	0.0e+00	757	KO:K18968	diguanylate cyclase [EC:2.7.7.65]	EC:2.7.7.65	
2785712722	448	100	1	448	1	448	0.0e+00	1010	KO:K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG		
2785712725	238	100	1	238	1	238	0.0e+00	559	KO:K06177	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	EC:5.4.99.28	
2785712725	238	100	1	238	1	238	0.0e+00	559	KO:K06177	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	EC:5.4.99.29	
2785712726	953	100	1	953	1	953	0.0e+00	2170	KO:K03580	ATP-dependent helicase HepA [EC:5.6.2.-]	EC:5.6.2.-	
2785712729	465	100	1	465	1	465	0.0e+00	1040	KO:K07175	PhoH-like ATPase		
2785712733	522	100	1	522	1	522	0.0e+00	1220	KO:K14266	tryptophan 7-halogenase [EC:1.14.19.9]	EC:1.14.19.9	
2785712734	460	100	1	460	1	460	0.0e+00	1030	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:1.3.1.76	
2785712734	460	100	1	460	1	460	0.0e+00	1030	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:2.1.1.107	
2785712734	460	100	1	460	1	460	0.0e+00	1030	KO:K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	EC:4.99.1.4	
2785712735	596	100	1	596	1	596	0.0e+00	1340	KO:K05592	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	EC:5.6.2.7	
2785712737	284	100	1	284	1	284	0.0e+00	627	KO:K08714	voltage-gated sodium channel		
2785712739	457	100	1	457	1	457	0.0e+00	996	KO:K12340	outer membrane protein		
2785712740	208	100	1	208	1	208	0.0e+00	484	KO:K01515	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	EC:3.6.1.-	
2785712740	208	100	1	208	1	208	0.0e+00	484	KO:K01515	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	EC:3.6.1.13	
2785712741	162	100	1	162	1	162	5.5e-115	374	KO:K09920	uncharacterized protein		
2785712742	277	100	1	277	1	277	0.0e+00	644	KO:K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	EC:3.1.4.53	
2785712743	193	100	1	193	1	193	0.0e+00	437	KO:K07000	uncharacterized protein		
2785712744	631	100	1	631	1	631	0.0e+00	1450	KO:K02622	topoisomerase IV subunit B [EC:5.6.2.2]	EC:5.6.2.2	
2785712748	831	68.11	1	831	1	830	0.0e+00	1360	KO:K04043	molecular chaperone DnaK		
2785712758	341	100	1	341	1	341	0.0e+00	792	KO:K19810	L-lysine 2,3-aminomutase [EC:5.4.3.-]	EC:5.4.3.-	
2785712759	189	100	1	189	1	189	0.0e+00	438	KO:K02356	elongation factor P		
2785712760	322	100	1	322	1	322	0.0e+00	745	KO:K04568	elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]	EC:6.3.1.-	
2785712761	797	100	1	797	1	797	0.0e+00	1850	KO:K02014	iron complex outermembrane recepter protein		
2785712764	202	100	1	202	1	202	0.0e+00	466	KO:K03767	peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	EC:5.2.1.8	
2785712765	410	100	1	410	1	410	0.0e+00	929	KO:K11391	23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]	EC:2.1.1.174	
2785712768	106	100	1	106	1	106	3.2e-72	246	KO:K05527	BolA family transcriptional regulator, general stress-responsive regulator		
2785712769	230	100	1	230	1	230	0.0e+00	518	KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	
