seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_JNAS01000001.1,ispG,ispG,EV02_RS08390,EV02_0025,Protein Homology,20000.0,21217.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376232.1,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,WP_032518672.1,"GO:0019288,GO:0046429,GO:0005737",cytoplasm|0005737||IEA,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin)|0046429||IEA,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway|0019288||IEA,EV02_0025,20000.0,21217.0,+,CK_Pro_SB_00025,gcpE,"GO:0019288,GO:0016114,GO:0055114,GO:0046429,GO:0005737",CK_00000858,B.11,Other,"COG0821,bactNOG01011,cyaNOG00604","COG: METABOLISM [I] Lipid transport and metabolism,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [I] Lipid transport and metabolism","1.17.7.1,1.17.7.3","Transferred to 1.17.7.1,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)%3B 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ambiguous)%3B (E)-4-hydroxy-3-methylbut-2-en-1-yl-diphosphate:protein-disulfide oxidoreductase (hydrating) (incorrect)%3B (E)-4-hydroxy-3-methylbut-2-enyl diphosphate synthase (ambiguous)%3B ispG (gene name)","isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,terpenoid biosynthetic process,oxidation-reduction process,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,terpenoid biosynthetic process,oxidation-reduction process,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,terpenoid biosynthetic process,oxidation-reduction process,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity,cytoplasm",(E)-4-hydroxy-3-methylbut-2-enyl diphosphate synthase,"TIGR00612,PF04551,IPR004588","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,GcpE protein,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase%2C bacterial-type",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other,,1.17.7.1
NZ_JNAS01000001.1,EV02_RS08385,,EV02_RS08385,EV02_0026,Protein Homology,21277.0,22611.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007493.1,S41 family peptidase,WP_032518673.1,"GO:0006508,GO:0008236",,serine-type peptidase activity|0008236||IEA,proteolysis|0006508||IEA,EV02_0026,21277.0,22611.0,+,CK_Pro_SB_00026,ctpA,GO:0019132,CK_00000033,L.2,Protein modification and repair,"COG0793,bactNOG03447,cyaNOG01816","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",3.4.21.102,C-terminal processing peptidase%3B CtpA gene product (Synechocystis sp.)%3B photosystem II D1 protein processing peptidase%3B protease Re%3B tail-specific protease%3B Tsp protease,obsolete C-terminal processing peptidase activity,photosystem II D1 protein carboxyl-terminal processing peptidase,"TIGR00225,PF03572,PF13180,PS50106,IPR005151,IPR004447,IPR001478","C-terminal processing peptidase,Peptidase family S41,PDZ domain,PDZ domain profile.,Tail specific protease,C-terminal-processing peptidase S41A,PDZ domain",140,Protein fate / Protein modification and repair,,
NZ_JNAS01000001.1,nadA,nadA,EV02_RS08380,EV02_0027,Protein Homology,22608.0,23567.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823452.1,quinolinate synthase NadA,WP_072014625.1,"GO:0009435,GO:0008987,GO:0051539",,"quinolinate synthetase A activity|0008987||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",NAD biosynthetic process|0009435||IEA,EV02_0027,22608.0,23522.0,-,CK_Pro_SB_00027,nadA,"GO:0019363,GO:0008987,GO:0019804",CK_00000796,B.6,Pyridine nucleotides (NAD%2C NADP),"COG0379,bactNOG02239,cyaNOG00699","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.5.1.72,quinolinate synthase%3B NadA%3B QS%3B quinolinate synthetase,"pyridine nucleotide biosynthetic process,pyridine nucleotide biosynthetic process,quinolinate synthetase A activity,pyridine nucleotide biosynthetic process,quinolinate synthetase A activity,obsolete quinolinate synthetase complex",quinolinate synthetase complex%2C A subunit,"TIGR00550,PF02445,IPR003473","quinolinate synthetase complex%2C A subunit,Quinolinate synthetase A protein,Quinolinate synthetase A",163,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Pyridine nucleotides,,2.5.1.72
NZ_JNAS01000001.1,EV02_RS08375,,EV02_RS08375,EV02_0028,Protein Homology,23686.0,24459.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807588.1,TIGR04168 family protein,WP_032519171.1,,,,,EV02_0028,23686.0,24459.0,+,CK_Pro_SB_00028,,,CK_00001251,,,"NOG07097,COG1408,COG1409,bactNOG04753,bactNOG84948,cyaNOG01625,cyaNOG05835","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,,Predicted phosphoesterase,"TIGR04168,PF00149,IPR027629","TIGR04168 family protein,Calcineurin-like phosphoesterase,Putative protein phosphatase DevT-like",703,Unknown function / Enzymes of unknown specificity,,
NZ_JNAS01000001.1,EV02_RS08370,,EV02_RS08370,EV02_0029,Protein Homology,24482.0,25279.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376236.1,methanol dehydrogenase,WP_032518675.1,,,,,EV02_0029,24482.0,25279.0,-,CK_Pro_SB_00029,,,CK_00000797,,,"NOG09616,COG1512,bactNOG06588,cyaNOG02086","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,repair family protein,"PF04536,IPR007621","TPM domain,TPM domain",185,Unclassified / Role category not yet assigned,,
NZ_JNAS01000001.1,EV02_RS08365,,EV02_RS08365,EV02_0030,Protein Homology,25311.0,26501.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007497.1,SAM-dependent methyltransferase,WP_032518676.1,,,,,EV02_0030,25311.0,26501.0,+,CK_Pro_SB_00030,,,CK_00000798,R.3,Enzymes of unknown specificity,"COG1565,bactNOG03358,cyaNOG01795","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,protein arginine methyltransferase%2C NDUFAF7 superfamily,"PF02636,IPR003788,IPR029063,IPR038375","Putative S-adenosyl-L-methionine-dependent methyltransferase,Protein arginine methyltransferase NDUFAF7,S-adenosyl-L-methionine-dependent methyltransferase,Protein arginine methyltransferase NDUFAF7 superfamily",703,Unknown function / Enzymes of unknown specificity,,2.1.1.-
NZ_JNAS01000001.1,aroB,aroB,EV02_RS08360,EV02_0031,Protein Homology,26498.0,27589.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862723.1,3-dehydroquinate synthase,WP_032518677.1,"GO:0009073,GO:0009423,GO:0003856,GO:0005737",cytoplasm|0005737||IEA,3-dehydroquinate synthase activity|0003856||IEA,"aromatic amino acid family biosynthetic process|0009073||IEA,chorismate biosynthetic process|0009423||IEA",EV02_0031,26498.0,27589.0,-,CK_Pro_SB_00031,aroB,"GO:0009423,GO:0009073,GO:0003856,GO:0005737",CK_00000799,A.1,Aromatic amino acids family (Phe%2C Trp%2C Tyr),"COG0337,bactNOG01240,cyaNOG00624","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.2.3.4,3-dehydroquinate synthase%3B 5-dehydroquinate synthase%3B 5-dehydroquinic acid synthetase%3B dehydroquinate synthase%3B 3-dehydroquinate synthetase%3B 3-deoxy-arabino-heptulosonate-7-phosphate phosphate-lyase (cyclizing)%3B 3-deoxy-arabino-heptulonate-7-phosphate phosphate-lyase (cyclizing)%3B 3-deoxy-arabino-heptulonate-7-phosphate phosphate-lyase (cyclizing%3B 3-dehydroquinate-forming),"chorismate biosynthetic process,aromatic amino acid family biosynthetic process,chorismate biosynthetic process,aromatic amino acid family biosynthetic process,3-dehydroquinate synthase activity,chorismate biosynthetic process,aromatic amino acid family biosynthetic process,3-dehydroquinate synthase activity,cytoplasm",3-dehydroquinate synthase,"TIGR01357,PF01761,IPR016037","3-dehydroquinate synthase,3-dehydroquinate synthase,3-dehydroquinate synthase AroB",70,Amino acid biosynthesis / Aromatic amino acid family,,4.2.3.4
NZ_JNAS01000001.1,EV02_RS08355,,EV02_RS08355,EV02_0032,Protein Homology,27715.0,28905.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862724.1,5-(carboxyamino)imidazole ribonucleotide synthase,WP_032518679.1,"GO:0006189,GO:0004638,GO:0005524,GO:0046872",,"phosphoribosylaminoimidazole carboxylase activity|0004638||IEA,ATP binding|0005524||IEA,metal ion binding|0046872||IEA",'de novo' IMP biosynthetic process|0006189||IEA,EV02_0032,27715.0,28905.0,+,CK_Pro_SB_00032,purK,"GO:0009152,GO:0006164,GO:0006189,GO:0004638,GO:0016887,GO:0034028,GO:0009320,GO:0005829",CK_00000800,M.3,Purine ribonucleotide biosynthesis,"COG0026,bactNOG65408,bactNOG00965,cyaNOG00267","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",6.3.4.18,5-(carboxyamino)imidazole ribonucleotide synthase%3B N5-CAIR synthetase%3B N5-carboxyaminoimidazole ribonucleotide synthetase%3B PurK,"purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,phosphoribosylaminoimidazole carboxylase activity,ATPase activity,5-(carboxyamino)imidazole ribonucleotide synthase activity,purine ribonucleotide biosynthetic process,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,phosphoribosylaminoimidazole carboxylase activity,ATPase activity,5-(carboxyamino)imidazole ribonucleotide synthase activity,phosphoribosylaminoimidazole carboxylase complex,cytosol",N5-carboxyaminoimidazole ribonucleotide synthetase monomer,"PF02222,PS50975,IPR003135,IPR011761","ATP-grasp domain,ATP-grasp fold profile.,ATP-grasp fold%2C ATP-dependent carboxylate-amine ligase-type,ATP-grasp fold",125,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis,,6.3.4.18
NZ_JNAS01000001.1,EV02_RS08350,,EV02_RS08350,EV02_0033,Protein Homology,29270.0,29569.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818187.1,DUF1651 domain-containing protein,WP_025943327.1,,,,,EV02_0033,29270.0,29569.0,+,CK_Pro_SB_00033,,,CK_00036022,,,,,,,,conserved hypothetical protein,"PF07864,IPR012447","Protein of unknown function (DUF1651),Protein of unknown function DUF1651",,,,
NZ_JNAS01000001.1,EV02_RS09335,,EV02_RS09335,EV02_0034,Protein Homology,29566.0,29706.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862726.1,hypothetical protein,WP_193742593.1,,,,,EV02_0034,29566.0,29706.0,+,CK_Pro_SB_00034,,,CK_00038443,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS09340,,EV02_RS09340,EV02_0035,Protein Homology,29696.0,29848.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862727.1,hypothetical protein,WP_193742594.1,,,,,EV02_0035,29696.0,29848.0,+,CK_Pro_SB_00035,,,CK_00051639,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08345,,EV02_RS08345,EV02_0037,Protein Homology,29972.0,30721.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007509.1,NAD-dependent DNA ligase,WP_032518680.1,,,,,EV02_0037,29972.0,30721.0,-,CK_Pro_SB_00037,,GO:0003911,CK_00051940,F.1,DNA replication%2C recombination%2C and repair,"COG0272,bactNOG01311,cyaNOG00420","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",6.5.1.2,DNA ligase (NAD+)%3B polydeoxyribonucleotide synthase (NAD+)%3B polynucleotide ligase (NAD+)%3B DNA repair enzyme (ambiguous)%3B DNA joinase (ambiguous)%3B polynucleotide synthetase (nicotinamide adenine dinucleotide)%3B deoxyribonucleic-joining enzyme (ambiguous)%3B deoxyribonucleic ligase (ambiguous)%3B deoxyribonucleic repair enzyme (ambiguous)%3B deoxyribonucleic joinase (ambiguous)%3B DNA ligase (ambiguous)%3B deoxyribonucleate ligase (ambiguous)%3B polynucleotide ligase (ambiguous)%3B deoxyribonucleic acid ligase (ambiguous)%3B polynucleotide synthetase (ambiguous)%3B deoxyribonucleic acid joinase (ambiguous)%3B DNA-joining enzyme (ambiguous)%3B polynucleotide ligase (nicotinamide adenine dinucleotide)%3B poly(deoxyribonucleotide):poly(deoxyribonucleotide) ligase (AMP-forming%2C NMN-forming),DNA ligase (NAD+) activity,NAD-dependent DNA ligase%2C N-terminal domain,"PF01653,IPR013839","NAD-dependent DNA ligase adenylation domain,NAD-dependent DNA ligase%2C adenylation",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,
NZ_JNAS01000001.1,EV02_RS08340,,EV02_RS08340,EV02_0038,Protein Homology,30722.0,30916.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818192.1,hypothetical protein,WP_241433688.1,,,,,EV02_0038,30722.0,30916.0,-,CK_Pro_SB_00038,,,CK_00042484,,,,,,,,Hypothetical protein,,,,,,
NZ_JNAS01000001.1,EV02_RS0108505,,EV02_RS0108505,EV02_0039,Protein Homology,30959.0,31216.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818193.1,hypothetical protein,WP_032518682.1,,,,,EV02_0039,30959.0,31147.0,-,CK_Pro_SB_00039,,,CK_00003511,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08335,,EV02_RS08335,EV02_0040,GeneMarkS-2+,31286.0,31585.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_241433689.1,,,,,EV02_0040,31286.0,31567.0,-,CK_Pro_SB_00040,,,CK_00001269,R.1,Conserved hypothetical domains,"NOG38805,bactNOG71668,cyaNOG07779","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08330,,EV02_RS08330,EV02_0041,Protein Homology,31715.0,32005.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_002806924.1,DUF1651 domain-containing protein,WP_032518683.1,,,,,EV02_0041,31715.0,32005.0,+,CK_Pro_SB_00041,,,CK_00053319,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein (DUF1651),"PF07864,IPR012447","Protein of unknown function (DUF1651),Protein of unknown function DUF1651",156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08325,,EV02_RS08325,EV02_0042,Protein Homology,32737.0,32919.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862733.1,hypothetical protein,WP_032518685.1,,,,,EV02_0042,32737.0,32919.0,-,CK_Pro_SB_00042,,,CK_00047620,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08320,,EV02_RS08320,EV02_0043,Protein Homology,32926.0,33123.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376254.1,hypothetical protein,WP_032518686.1,,,,,EV02_0043,32926.0,33123.0,-,CK_Pro_SB_00043,,,CK_00004021,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08315,,EV02_RS08315,EV02_0044,Protein Homology,33220.0,33474.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862734.1,chlorophyll a/b-binding protein,WP_032518688.1,,,,,EV02_0044,33220.0,33474.0,-,CK_Pro_SB_00044,hli,"GO:0009644,GO:0016020",CK_00003421,"D.1.2,J","Light,Photosynthesis and respiration",,,,,"response to high light intensity,response to high light intensity,membrane",high light inducible protein,"PF00504,IPR022796,IPR023329","Chlorophyll A-B binding protein,Chlorophyll A-B binding protein,Chlorophyll a/b binding domain superfamily",149,Cellular processes / Adaptations to atypical conditions,,
NZ_JNAS01000001.1,EV02_RS09345,,EV02_RS09345,EV02_0046,Protein Homology,34000.0,34173.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818200.1,hypothetical protein,WP_187146064.1,,,,,EV02_0046,34000.0,34173.0,-,CK_Pro_SB_00046,,,CK_00047426,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08310,,EV02_RS08310,EV02_0048,Protein Homology,34666.0,34875.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007517.1,hypothetical protein,WP_032518691.1,,,,,EV02_0048,34666.0,34875.0,-,CK_Pro_SB_00048,,,CK_00002637,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08305,,EV02_RS08305,EV02_0049,Protein Homology,34865.0,35056.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007518.1,hypothetical protein,WP_032518693.1,,,,,EV02_0049,34865.0,35056.0,-,CK_Pro_SB_00049,,,CK_00043712,,,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08300,,EV02_RS08300,EV02_0050,Protein Homology,35119.0,35325.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862739.1,hypothetical protein,WP_032518694.1,,,,,EV02_0050,35119.0,35325.0,-,CK_Pro_SB_00050,,,CK_00047604,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08295,,EV02_RS08295,EV02_0051,Protein Homology,35499.0,36164.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862740.1,SDR family oxidoreductase,WP_032518695.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,EV02_0051,35499.0,36164.0,+,CK_Pro_SB_00051,,"GO:0008152,GO:0016491",CK_00001272,"H,H.2","Fatty acid%2C phospholipid and sterol metabolism,Fatty acid metabolism","COG1028,COG0300,bactNOG13381,bactNOG08947,bactNOG11494,cyaNOG02519","COG: IQR,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: Q,bactNOG: Q,bactNOG: Q,cyaNOG: Q",,,"metabolic process,metabolic process,oxidoreductase activity",short-chain dehydrogenase/reductase (SDR) superfamily,"PF00106,IPR002198","short chain dehydrogenase,Description not found.",176,Fatty acid and phospholipid metabolism / Biosynthesis,,1.-.-.-
NZ_JNAS01000001.1,EV02_RS08290,,EV02_RS08290,EV02_0052,Protein Homology,36697.0,36951.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862742.1,hypothetical protein,WP_032518696.1,,,,,EV02_0052,36697.0,36951.0,-,CK_Pro_SB_00052,,,CK_00003424,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS08285,,EV02_RS08285,EV02_0053,Protein Homology,36951.0,37178.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862743.1,hypothetical protein,WP_032518698.1,,,,,EV02_0053,36951.0,37178.0,-,CK_Pro_SB_00053,,,CK_00003425,R.2,Conserved hypothetical proteins,,,,,,possible uncharacterized conserved secreted protein,,,156,Hypothetical proteins / Conserved,,
NZ_JNAS01000001.1,EV02_RS09350,,EV02_RS09350,EV02_0054,Protein Homology,37270.0,37425.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007524.1,hypothetical protein,WP_193742595.1,,,,,EV02_0054,37270.0,37425.0,-,CK_Pro_SB_00054,,,CK_00004181,,,,,,,,conserved hypothetical protein,,,856,Not Found,,
NZ_JNAS01000001.1,EV02_RS08280,,EV02_RS08280,EV02_0055,Protein Homology,37440.0,37691.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007525.1,hypothetical protein,WP_032518699.1,,,,,EV02_0055,37440.0,37691.0,-,CK_Pro_SB_00055,,,CK_00009151,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
