old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMT0050,P9313_00501,sqdB,sulfolipid (UDP-sulfoquinovose) biosynthesis protein,True,2,0,3.99540665,35.0,PMT0050,locus_tag:old_locus_tag
PMT0051,P9313_00511,,similar to high light inducible protein,True,1,0,5.063055658,15.0,PMT0051,locus_tag:old_locus_tag
PMT0052,P9313_00521,thiG,thiamin biosynthesis protein,True,6,0,4.506176498,,PMT0052,locus_tag:old_locus_tag
PMT0053,P9313_00531,,conserved hypothetical protein,True,1,1,3.99540665,76.0,PMT0053,locus_tag:old_locus_tag
PMT0054,P9313_00541,,putative photosystem I assembly related protein Ycf37,True,3,0,3.179202653,99.0,PMT0054,locus_tag:old_locus_tag
PMT0055,P9313_00581,rpl20,50S ribosomal protein L20,False,1,0,,,PMT0055,locus_tag:old_locus_tag
PMT0056,P9313_00591,rpl35,50S ribosomal protein L35,True,1,0,4.826766689,20.0,PMT0056,locus_tag:old_locus_tag
PMT0057,P9313_00611,,possible amidase enhancer,False,1,3,,,PMT0057,locus_tag:old_locus_tag
PMT0058,P9313_00621,,"Glycosyl transferase, family 2",True,6,1,5.292405959,15.0,PMT0058,locus_tag:old_locus_tag
PMT0059,P9313_00631,dnaX,"DNA polymerase, gamma and tau subunits",True,4,0,4.352459465,14.0,PMT0059,locus_tag:old_locus_tag
PMT0060,P9313_00641,,conserved hypothetical protein,False,3,1,,,PMT0060,locus_tag:old_locus_tag
PMT0061,P9313_00651,clpX,"putative Clp protease ATP-binding subunit, ClpX",False,4,2,,,PMT0061,locus_tag:old_locus_tag
PMT0062,P9313_00661,clpP2,Clp protease proteolytic subunit,False,4,2,,,PMT0062,locus_tag:old_locus_tag
PMT0063,P9313_00671,tig,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),True,2,2,5.063055658,20.0,PMT0063,locus_tag:old_locus_tag
PMT0064,P9313_00681,asd,aspartate Semialdehyde dehydrogenase,True,1,0,3.922994026,101.0,PMT0064,locus_tag:old_locus_tag
PMT0065,P9313_00701,dapA,Dihydrodipicolinate synthetase,False,1,3,,,PMT0065,locus_tag:old_locus_tag
PMT0066,P9313_00721,,Predicted hydrolase of the metallo-beta-lactamase superfamily,True,3,6,3.99540665,51.0,PMT0066,locus_tag:old_locus_tag
PMT0067,P9313_00731,,possible liver stage antigen LSA-1-malaria parasite ...,False,1,0,,,PMT0067,locus_tag:old_locus_tag
PMT0068,P9313_00741,mesJ,Predicted ATPase of the PP-loop superfamily implicated in cell cycle control,False,2,0,,,PMT0068,locus_tag:old_locus_tag
PMT0069,P9313_00751,ycf23,conserved hypothetical protein,True,2,0,2.77511349,16.0,PMT0069,locus_tag:old_locus_tag
PMT0070,P9313_00761,,conserved hypothetical protein,True,0,0,3.99540665,35.0,PMT0070,locus_tag:old_locus_tag
PMT0071,P9313_00771,uvrB,Excinuclease ABC subunit B (UvrB),True,2,1,4.887785797,18.0,PMT0071,locus_tag:old_locus_tag
PMT0072,P9313_00781,,possible FAD binding domain,True,0,0,4.760083283,7.0,PMT_0072,tier1:old_locus_tag
PMT0073,P9313_00791,lysC,Aspartate kinase,True,7,2,2.415704703,17.0,PMT0073,locus_tag:old_locus_tag
PMT0074,P9313_00801,holA,"DNA polymerase III, delta subunit",False,3,0,,,PMT0074,locus_tag:old_locus_tag
PMT0075,P9313_00811,cobH,putative Precorrin-8X methylmutase CobH,True,0,1,3.442597183,24.0,PMT0075,locus_tag:old_locus_tag
PMT0076,P9313_00821,,possible transporter component,False,5,2,,,PMT0076,locus_tag:old_locus_tag
PMT0077,P9313_00831,,"ABC transporter, multi drug efflux family",False,8,3,,,PMT0077,locus_tag:old_locus_tag
PMT0078,P9313_00841,,Conserved hypothetical protein,True,4,0,4.685918812,15.0,PMT0078,locus_tag:old_locus_tag
PMT0079,P9313_00851,mutS,putative DNA mismatch repair protein,True,8,2,5.201312567,22.0,PMT0079,locus_tag:old_locus_tag
PMT0080,P9313_00861,psbZ,possible Photosystem II reaction center Z protein (PsbZ),True,0,0,3.908236453,33.0,PMT0080,locus_tag:old_locus_tag
PMT0083,P9313_00891,secA,Preprotein translocase SecA subunit,True,4,7,4.492211344,186.0,PMT0083,locus_tag:old_locus_tag
PMT0084,P9313_00901,,putative glucose-1-phosphate thymidylyltransferase,True,1,0,4.72959631,32.0,PMT_0084,tier1:old_locus_tag
PMT0085,P9313_00911,,glycosyltransferase,True,0,0,4.790284736,68.0,PMT0085,locus_tag:old_locus_tag
PMT0086,P9313_00921,,Possible UDP-glucose-4-epimerase,True,3,2,4.887785797,15.0,PMT0086,locus_tag:old_locus_tag
PMT0087,P9313_00931,,glycosyltransferase,False,5,0,,,PMT0087,locus_tag:old_locus_tag
PMT0088,P9313_00941,,possible protease,True,3,2,5.923407699,41.0,PMT0088,locus_tag:old_locus_tag
PMT0089,P9313_00951,,possible acyltransferase,False,7,3,,,PMT_0089,tier1:old_locus_tag
PMT0090,P9313_00961,,hypothetical protein,True,3,5,5.923407699,194.0,PMT0090,locus_tag:old_locus_tag
PMT0091,P9313_00971,,conserved hypothetical protein,True,4,3,5.923407699,16.0,PMT0091,locus_tag:old_locus_tag
PMT0093,P9313_00991,,multidrug efflux family ABC transporter,False,5,1,,,PMT_0093,tier1:old_locus_tag
PMT0094,P9313_01001,,possible transporter for efflux,False,2,1,,,PMT_0094,tier1:old_locus_tag
PMT0095,P9313_01011,,capsular polysaccharide biosynthesis protein,False,1,2,,,PMT0095,locus_tag:old_locus_tag
PMT0096,P9313_01021,,capsular polysaccharide biosynthesis protein,False,2,2,,,PMT0096,locus_tag:old_locus_tag
PMT0097,P9313_01031,,conserved hypothetical protein,False,1,2,,,PMT_0097,tier1:old_locus_tag
PMT0098,P9313_01041,,LPS biosynthesis protein,False,2,1,,,PMT0098,locus_tag:old_locus_tag
PMT0101,P9313_01071,,acetyltransferase,False,0,1,,,PMT_0101,tier1:old_locus_tag
PMT0102,P9313_01081,spsF,"Surface polysaccharide biosynthesis protein, possible cytidylyltransferase",False,1,0,,,PMT0102,locus_tag:old_locus_tag
PMT0103,P9313_01091,,"aminotransferase, Class III pyridoxal-phosphate dependent",False,1,0,,,PMT0103,locus_tag:old_locus_tag
PMT0104,P9313_01101,,"surface polysaccharide biosynthesis protein, transferase",False,2,0,,,PMT_0104,tier1:old_locus_tag
PMT0105,P9313_01111,,hypothetical protein,False,8,0,,,PMT0105,locus_tag:old_locus_tag
PMT0106,P9313_01121,neuB,N-acetylneuraminate synthase,True,2,1,5.826237321,56.0,PMT0106,locus_tag:old_locus_tag
PMT0107,P9313_01131,,conserved hypothetical protein,True,2,0,5.395020035,48.0,PMT_0107,tier1:old_locus_tag
PMT0108,P9313_01141,,"ABC transporter, ATP binding protein",False,0,1,,,PMT0108,locus_tag:old_locus_tag
PMT0109,P9313_01151,tagG,"ABC transporter, membrane component",False,1,1,,,PMT0109,locus_tag:old_locus_tag
PMT0110,P9313_01161,,conserved hypothetical protein,True,0,3,4.693114357,23.0,PMT0110,locus_tag:old_locus_tag
PMT0112,P9313_01171,rmlA,glucose-1-phosphate thymidylyltransferase,True,3,2,5.061560688,9.0,PMT0112,locus_tag:old_locus_tag
PMT0113,P9313_01181,rfbC,"dTDP-4-dehydrorhamnose 3,5-epimerase",False,1,1,,,PMT0113,locus_tag:old_locus_tag
PMT0114,P9313_01191,rfbD,putative dTDP-4-dehydrorhamnose reductase,False,1,2,,,PMT0114,locus_tag:old_locus_tag
PMT0115,P9313_01221,rfbB,"dTDP-glucose-4,6-dehydratase",True,1,2,5.05611699,14.0,PMT0115,locus_tag:old_locus_tag
PMT0116,P9313_01231,,possible glycosyltransferase,False,0,1,,,PMT_0116,tier1:old_locus_tag
PMT0117,P9313_01241,cysE,Serine acetyltransferase,True,1,0,4.006493,17.0,PMT0117,locus_tag:old_locus_tag
PMT0118,P9313_01261,,possible transcriptional regulator,True,3,3,4.72959631,21.0,PMT0118,locus_tag:old_locus_tag
PMT0119,P9313_01281,infC,Translatioin Initiation factor 3,True,3,0,4.72959631,57.0,PMT0119,locus_tag:old_locus_tag
PMT0120,P9313_01291,miaA,tRNA delta-2-isopentenylpyrophosphate (IPP) transferase,False,1,0,,,PMT0120,locus_tag:old_locus_tag
PMT0121,P9313_01301,gyrB,"DNA gyrase, subunit B",True,8,4,5.826237321,66.0,PMT0121,locus_tag:old_locus_tag
PMT0122,P9313_01311,,conserved hypothetical,True,0,0,2.571236781,3.0,PMT0122,locus_tag:old_locus_tag
PMT0123,P9313_01321,,Integral membrane protein possibly involved in chromosome condensation,True,0,2,3.345426804,73.0,PMT0123,locus_tag:old_locus_tag
PMT0124,P9313_01331,,Integral membrane protein possibly involved in chromosome condensation,False,1,0,,,PMT0124,locus_tag:old_locus_tag
PMT0125,P9313_01341,btuE,Glutathione peroxidase,True,0,0,5.063055658,11.0,PMT0125,locus_tag:old_locus_tag
PMT0126,P9313_01351,mgtE,"MgtE family, putative magnesium transport protein",True,4,5,4.563372159,17.0,PMT0126,locus_tag:old_locus_tag
PMT0127,P9313_01361,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",False,0,2,,,PMT0127,locus_tag:old_locus_tag
PMT0128,P9313_01371,,possible alpha/beta hydrolase superfamily,True,0,0,4.294444012,42.0,PMT0128,locus_tag:old_locus_tag
PMT0129,P9313_01381,,putative RND family multidrug efflux transporter,False,9,2,,,PMT0129,locus_tag:old_locus_tag
PMT0130,P9313_01391,,Membrane-fusion protein,False,3,0,,,PMT0130,locus_tag:old_locus_tag
PMT0131,P9313_01401,,hypothetical,True,1,0,4.352459465,89.0,PMT0131,locus_tag:old_locus_tag
PMT0132,P9313_01411,sdhA,FAD binding site:Fumarate reductase/succinate dehydrogenase f...,False,0,2,,,PMT0132,locus_tag:old_locus_tag
PMT0133,P9313_01421,sdhB,"succinate dehydrogenase/fumarate reductase, iron-sulfur binding",False,0,1,,,PMT0133,locus_tag:old_locus_tag
PMT0134,P9313_01431,,Iron/Ascorbate oxidoreductase,True,1,0,4.402067452,88.0,PMT0134,locus_tag:old_locus_tag
PMT0135,P9313_01441,mutY,probable adenine glycosylase,True,4,2,2.35836889,41.0,PMT0135,locus_tag:old_locus_tag
PMT0136,P9313_01451,,Putative carbohydrate kinase,False,1,0,,,PMT0136,locus_tag:old_locus_tag
PMT0138,P9313_01471,ahcY,putative adenosylhomocysteinase,True,1,4,4.760083283,70.0,PMT0138,locus_tag:old_locus_tag
PMT0139,P9313_01481,,possible unknown protein [Enterobacteria phage P22] sp|...,False,1,4,,,PMT0139,locus_tag:old_locus_tag
PMT0140,P9313_01491,dedA,DedA family; putative alkaline phosphatase-like protein,False,0,1,,,PMT0140,locus_tag:old_locus_tag
PMT0141,P9313_01501,ssb,single-stranded DNA-binding protein,True,1,3,4.530732981,0.0,PMT0141,locus_tag:old_locus_tag
PMT0142,P9313_01511,mreB,Rod shape determining protein,True,1,2,5.694057398,17.0,PMT0142,locus_tag:old_locus_tag
PMT0144,P9313_01531,,conserved hypothetical protein,False,0,1,,,PMT0144,locus_tag:old_locus_tag
PMT0145,P9313_01541,,"Bacterial extracellular solute-binding protein, family 1",False,4,3,,,PMT0145,locus_tag:old_locus_tag
PMT0146,P9313_01551,,two-component response regulator,True,1,0,4.72959631,21.0,PMT0146,locus_tag:old_locus_tag
PMT0147,P9313_01561,lysS,Lysyl-tRNA synthetase,True,5,4,4.172717151,,PMT0147,locus_tag:old_locus_tag
PMT0148,P9313_01571,,conserved hypothetical protein,True,0,1,3.984013134,20.0,PMT0148,locus_tag:old_locus_tag
PMT0149,P9313_01581,,conserved hypothetical protein,False,1,0,,,PMT0149,locus_tag:old_locus_tag
PMT0150,P9313_01591,,conserved hypothetical protein,True,1,0,4.026425577,21.0,PMT0150,locus_tag:old_locus_tag
PMT0151,P9313_01601,,Uncharacterized conserved protein,False,2,1,,,PMT0151,locus_tag:old_locus_tag
PMT0152,P9313_01611,,Uncharacterized conserved protein,False,3,2,,,PMT0152,locus_tag:old_locus_tag
PMT0153,P9313_01621,,hypothetical,False,1,1,,,PMT_0153,tier1:old_locus_tag
PMT0154,P9313_01631,,Eukaryotic protein kinase:Serine/Threonine protein kinase,True,4,5,5.201312567,4.0,PMT0154,locus_tag:old_locus_tag
PMT0155,P9313_01641,smpB,tmRNA binding protein SmpB,False,1,0,,,PMT0155,locus_tag:old_locus_tag
PMT0156,P9313_01651,ruvB,Holliday junction DNA helicase RuvB,True,2,2,3.588438682,0.0,PMT0156,locus_tag:old_locus_tag
PMT0157,P9313_01661,,Tfp pilus assembly protein PilF,False,0,1,,,PMT0157,locus_tag:old_locus_tag
PMT0158,P9313_01671,,Zinc metallopeptidase M20/M25/M40 family,False,1,0,,,PMT0158,locus_tag:old_locus_tag
PMT0159,P9313_01681,,conserved hypothetical protein,True,1,0,4.006493,101.0,PMT0159,locus_tag:old_locus_tag
PMT0160,P9313_01691,thiC,ThiC family,False,3,3,,,PMT0160,locus_tag:old_locus_tag
PMT0162,P9313_01741,,"possible Bacterial regulatory proteins, crp fa",True,0,2,5.063055658,14.0,PMT0162,locus_tag:old_locus_tag
PMT0163,P9313_01751,aroK,Shikimate kinase,False,1,0,,,PMT0163,locus_tag:old_locus_tag
PMT0164,P9313_01761,,6-pyruvoyl tetrahydropterin synthase,True,2,1,5.930346367,14.0,PMT0164,locus_tag:old_locus_tag
PMT0165,P9313_01771,ribG,RibD/ribG C-terminal domain,True,0,1,3.560786306,17.0,PMT0165,locus_tag:old_locus_tag
PMT0167,P9313_01801,,hypothetical,True,0,0,2.039980142,77.0,PMT0167,locus_tag:old_locus_tag
PMT0168,P9313_01811,,"possible Negative factor, (F-Protein) or Nef.",True,0,0,4.269887529,52.0,PMT0168,locus_tag:old_locus_tag
PMT0169,P9313_01821,,possible Chitin synthase,False,1,0,,,PMT0169,locus_tag:old_locus_tag
PMT0170,P9313_01831,,Uncharacterized protein conserved in bacteria,False,0,2,,,PMT0170,locus_tag:old_locus_tag
PMT0171,P9313_01841,,possible Penicillin amidase,True,0,0,5.221245144,15.0,PMT0171,locus_tag:old_locus_tag
PMT0172,P9313_01851,,conserved hypothetical protein,True,0,1,5.221245144,98.0,PMT0172,locus_tag:old_locus_tag
PMT0173,P9313_01861,,Fe-S oxidoreductase,True,8,2,4.72959631,77.0,PMT0173,locus_tag:old_locus_tag
PMT0174,P9313_01881,,multidrug efflux MFS family transporter,False,1,3,,,PMT0174,locus_tag:old_locus_tag
PMT0175,P9313_01891,,possible Fe-S oxidoreductase,False,4,1,,,PMT0175,locus_tag:old_locus_tag
PMT0176,P9313_01901,,Predicted membrane protein,True,1,1,4.006493,15.0,PMT0176,locus_tag:old_locus_tag
PMT0177,P9313_01911,nadB,L-aspartate oxidase,False,4,1,,,PMT0177,locus_tag:old_locus_tag
PMT0178,P9313_01921,psbU,putative Photosystem II PsbU protein,True,0,1,4.958946612,46.0,PMT0178,locus_tag:old_locus_tag
PMT0179,P9313_01931,,conserved hypothetical protein,True,2,2,4.72959631,25.0,PMT0179,locus_tag:old_locus_tag
PMT0180,P9313_01941,bacA,Bacitracin resistance protein BacA,True,1,3,4.492211344,29.0,PMT0180,locus_tag:old_locus_tag
PMT0181,P9313_01951,,possible Fe-S oxidoreductase,False,1,2,,,PMT0181,locus_tag:old_locus_tag
PMT0182,P9313_01961,,possible RND family outer membrane efflux protein,True,8,7,4.887785797,15.0,PMT0182,locus_tag:old_locus_tag
PMT0183,P9313_01971,,inositol monophosphate family protein,False,2,2,,,PMT0183,locus_tag:old_locus_tag
PMT0184,P9313_02031,masA,putative enolase-phosphatase E-1,False,1,0,,,PMT0184,locus_tag:old_locus_tag
PMT0185,P9313_02041,,Putative sugar aldolase,False,1,0,,,PMT0185,locus_tag:old_locus_tag
PMT0187,P9313_02061,psaE,Photosystem I PsaE protein (subunit IV),True,1,0,4.317472482,21.0,PMT0187,locus_tag:old_locus_tag
PMT0188,P9313_02071,,conserved hypothetical protein,True,0,0,3.970850167,19.0,PMT0188,locus_tag:old_locus_tag
PMT0189,P9313_02081,recQ,DEAD/DEAH box helicase:Helicase C-terminal domain:ATP-depende...,True,1,4,3.759117681,26.0,PMT0189,locus_tag:old_locus_tag
PMT0190,P9313_02091,,possible LysM domain,True,5,2,3.671947484,93.0,PMT0190,locus_tag:old_locus_tag
PMT0191,P9313_02101,,Putative aldehyde dehydrogenase,False,2,0,,,PMT0191,locus_tag:old_locus_tag
PMT0192,P9313_02121,,Glycoside hydrolase family,False,2,0,,,PMT0192,locus_tag:old_locus_tag
PMT0193,P9313_02131,alsT,Sodium:alanine symporter family,True,1,2,3.637390819,14.0,PMT0193,locus_tag:old_locus_tag
PMT0194,P9313_02171,,conserved hypothetical protein,False,0,1,,,PMT0194,locus_tag:old_locus_tag
PMT0195,P9313_02181,aroD,Dehydroquinase class II,False,0,2,,,PMT0195,locus_tag:old_locus_tag
PMT0196,P9313_02191,miaE,similar to tRNA-(MS[2]IO[6]A)-hydroxylase,True,0,1,3.759117681,95.0,PMT0196,locus_tag:old_locus_tag
PMT0197,P9313_02201,,similar to methionine salvage pathway enzyme E-2/E-2',False,1,0,,,PMT0197,locus_tag:old_locus_tag
PMT0198,P9313_02211,cobI/cbiL,precorrin-2 C20-methyltransferase,True,1,0,2.595918324,3.0,PMT0198,locus_tag:old_locus_tag
PMT0200,P9313_02241,,putative nitrogen regulation protein NifR3 family homolog,True,2,1,5.930346367,24.0,PMT0200,locus_tag:old_locus_tag
PMT0201,P9313_02251,,conserved hypothetical protein,True,0,0,5.923407699,22.0,PMT0201,locus_tag:old_locus_tag
PMT0202,P9313_02291,,conserved hypothetical protein,False,0,1,,,PMT0202,locus_tag:old_locus_tag
PMT0203,P9313_02301,,GTP-binding protein (HSR1-related):AAA ATPase superfamily,True,1,3,5.063055658,20.0,PMT0203,locus_tag:old_locus_tag
PMT0204,P9313_02311,cbiQ,possible cobalt transport protein,False,1,1,,,PMT0204,locus_tag:old_locus_tag
PMT0205,P9313_02321,,conserved hypothetical protein,True,1,0,4.334021858,19.0,PMT0205,locus_tag:old_locus_tag
PMT0206,P9313_02331,,Predicted enzyme with a TIM-barrel fold,False,2,0,,,PMT0206,locus_tag:old_locus_tag
PMT0207,P9313_02341,,Uncharacterized protein conserved in bacteria,False,2,0,,,PMT0207,locus_tag:old_locus_tag
PMT0208,P9313_02351,proC,Delta 1-pyrroline-5-carboxylate reductase,True,1,0,3.798695526,51.0,PMT0208,locus_tag:old_locus_tag
PMT0209,P9313_02361,,Glycosyl transferases group 1,True,2,2,3.99540665,21.0,PMT0209,locus_tag:old_locus_tag
PMT0210,P9313_02371,,"putative multidrug efflux transporter, MFS family",False,3,1,,,PMT0210,locus_tag:old_locus_tag
PMT0211,P9313_02381,recO,Recombination protein O (RecO),False,2,1,,,PMT0211,locus_tag:old_locus_tag
PMT0213,P9313_02401,lrtA,light repressed protein A homolog,True,0,0,3.661947302,24.0,PMT0213,locus_tag:old_locus_tag
PMT0214,P9313_02411,lipB,putative lipoate-protein ligase B,True,0,1,4.172717151,30.0,PMT0214,locus_tag:old_locus_tag
PMT0215,P9313_02421,fadD,putative long-chain-fatty-acid--CoA ligase,False,3,2,,,PMT0215,locus_tag:old_locus_tag
PMT0216,P9313_02431,,conserved hypothetical protein,False,1,1,,,PMT0216,locus_tag:old_locus_tag
PMT0217,P9313_02441,,"possible potassium channel, VIC family",True,1,1,3.922994026,7.0,PMT0217,locus_tag:old_locus_tag
PMT0218,P9313_02451,,hypothetical,True,0,0,5.158731066,29.0,PMT0218,locus_tag:old_locus_tag
PMT0219,P9313_02471,,possible Tropomyosin,True,0,1,4.426623935,16.0,PMT0219,locus_tag:old_locus_tag
PMT0220,P9313_02491,pdhC,"Dihydrolipoamide S-acetyltransferase component (E2), pyruvate dehydrogenase complex",True,4,1,2.030284635,66.0,PMT0220,locus_tag:old_locus_tag
PMT0221,P9313_02501,,NHL repeat,False,1,1,,,PMT0221,locus_tag:old_locus_tag
PMT0222,P9313_02521,ydaO,Amino acid permease:Permease for amino acids and related comp...,False,3,1,,,PMT0222,locus_tag:old_locus_tag
PMT0223,P9313_02561,queA,Queuosine biosynthesis protein,True,0,2,5.826237321,92.0,PMT0223,locus_tag:old_locus_tag
PMT0224,P9313_02571,cysK1,O-acetylserine (thiol)-lyase A,True,1,1,2.186354401,15.0,PMT0224,locus_tag:old_locus_tag
PMT0225,P9313_02581,,possible cystathionine gamma-synthase,False,2,1,,,PMT0225,locus_tag:old_locus_tag
PMT0227,P9313_02611,rpsD,30S ribosomal protein S4,True,0,3,5.292405959,89.0,PMT0227,locus_tag:old_locus_tag
PMT0228,P9313_02621,,Uncharacterized conserved protein,True,0,0,6.159696669,48.0,PMT0228,locus_tag:old_locus_tag
PMT0229,P9313_02631,,Thioredoxin family protein,False,0,2,,,PMT0229,locus_tag:old_locus_tag
PMT0230,P9313_02641,murE,UDP-N-acetylmuramyl-tripeptide synthetase,True,1,1,2.595918324,19.0,PMT0230,locus_tag:old_locus_tag
PMT0231,P9313_02651,yqjL,Esterase/lipase/thioesterase family active site:Prolyl aminop...,False,2,0,,,PMT0231,locus_tag:old_locus_tag
PMT0232,P9313_02661,hupE,putative hydrogenase accessory protein,True,4,2,5.694057398,195.0,PMT0232,locus_tag:old_locus_tag
PMT0233,P9313_02671,,putative L-cysteine/cystine lyase,False,1,1,,,PMT0233,locus_tag:old_locus_tag
PMT0234,P9313_02681,,Phage integrase,False,1,2,,,PMT0234,locus_tag:old_locus_tag
PMT0235,P9313_02691,,hypothetical,False,2,0,,,PMT0235,locus_tag:old_locus_tag
PMT0236,P9313_02701,,possible Ser/Thr protein phosphatase,False,1,0,,,PMT0236,locus_tag:old_locus_tag
PMT0237,P9313_02731,,hypothetical,False,1,0,,,PMT0237,locus_tag:old_locus_tag
PMT0238,P9313_02741,,"possible DNA polymerase III beta subunit, cent",True,0,0,5.214306476,16.0,PMT0238,locus_tag:old_locus_tag
PMT0239,P9313_02751,procA1.7,prochlorosin,False,1,2,,,PMT0239,locus_tag:old_locus_tag
PMT0241,P9313_02771,procA1.6,prochlorosin,True,2,1,5.430662869,61.0,PMT_0241,tier1:old_locus_tag
PMT0242,P9313_02801,,hypothetical,False,1,0,,,PMT_0242,tier1:old_locus_tag
PMT0243,P9313_02811,procA1.4,prochlorosin,True,0,2,5.117136098,20.0,PMT0243,locus_tag:old_locus_tag
PMT0244,P9313_02821,procA1.3,prochlorosin,False,0,2,,,PMT0244,locus_tag:old_locus_tag
PMT0245,P9313_02841,procA1.2,prochlorosin,True,2,0,3.984013134,86.0,PMT_0245,tier1:old_locus_tag
PMT0246,P9313_02871,,possible Profilin,False,0,1,,,PMT0246,locus_tag:old_locus_tag
PMT0247,P9313_02881,procA1.1,prochlorosin,True,1,0,5.221245144,27.0,PMT_0247,tier1:old_locus_tag
PMT0248,P9313_02891,,possible Lysyl hydrolase,False,1,0,,,PMT0248,locus_tag:old_locus_tag
PMT0249,P9313_02901,,"fatty acid desaturase, type 2",True,9,1,4.790284736,88.0,PMT0249,locus_tag:old_locus_tag
PMT0250,P9313_02911,,possible similar to MrsD protein,False,7,4,,,PMT0250,locus_tag:old_locus_tag
PMT0252,P9313_02961,lemA,putative lemA protein,False,1,1,,,PMT0252,locus_tag:old_locus_tag
PMT0253,P9313_02971,,possible Galanin,False,0,1,,,PMT0253,locus_tag:old_locus_tag
PMT0254,P9313_02981,,NifU-like protein,True,0,0,5.221245144,21.0,PMT0254,locus_tag:old_locus_tag
