old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMM0179,PMED4_01851,grxC,Glutaredoxin,True,0,0,4.015984759,18.0,PMM0179,locus_tag:old_locus_tag
PMM0180,PMED4_01861,prfB,peptide chain release factor RF-2,True,0,1,3.420104627,17.0,PMM0180,locus_tag:old_locus_tag
PMM0181,PMED4_01871,,conserved hypothetical protein,False,1,0,,,PMM0181,locus_tag:old_locus_tag
PMM0182,PMED4_01881,,Predicted metal-dependent hydrolase,False,3,0,,,PMM0182,locus_tag:old_locus_tag
PMM0184,PMED4_01901,pabA,para-aminobenzoate synthase component II,True,0,1,3.933879861,50.0,PMM0184,locus_tag:old_locus_tag
PMM0185,PMED4_01911,,Predicted Zn-dependent hydrolases of the beta-lactamase fold,True,1,0,4.720043179,12.0,PMM0185,locus_tag:old_locus_tag
PMM0186,PMED4_01921,hisC,Aminotransferases class-I,False,2,0,,,PMM0186,locus_tag:old_locus_tag
PMM0187,PMED4_01931,argS,Arginyl-tRNA synthetase,False,1,1,,,PMM0187,locus_tag:old_locus_tag
PMM0188,PMED4_01941,nadC,Nicotinate-nucleotide pyrophosphorylase:Quinolinate phosphoriobsyl transferase,False,2,1,,,PMM0188,locus_tag:old_locus_tag
PMM0189,PMED4_01951,thdF,putative thiophen / furan oxidation protein,True,2,1,4.869176828,93.0,PMM0189,locus_tag:old_locus_tag
PMM0190,PMED4_01961,,Uncharacterized protein conserved in bacteria,True,0,0,3.597980108,47.0,PMM0190,locus_tag:old_locus_tag
PMM0191,PMED4_01971,spoT,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase, (ppGpp)ase",True,3,0,3.420104627,116.0,PMM0191,locus_tag:old_locus_tag
PMM0192,PMED4_01981,,"ABC transporter, ATP binding component, possibly for oligopeptides",False,1,2,,,PMM0192,locus_tag:old_locus_tag
PMM0193,PMED4_01991,rluD,putative pseudouridylate synthase specific to ribosomal large subunit,False,0,1,,,PMM0193,locus_tag:old_locus_tag
PMM0194,PMED4_02001,,Predicted GTPases,True,2,1,3.86685111,63.0,PMM0194,locus_tag:old_locus_tag
PMM0195,PMED4_02011,pgk,Phosphoglycerate kinase,True,1,1,3.648123242,19.0,PMM0195,locus_tag:old_locus_tag
PMM0196,PMED4_02021,,conserved hypothetical protein,True,3,1,4.720043179,0.0,PMM0196,locus_tag:old_locus_tag
PMM0197,PMED4_02031,murG,Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,False,1,1,,,PMM0197,locus_tag:old_locus_tag
PMM0198,PMED4_02041,hisC/cobC,Aminotransferases class-I,True,4,4,2.617399432,22.0,PMM0198,locus_tag:old_locus_tag
PMM0199,PMED4_02051,pyrD,Dihydroorotate dehydrogenase,True,3,2,2.981007048,28.0,PMM0199,locus_tag:old_locus_tag
PMM0202,PMED4_02081,rplJ,50S ribosomal protein L10,False,1,0,,,PMM0202,locus_tag:old_locus_tag
PMM0204,PMED4_02101,rplK,50S ribosomal protein L11,False,1,0,,,PMM0204,locus_tag:old_locus_tag
PMM0205,PMED4_02111,nusG,"transcription antitermination protein, NusG",False,2,0,,,PMM0205,locus_tag:old_locus_tag
PMM0206,PMED4_02121,secE,"putative preprotein translocase, SecE subunit",True,2,1,3.86685111,34.0,PMM0206,locus_tag:old_locus_tag
PMM0207,PMED4_02131,clpB2,"putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",True,6,1,4.78707193,73.0,PMM0207,locus_tag:old_locus_tag
PMM0208,PMED4_02141,eno,Enolase,True,0,0,4.869176828,207.0,PMM0208,locus_tag:old_locus_tag
PMM0209,PMED4_02151,,possible kinase,False,0,1,,,PMM0209,locus_tag:old_locus_tag
PMM0210,PMED4_02161,,Conserved hypothetical protein,True,0,0,4.423464314,42.0,PMM0210,locus_tag:old_locus_tag
PMM0211,PMED4_02171,trxB,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,True,4,1,2.16346172,83.0,PMM0211,locus_tag:old_locus_tag
PMM0212,PMED4_02181,,conserved hypothetical protein,True,0,0,3.409102437,99.0,PMM0212,locus_tag:old_locus_tag
PMM0213,PMED4_02191,sbtA,putative sodium-dependent bicarbonate transporter,False,1,0,,,PMM0213,locus_tag:old_locus_tag
PMM0214,PMED4_02201,,putative sulfate transporter,True,0,2,3.86685111,29.0,PMM0214,locus_tag:old_locus_tag
PMM0215,PMED4_02211,hemB,Delta-aminolevulinic acid dehydratase,False,0,1,,,PMM0215,locus_tag:old_locus_tag
PMM0216,PMED4_02221,,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,True,0,0,3.108395655,17.0,PMM0216,locus_tag:old_locus_tag
PMM0217,PMED4_02231,mutS,putative DNA mismatch repair protein MutS family,False,2,3,,,PMM0217,locus_tag:old_locus_tag
PMM0218,PMED4_02241,obg,GTP1/OBG family,False,1,1,,,PMM0218,locus_tag:old_locus_tag
PMM0220,PMED4_02256,,conserved hypothetical protein (NCBI),True,2,0,2.974392112,11.0,PMM0220,locus_tag:old_locus_tag
PMM0221,PMED4_02261,ecm4,Glutathione S-transferase C terminus,False,2,0,,,PMM0221,locus_tag:old_locus_tag
PMM0222,PMED4_02271,aspA,putative aspartoacylase,False,1,0,,,PMM0222,locus_tag:old_locus_tag
PMM0223,PMED4_02281,psbA,Photosystem II PsbA protein (D1),True,0,0,3.337999729,63.0,PMM0223,locus_tag:old_locus_tag
PMM0224,PMED4_02291,aroC,Chorismate synthase,True,0,0,4.78707193,25.0,PMM0224,locus_tag:old_locus_tag
PMM0225,PMED4_02301,eda,possible 2-keto-3-deoxy-6-phosphogluconate aldolase,False,0,1,,,PMM0225,locus_tag:old_locus_tag
PMM0226,PMED4_02311,ftsH2,cell division protein FtsH2,True,1,2,3.933879861,17.0,PMM0226,locus_tag:old_locus_tag
PMM0227,PMED4_02321,cysD,ATP-sulfurylase,False,1,4,,,PMM0227,locus_tag:old_locus_tag
PMM0228,PMED4_02331,psbO,Photosystem II manganese-stabilizing protein,True,2,0,4.720043179,0.0,PMM0228,locus_tag:old_locus_tag
PMM0229,PMED4_02341,dfp (coaBC),putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,False,1,0,,,PMM0229,locus_tag:old_locus_tag
PMM0230,PMED4_02351,,conserved hypothetical protein,True,0,0,3.337999729,22.0,PMM0230,locus_tag:old_locus_tag
PMM0231,PMED4_02361,,conserved hypothetical protein,True,0,0,4.78707193,61.0,PMM0231,locus_tag:old_locus_tag
PMM0232,PMED4_02371,,conserved hypothetical protein,False,1,0,,,PMM0232,locus_tag:old_locus_tag
PMM0233,PMED4_02381,pyrB,aspartate carbamoyltransferase,True,4,0,4.720043179,97.0,PMM0233,locus_tag:old_locus_tag
PMM0234,PMED4_02391,,possible Methylpurine-DNA glycosylase (MPG),True,1,2,4.869176828,16.0,PMM0234,locus_tag:old_locus_tag
PMM0235,PMED4_02401,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,True,0,0,3.86685111,29.0,PMM0235,locus_tag:old_locus_tag
PMM0236,pseudo,crtR,beta carotene hydroxylase,False,2,0,,,PMM0236,locus_tag:old_locus_tag
PMM0237,PMED4_02421,,conserved hypothetical protein,True,0,0,4.78707193,16.0,PMM0237,locus_tag:old_locus_tag
PMM0238,PMED4_02431,ileS,Isoleucyl-tRNA synthetase,False,2,0,,,PMM0238,locus_tag:old_locus_tag
PMM0239,PMED4_02441,,conserved hypothetical protein,False,2,1,,,PMM0239,locus_tag:old_locus_tag
PMM0240,PMED4_02451,,Predicted SAM-dependent methyltransferase,False,1,0,,,PMM0240,locus_tag:old_locus_tag
PMM0241,PMED4_02461,,Phosphotransferase superclass,True,2,1,4.78707193,38.0,PMM0241,locus_tag:old_locus_tag
PMM0243,PMED4_02481,thy1,possible Thy1 protein homolog,True,0,0,3.92962596,200.0,PMM0243,locus_tag:old_locus_tag
PMM0244,PMED4_02491,dcd,dCTP Deaminase,False,1,0,,,PMM0244,locus_tag:old_locus_tag
PMM0245,PMED4_02501,,cob(I)alamin adenosyltransferase,True,3,0,3.961587724,21.0,PMM0245,locus_tag:old_locus_tag
PMM0246,PMED4_02511,ntcA,"Global nitrogen regulatory protein, CRP family of transcriptional regulators",True,0,0,2.907363362,13.0,PMM0246,locus_tag:old_locus_tag
PMM0247,PMED4_02521,,conserved hypothetical protein,True,0,1,3.933879861,21.0,PMM0247,locus_tag:old_locus_tag
PMM0248,PMED4_02531,,conserved hypothetical protein,False,0,1,,,PMM0248,locus_tag:old_locus_tag
PMM0249,PMED4_02541,,conserved hypothetical protein,True,0,0,3.337999729,36.0,PMM0249,locus_tag:old_locus_tag
PMM0250,PMED4_02551,pth,Peptidyl-tRNA hydrolase,False,0,1,,,PMM0250,locus_tag:old_locus_tag
PMM0251,PMED4_02561,psbH,Photosystem II PsbH protein,True,2,0,4.262294506,25.0,PMM0251,locus_tag:old_locus_tag
PMM0252,PMED4_02571,psbN,Photosystem II reaction centre N protein (psbN),True,0,0,3.076433891,13.0,PMM0252,locus_tag:old_locus_tag
PMM0253,PMED4_02581,psbI,photosystem II reaction center PsbI protein,True,0,0,4.505569212,28.0,PMM0253,locus_tag:old_locus_tag
PMM0254,PMED4_02591,,conserved hypothetical protein,False,5,2,,,PMM0254,locus_tag:old_locus_tag
PMM0255,PMED4_02601,leuD,3-isopropylmalate dehydratase small subunit,False,2,0,,,PMM0255,locus_tag:old_locus_tag
PMM0256,PMED4_02611,leuC,3-isopropylmalate dehydratase large subunit,True,2,2,3.933879861,21.0,PMM0256,locus_tag:old_locus_tag
PMM0257,PMED4_02621,cinA,Molybdenum cofactor biosynthesis protein,False,2,0,,,PMM0257,locus_tag:old_locus_tag
PMM0258,PMED4_02631,glyA,Serine hydroxymethyltransferase (SHMT),True,1,0,3.337999729,53.0,PMM0258,locus_tag:old_locus_tag
PMM0259,PMED4_02641,,conserved hypothetical protein,True,0,0,3.894558973,23.0,PMM0259,locus_tag:old_locus_tag
PMM0261,PMED4_02661,mviN,"Uncharacterized membrane protein, putative virulence factor",False,0,2,,,PMM0261,locus_tag:old_locus_tag
PMM0262,PMED4_02671,sfsA,putative sugar fermentation stimulation protein,False,1,0,,,PMM0262,locus_tag:old_locus_tag
PMM0263,PMED4_02681,amt1,Ammonium transporter family,True,0,1,3.270970978,47.0,PMM0263,locus_tag:old_locus_tag
PMM0264,PMED4_02691,lytB,LytB protein homolog,True,2,0,3.86685111,2.0,PMM0264,locus_tag:old_locus_tag
PMM0265,PMED4_02701,,Predicted membrane protein,False,2,0,,,PMM0265,locus_tag:old_locus_tag
PMM0266,PMED4_02711,purH,AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain,False,3,1,,,PMM0266,locus_tag:old_locus_tag
PMM0267,PMED4_02721,,probable esterase,True,0,1,3.337999729,66.0,PMM0267,locus_tag:old_locus_tag
PMM0268,PMED4_02731,,conserved hypothetical protein,True,1,0,4.356435563,168.0,PMM0268,locus_tag:old_locus_tag
PMM0269,PMED4_02741,,two-component sensor histidine kinase,False,0,1,,,PMM0269,locus_tag:old_locus_tag
PMM0270,PMED4_02751,CobS,Cobalamin-5-phosphate synthase CobS,False,1,0,,,PMM0270,locus_tag:old_locus_tag
PMM0272,PMED4_02771,psbK,Photosystem II protein PsbK,True,0,0,2.755087951,24.0,PMM0272,locus_tag:old_locus_tag
PMM0273,PMED4_02781,,probable oxidoreductase,True,1,0,2.981007048,20.0,PMM0273,locus_tag:old_locus_tag
PMM0274,PMED4_02791,,Hemolysins and related proteins containing CBS domains,True,2,0,2.875441293,47.0,PMM0274,locus_tag:old_locus_tag
PMM0275,PMED4_02801,pyrE,Orotate phosphoribosyltransferase,True,1,0,3.041366904,19.0,PMM0275,locus_tag:old_locus_tag
PMM0276,PMED4_02811,,Predicted aminomethyltransferase related to GcvT,False,0,1,,,PMM0276,locus_tag:old_locus_tag
PMM0277,PMED4_02821,,Predicted nuclease (RecB family),True,4,0,3.337999729,25.0,PMM0277,locus_tag:old_locus_tag
PMM0278,PMED4_02831,,Phosphotransferase superclass,True,4,0,3.86685111,29.0,PMM0278,locus_tag:old_locus_tag
PMM0279,PMED4_02841,,Xanthosine triphosphate pyrophosphatase,False,1,2,,,PMM0279,locus_tag:old_locus_tag
PMM0280,PMED4_02851,,Retinal pigment epithelial membrane protein,False,1,0,,,PMM0280,locus_tag:old_locus_tag
PMM0281,PMED4_02861,hisB,Imidazoleglycerol-phosphate dehydratase,False,1,0,,,PMM0281,locus_tag:old_locus_tag
PMM0282,PMED4_02871,fabI,enoyl-[acyl-carrier-protein] reductase,True,0,0,2.060786228,12.0,PMM0282,locus_tag:old_locus_tag
PMM0283,PMED4_02881,,conserved hypothetical protein,False,1,0,,,PMM0283,locus_tag:old_locus_tag
PMM0284,PMED4_02891,degT,putative pleiotropic regulatory protein,True,0,2,4.720043179,0.0,PMM0284,locus_tag:old_locus_tag
PMM0285,PMED4_02901,phrB,putative DNA photolyase,False,1,1,,,PMM0285,locus_tag:old_locus_tag
PMM0286,PMED4_02911,,NUDIX hydrolase,True,1,0,3.680085006,10.0,PMM0286,locus_tag:old_locus_tag
PMM0288,PMED4_02931,chlD,"Protoporphyrin IX Magnesium chelatase, ChlD subunit",True,1,1,3.270970978,13.0,PMM0288,locus_tag:old_locus_tag
PMM0290,PMED4_02951,,"possible ABC transporter, ATP binding component",True,1,2,4.720043179,60.0,PMM0290,locus_tag:old_locus_tag
PMM0291,PMED4_02961,,Uncharacterized conserved protein,True,3,1,4.78707193,99.0,PMM0291,locus_tag:old_locus_tag
PMM0292,PMED4_02971,ndhJ,putative respiratory-chain NADH dehydrogenase subunit,False,1,0,,,PMM0292,locus_tag:old_locus_tag
PMM0293,PMED4_02981,ndhK,putative respiratory-chain NADH dehydrogenase subunit,True,0,0,4.262294506,53.0,PMM0293,locus_tag:old_locus_tag
PMM0294,PMED4_02991,ndhC,putative NADH Dehydrogenase (complex I) subunit (chain 3),True,0,1,4.015984759,57.0,PMM0294,locus_tag:old_locus_tag
PMM0295,PMED4_03001,rub,probable rubredoxin,True,1,0,4.011730858,16.0,PMM0295,locus_tag:old_locus_tag
PMM0296,PMED4_03011,,Uncharacterized protein related to plant photosystem II stability/assembly factor,False,0,2,,,PMM0296,locus_tag:old_locus_tag
PMM0297,PMED4_03021,psbE,Cytochrome b559 alpha-subunit,True,0,0,4.356435563,10.0,PMM0297,locus_tag:old_locus_tag
PMM0301,PMED4_03061,,5'-methylthioadenosine phosphorylase,True,0,1,4.78707193,84.0,PMM0301,locus_tag:old_locus_tag
PMM0302,PMED4_03071,selD,"Selenide,water dikinase",True,2,1,3.154785248,96.0,PMM0302,locus_tag:old_locus_tag
PMM0303,PMED4_03081,,tRNA nucleotidyltransferase/poly(A) polymerase,False,2,1,,,PMM0303,locus_tag:old_locus_tag
PMM0304,PMED4_03091,uvrD,UvrD/REP helicase,False,0,1,,,PMM0304,locus_tag:old_locus_tag
PMM0305,PMED4_03111,cpeB,Phycobilisome protein,True,2,0,3.86685111,29.0,PMM0305,locus_tag:old_locus_tag
PMM0306,PMED4_03121,cpeS,phycoerythrin linker protein CpeS homolog,False,1,1,,,PMM0306,locus_tag:old_locus_tag
PMM0307,PMED4_03131,,hypothetical,False,1,0,,,PMM0307,locus_tag:old_locus_tag
PMM0308,PMED4_03141,,Uncharacterized conserved protein,True,2,0,4.869176828,42.0,PMM0308,locus_tag:old_locus_tag
PMM0309,PMED4_03151,,possible Pollen allergen,False,0,2,,,PMM0309,locus_tag:old_locus_tag
PMM0310,PMED4_03161,xylB,"Carbohydrate kinase, FGGY family",False,0,1,,,PMM0310,locus_tag:old_locus_tag
PMM0311,PMED4_03171,metK,S-adenosylmethionine synthetase,True,0,0,4.505569212,19.0,PMM0311,locus_tag:old_locus_tag
PMM0312,PMED4_03181,"rps1a, rpsA1","30S ribosomal protein S1, homolog A",False,1,0,,,PMM0312,locus_tag:old_locus_tag
PMM0313,PMED4_03191,,"Predicted transcriptional regulator, consists of a Zn-ribbon and ATP-cone domains",True,1,0,3.409102437,22.0,PMM0313,locus_tag:old_locus_tag
PMM0314,PMED4_03201,psbT,Photosystem II PsbT protein,False,1,0,,,PMM0314,locus_tag:old_locus_tag
PMM0315,PMED4_03211,psbB,Photosystem II PsbB protein (CP47),True,1,0,3.409102437,40.0,PMM0315,locus_tag:old_locus_tag
PMM0316,PMED4_03221,fdx,possible ferredoxin,False,1,0,,,PMM0316,locus_tag:old_locus_tag
PMM0317,PMED4_03231,psbM,possible Photosystem II reaction center M protein (PsbM),True,0,0,3.92962596,25.0,PMM0317,locus_tag:old_locus_tag
PMM0318,PMED4_03241,hemK,putative protein methyltransferase,False,1,2,,,PMM0318,locus_tag:old_locus_tag
PMM0319,PMED4_03251,sua5,Putative translation factor (SUA5),True,1,0,4.262294506,30.0,PMM0319,locus_tag:old_locus_tag
PMM0320,PMED4_03271,minE,possible septum site-determining protein MinE,False,0,1,,,PMM0320,locus_tag:old_locus_tag
PMM0321,PMED4_03281,minD,putative septum site-determining protein MinD,True,0,0,3.933879861,16.0,PMM0321,locus_tag:old_locus_tag
PMM0322,PMED4_03291,minC,possible septum site-determining protein,False,2,0,,,PMM0322,locus_tag:old_locus_tag
PMM0323,PMED4_03301,,HD superfamily phosphohydrolases,False,2,0,,,PMM0323,locus_tag:old_locus_tag
PMM0324,PMED4_03311,ctpA,carboxyl-terminal protease,True,5,1,4.720043179,23.0,PMM0324,locus_tag:old_locus_tag
PMM0325,PMED4_03321,petB,Cytochrome b6,True,1,0,3.530951357,21.0,PMM0325,locus_tag:old_locus_tag
PMM0327,PMED4_03341,,putative neutral invertase-like protein,True,5,3,3.680085006,17.0,PMM0327,locus_tag:old_locus_tag
PMM0328,PMED4_03351,FPG,Formamidopyrimidine-DNA glycolase (FAPY-DNA glycolase),False,2,1,,,PMM0328,locus_tag:old_locus_tag
PMM0329,PMED4_03361,psaE,Photosystem I PsaE protein (subunit IV),True,0,0,3.270970978,1.0,PMM0329,locus_tag:old_locus_tag
PMM0330,PMED4_03371,,possible LysM domain,False,1,0,,,PMM0330,locus_tag:old_locus_tag
PMM0331,PMED4_03381,,Putative aldehyde dehydrogenase,False,2,2,,,PMM0331,locus_tag:old_locus_tag
PMM0332,PMED4_03391,,possible Rhomboid family,False,1,0,,,PMM0332,locus_tag:old_locus_tag
PMM0333,PMED4_03401,rimI,GCN5-related N-acetyltransferase,True,3,1,4.356435563,1.0,PMM0333,locus_tag:old_locus_tag
PMM0335,PMED4_03451,,NADH-plastoquinone oxidoreductase chain 5-like,True,0,0,4.720043179,17.0,PMM0335,locus_tag:old_locus_tag
PMM0336,PMED4_03461,,conserved hypothetical,True,2,0,3.961587724,16.0,PMM0336,locus_tag:old_locus_tag
PMM0337,PMED4_03481,,conserved hypothetical protein,True,0,0,2.907363362,5.0,PMM0337,locus_tag:old_locus_tag
PMM0338,PMED4_03501,,conserved hypothetical,True,0,0,3.420104627,21.0,PMM0338,locus_tag:old_locus_tag
PMM0339,PMED4_03521,T8L23.23,Bacterial-type phytoene dehydrogenase,False,2,1,,,PMM0339,locus_tag:old_locus_tag
PMM0340,PMED4_03541,,conserved hypothetical protein,False,1,0,,,PMM0340,locus_tag:old_locus_tag
PMM0341,PMED4_03551,,conserved hypothetical,True,0,0,3.86685111,16.0,PMM0341,locus_tag:old_locus_tag
PMM0342,PMED4_03561,,possible Helper component proteinase,True,0,0,3.337999729,36.0,PMM0342,locus_tag:old_locus_tag
PMM0343,PMED4_03581,,mttA/Hcf106 family,True,0,0,3.337999729,33.0,PMM0343,locus_tag:old_locus_tag
PMM0344,PMED4_03601,,influenza non-structural protein (NS2)-like,False,0,1,,,PMM0344,locus_tag:old_locus_tag
PMM0345,PMED4_03621,,putative bacterioferritin comigratory protein,True,0,0,4.356435563,15.0,PMM0345,locus_tag:old_locus_tag
PMM0346,PMED4_03631,,conserved hypothetical protein,False,1,0,,,PMM0346,locus_tag:old_locus_tag
PMM0348,PMED4_03661,,possible Spectrin repeat,False,1,0,,,PMM0348,locus_tag:old_locus_tag
PMM0349,PMED4_03671,,Class I peptide chain release factor,True,0,0,3.00940514,42.0,PMM0349,locus_tag:old_locus_tag
PMM0350,PMED4_03681,,possible TIR domain,True,0,0,2.48480766,38.0,PMM0350,locus_tag:old_locus_tag
PMM0351,PMED4_03701,,"possible Small, acid-soluble spore proteins, a",False,1,0,,,PMM0351,locus_tag:old_locus_tag
PMM0352,PMED4_03711,,Abortive infection protein,False,2,0,,,PMM0352,locus_tag:old_locus_tag
PMM0353,PMED4_03721,,Glycosyl transferase family 11,True,2,0,3.933879861,85.0,PMM0353,locus_tag:old_locus_tag
PMM0354,PMED4_03731,,possible Glycosyl transferase,False,2,1,,,PMM0354,locus_tag:old_locus_tag
PMM0355,PMED4_03761,,Uncharacterized conserved protein,False,1,0,,,PMM0355,locus_tag:old_locus_tag
PMM0356,PMED4_03791,,proline iminopeptidase,False,1,0,,,PMM0356,locus_tag:old_locus_tag
PMM0357,PMED4_03811,,TENA/THI-4 protein,False,1,0,,,PMM0357,locus_tag:old_locus_tag
PMM0358,PMED4_03821,thiD,Phosphomethylpyrimidine kinase,False,0,3,,,PMM0358,locus_tag:old_locus_tag
PMM0359,PMED4_03831,,hypothetical,False,1,0,,,PMM0359,locus_tag:old_locus_tag
PMM0360,PMED4_03851,,Uncharacterized conserved protein,True,0,0,4.720043179,22.0,PMM0360,locus_tag:old_locus_tag
PMM0362,PMED4_03871,,hypothetical,False,1,0,,,PMM0362,locus_tag:old_locus_tag
PMM0363,PMED4_03881,,possible MarR family,True,0,0,4.869176828,79.0,PMM0363,locus_tag:old_locus_tag
PMM0364,PMED4_03911,,possible Malic enzyme,True,0,0,3.270970978,17.0,PMM0364,locus_tag:old_locus_tag
PMM0365,PMED4_03921,,possible DsrE-like protein,True,1,0,4.356435563,22.0,PMM0365,locus_tag:old_locus_tag
PMM0366,PMED4_03931,,Type-1 copper (blue) domain,True,0,0,3.86685111,17.0,PMM0366,locus_tag:old_locus_tag
PMM0367,PMED4_03941,,conserved hypothetical protein,True,0,0,2.511833676,34.0,PMM0367,locus_tag:old_locus_tag
PMM0368,PMED4_03951,,conserved hypothetical protein,False,1,0,,,PMM0368,locus_tag:old_locus_tag
PMM0369,PMED4_04021,,possible Ribosomal protein S14p/S29e,True,1,0,2.875441293,8.0,PMM0369,locus_tag:old_locus_tag
PMM0370,PMED4_04031,,"putative cyanate ABC transporter, substrate binding protein",False,2,0,,,PMM0370,locus_tag:old_locus_tag
PMM0371,PMED4_04041,tauC,putative cyanate ABC transporter,False,1,0,,,PMM0371,locus_tag:old_locus_tag
PMM0372,PMED4_04051,tauB,putative cyanate ABC transporter,False,1,0,,,PMM0372,locus_tag:old_locus_tag
PMM0373,PMED4_04061,cynS,Cyanate lyase,False,1,0,,,PMM0373,locus_tag:old_locus_tag
PMM0374,PMED4_04071,,mttA/Hcf106 family,True,1,0,3.612533921,15.0,PMM0374,locus_tag:old_locus_tag
PMM0375,PMED4_04081,,possible Type II intron maturase,True,1,0,4.78707193,80.0,PMM0375,locus_tag:old_locus_tag
PMM0376,PMED4_04091,,hypothetical,False,1,0,,,PMM0376,locus_tag:old_locus_tag
PMM0377,PMED4_04101,,hypothetical,True,0,0,4.720043179,17.0,PMM0377,locus_tag:old_locus_tag
PMM0378,PMED4_04111,,conserved hypothetical protein,False,1,0,,,PMM0378,locus_tag:old_locus_tag
PMM0380,PMED4_04171,,conserved hypothetical protein,False,1,0,,,PMM0380,locus_tag:old_locus_tag
PMM0382,PMED4_04201,,possible Ribosomal RNA adenine dimethylase,False,1,0,,,PMM0382,locus_tag:old_locus_tag
PMM0383,PMED4_04221,,probable periplasmic protein,False,2,0,,,PMM0383,locus_tag:old_locus_tag
PMM0384,PMED4_04231,spnII-interrupted-C,"possible uncharacterized restriction enzyme, interrupted-C",False,2,1,,,PMM0384,locus_tag:old_locus_tag
,PMM0385,,possible degenerate restriction endonuclease,False,1,2,,,,empty
PMM0386,PMED4_04251,,possible uncharacterized DNA methylase,True,0,2,4.869176828,0.0,PMM0386,locus_tag:old_locus_tag
PMM0388,PMED4_04291,miaE,putative similar to tRNA-(MS[2]IO[6]A)-hydroxylase,False,1,0,,,PMM0388,locus_tag:old_locus_tag
PMM0389,PMED4_04301,cobI/cbiL,precorrin-2 C20-methyltransferase,False,0,1,,,PMM0389,locus_tag:old_locus_tag
PMM0390,PMED4_04311,,conserved hypothetical protein,False,2,0,,,PMM0390,locus_tag:old_locus_tag
PMM0391,PMED4_04321,,GTP-binding protein (HSR1-related),True,0,0,3.92962596,25.0,PMM0391,locus_tag:old_locus_tag
PMM0392,PMED4_04331,cbiQ,possible cobalt transport protein,False,3,1,,,PMM0392,locus_tag:old_locus_tag
PMM0395,PMED4_04361,,Uncharacterized protein conserved in bacteria,True,0,0,3.894558973,98.0,PMM0395,locus_tag:old_locus_tag
PMM0396,PMED4_04371,proC,Delta 1-pyrroline-5-carboxylate reductase,False,1,1,,,PMM0396,locus_tag:old_locus_tag
