old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds
PMT0088,P9313_00941,,possible protease,true,3,2,5.923407699,41.0
PMT0089,P9313_00951,,possible acyltransferase,false,7,3,,
PMT0090,P9313_00961,,hypothetical protein,true,3,5,5.923407699,194.0
PMT0091,P9313_00971,,conserved hypothetical protein,true,4,3,5.923407699,16.0
PMT0093,P9313_00991,,multidrug efflux family ABC transporter,false,5,1,,
PMT0094,P9313_01001,,possible transporter for efflux,false,2,1,,
PMT0095,P9313_01011,,capsular polysaccharide biosynthesis protein,false,1,2,,
PMT0096,P9313_01021,,capsular polysaccharide biosynthesis protein,false,2,2,,
PMT0097,P9313_01031,,conserved hypothetical protein,false,1,2,,
PMT0098,P9313_01041,,LPS biosynthesis protein,false,2,1,,
PMT0101,P9313_01071,,acetyltransferase,false,0,1,,
PMT0102,P9313_01081,spsF,"Surface polysaccharide biosynthesis protein, possible cytidylyltransferase",false,1,0,,
PMT0103,P9313_01091,,"aminotransferase, Class III pyridoxal-phosphate dependent",false,1,0,,
PMT0104,P9313_01101,,"surface polysaccharide biosynthesis protein, transferase",false,2,0,,
PMT0105,P9313_01111,,hypothetical protein,false,8,0,,
PMT0106,P9313_01121,neuB,N-acetylneuraminate synthase,true,2,1,5.826237321,56.0
PMT0107,P9313_01131,,conserved hypothetical protein,true,2,0,5.395020035,48.0
PMT0108,P9313_01141,,"ABC transporter, ATP binding protein",false,0,1,,
PMT0109,P9313_01151,tagG,"ABC transporter, membrane component",false,1,1,,
PMT0110,P9313_01161,,conserved hypothetical protein,true,0,3,4.693114357,23.0
PMT0112,P9313_01171,rmlA,glucose-1-phosphate thymidylyltransferase,true,3,2,5.061560688,9.0
PMT0113,P9313_01181,rfbC,"dTDP-4-dehydrorhamnose 3,5-epimerase",false,1,1,,
PMT0114,P9313_01191,rfbD,putative dTDP-4-dehydrorhamnose reductase,false,1,2,,
PMT0115,P9313_01221,rfbB,"dTDP-glucose-4,6-dehydratase",true,1,2,5.05611699,14.0
PMT0116,P9313_01231,,possible glycosyltransferase,false,0,1,,
PMT0117,P9313_01241,cysE,Serine acetyltransferase,true,1,0,4.006493,17.0
PMT0118,P9313_01261,,possible transcriptional regulator,true,3,3,4.72959631,21.0
PMT0119,P9313_01281,infC,Translatioin Initiation factor 3,true,3,0,4.72959631,57.0
PMT0120,P9313_01291,miaA,tRNA delta-2-isopentenylpyrophosphate (IPP) transferase,false,1,0,,
PMT0121,P9313_01301,gyrB,"DNA gyrase, subunit B",true,8,4,5.826237321,66.0
PMT0122,P9313_01311,,conserved hypothetical,true,0,0,2.571236781,3.0
PMT0123,P9313_01321,,Integral membrane protein possibly involved in chromosome condensation,true,0,2,3.345426804,73.0
PMT0124,P9313_01331,,Integral membrane protein possibly involved in chromosome condensation,false,1,0,,
PMT0125,P9313_01341,btuE,Glutathione peroxidase,true,0,0,5.063055658,11.0
PMT0126,P9313_01351,mgtE,"MgtE family, putative magnesium transport protein",true,4,5,4.563372159,17.0
PMT0127,P9313_01361,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",false,0,2,,
PMT0128,P9313_01371,,possible alpha/beta hydrolase superfamily,true,0,0,4.294444012,42.0
PMT0129,P9313_01381,,putative RND family multidrug efflux transporter,false,9,2,,
PMT0130,P9313_01391,,Membrane-fusion protein,false,3,0,,
PMT0131,P9313_01401,,hypothetical,true,1,0,4.352459465,89.0
PMT0132,P9313_01411,sdhA,FAD binding site:Fumarate reductase/succinate dehydrogenase f...,false,0,2,,
PMT0133,P9313_01421,sdhB,"succinate dehydrogenase/fumarate reductase, iron-sulfur binding",false,0,1,,
PMT0134,P9313_01431,,Iron/Ascorbate oxidoreductase,true,1,0,4.402067452,88.0
PMT0135,P9313_01441,mutY,probable adenine glycosylase,true,4,2,2.35836889,41.0
PMT0136,P9313_01451,,Putative carbohydrate kinase,false,1,0,,
PMT0138,P9313_01471,ahcY,putative adenosylhomocysteinase,true,1,4,4.760083283,70.0
PMT0139,P9313_01481,,possible unknown protein [Enterobacteria phage P22] sp|...,false,1,4,,
PMT0140,P9313_01491,dedA,DedA family; putative alkaline phosphatase-like protein,false,0,1,,
PMT0141,P9313_01501,ssb,single-stranded DNA-binding protein,true,1,3,4.530732981,0.0
PMT0142,P9313_01511,mreB,Rod shape determining protein,true,1,2,5.694057398,17.0
PMT0144,P9313_01531,,conserved hypothetical protein,false,0,1,,
PMT0145,P9313_01541,,"Bacterial extracellular solute-binding protein, family 1",false,4,3,,
PMT0146,P9313_01551,,two-component response regulator,true,1,0,4.72959631,21.0
PMT0147,P9313_01561,lysS,Lysyl-tRNA synthetase,true,5,4,4.172717151,
PMT0148,P9313_01571,,conserved hypothetical protein,true,0,1,3.984013134,20.0
PMT0149,P9313_01581,,conserved hypothetical protein,false,1,0,,
PMT0150,P9313_01591,,conserved hypothetical protein,true,1,0,4.026425577,21.0
PMT0151,P9313_01601,,Uncharacterized conserved protein,false,2,1,,
PMT0152,P9313_01611,,Uncharacterized conserved protein,false,3,2,,
PMT0153,P9313_01621,,hypothetical,false,1,1,,
PMT0154,P9313_01631,,Eukaryotic protein kinase:Serine/Threonine protein kinase,true,4,5,5.201312567,4.0
PMT0155,P9313_01641,smpB,tmRNA binding protein SmpB,false,1,0,,
PMT0156,P9313_01651,ruvB,Holliday junction DNA helicase RuvB,true,2,2,3.588438682,0.0
PMT0157,P9313_01661,,Tfp pilus assembly protein PilF,false,0,1,,
PMT0158,P9313_01671,,Zinc metallopeptidase M20/M25/M40 family,false,1,0,,
PMT0159,P9313_01681,,conserved hypothetical protein,true,1,0,4.006493,101.0
PMT0160,P9313_01691,thiC,ThiC family,false,3,3,,
PMT0162,P9313_01741,,"possible Bacterial regulatory proteins, crp fa",true,0,2,5.063055658,14.0
PMT0163,P9313_01751,aroK,Shikimate kinase,false,1,0,,
PMT0164,P9313_01761,,6-pyruvoyl tetrahydropterin synthase,true,2,1,5.930346367,14.0
PMT0165,P9313_01771,ribG,RibD/ribG C-terminal domain,true,0,1,3.560786306,17.0
PMT0167,P9313_01801,,hypothetical,true,0,0,2.039980142,77.0
PMT0168,P9313_01811,,"possible Negative factor, (F-Protein) or Nef.",true,0,0,4.269887529,52.0
PMT0169,P9313_01821,,possible Chitin synthase,false,1,0,,
PMT0170,P9313_01831,,Uncharacterized protein conserved in bacteria,false,0,2,,
PMT0171,P9313_01841,,possible Penicillin amidase,true,0,0,5.221245144,15.0
PMT0172,P9313_01851,,conserved hypothetical protein,true,0,1,5.221245144,98.0
PMT0173,P9313_01861,,Fe-S oxidoreductase,true,8,2,4.72959631,77.0
PMT0174,P9313_01881,,multidrug efflux MFS family transporter,false,1,3,,
PMT0175,P9313_01891,,possible Fe-S oxidoreductase,false,4,1,,
PMT0176,P9313_01901,,Predicted membrane protein,true,1,1,4.006493,15.0
PMT0177,P9313_01911,nadB,L-aspartate oxidase,false,4,1,,
PMT0178,P9313_01921,psbU,putative Photosystem II PsbU protein,true,0,1,4.958946612,46.0
PMT0179,P9313_01931,,conserved hypothetical protein,true,2,2,4.72959631,25.0
PMT0180,P9313_01941,bacA,Bacitracin resistance protein BacA,true,1,3,4.492211344,29.0
PMT0181,P9313_01951,,possible Fe-S oxidoreductase,false,1,2,,
PMT0182,P9313_01961,,possible RND family outer membrane efflux protein,true,8,7,4.887785797,15.0
PMT0183,P9313_01971,,inositol monophosphate family protein,false,2,2,,
PMT0184,P9313_02031,masA,putative enolase-phosphatase E-1,false,1,0,,
PMT0185,P9313_02041,,Putative sugar aldolase,false,1,0,,
PMT0187,P9313_02061,psaE,Photosystem I PsaE protein (subunit IV),true,1,0,4.317472482,21.0
PMT0188,P9313_02071,,conserved hypothetical protein,true,0,0,3.970850167,19.0
PMT0189,P9313_02081,recQ,DEAD/DEAH box helicase:Helicase C-terminal domain:ATP-depende...,true,1,4,3.759117681,26.0
PMT0190,P9313_02091,,possible LysM domain,true,5,2,3.671947484,93.0
PMT0191,P9313_02101,,Putative aldehyde dehydrogenase,false,2,0,,
PMT0192,P9313_02121,,Glycoside hydrolase family,false,2,0,,
PMT0193,P9313_02131,alsT,Sodium:alanine symporter family,true,1,2,3.637390819,14.0
PMT0194,P9313_02171,,conserved hypothetical protein,false,0,1,,
PMT0195,P9313_02181,aroD,Dehydroquinase class II,false,0,2,,
PMT0196,P9313_02191,miaE,similar to tRNA-(MS[2]IO[6]A)-hydroxylase,true,0,1,3.759117681,95.0
PMT0197,P9313_02201,,similar to methionine salvage pathway enzyme E-2/E-2',false,1,0,,
PMT0198,P9313_02211,cobI/cbiL,precorrin-2 C20-methyltransferase,true,1,0,2.595918324,3.0
PMT0200,P9313_02241,,putative nitrogen regulation protein NifR3 family homolog,true,2,1,5.930346367,24.0
PMT0201,P9313_02251,,conserved hypothetical protein,true,0,0,5.923407699,22.0
PMT0202,P9313_02291,,conserved hypothetical protein,false,0,1,,
PMT0203,P9313_02301,,GTP-binding protein (HSR1-related):AAA ATPase superfamily,true,1,3,5.063055658,20.0
PMT0204,P9313_02311,cbiQ,possible cobalt transport protein,false,1,1,,
PMT0205,P9313_02321,,conserved hypothetical protein,true,1,0,4.334021858,19.0
PMT0206,P9313_02331,,Predicted enzyme with a TIM-barrel fold,false,2,0,,
PMT0207,P9313_02341,,Uncharacterized protein conserved in bacteria,false,2,0,,
PMT0208,P9313_02351,proC,Delta 1-pyrroline-5-carboxylate reductase,true,1,0,3.798695526,51.0
PMT0209,P9313_02361,,Glycosyl transferases group 1,true,2,2,3.99540665,21.0
PMT0210,P9313_02371,,"putative multidrug efflux transporter, MFS family",false,3,1,,
PMT0211,P9313_02381,recO,Recombination protein O (RecO),false,2,1,,
PMT0213,P9313_02401,lrtA,light repressed protein A homolog,true,0,0,3.661947302,24.0
PMT0214,P9313_02411,lipB,putative lipoate-protein ligase B,true,0,1,4.172717151,30.0
PMT0215,P9313_02421,fadD,putative long-chain-fatty-acid--CoA ligase,false,3,2,,
PMT0216,P9313_02431,,conserved hypothetical protein,false,1,1,,
PMT0217,P9313_02441,,"possible potassium channel, VIC family",true,1,1,3.922994026,7.0
PMT0218,P9313_02451,,hypothetical,true,0,0,5.158731066,29.0
PMT0219,P9313_02471,,possible Tropomyosin,true,0,1,4.426623935,16.0
PMT0220,P9313_02491,pdhC,"Dihydrolipoamide S-acetyltransferase component (E2), pyruvate dehydrogenase complex",true,4,1,2.030284635,66.0
PMT0221,P9313_02501,,NHL repeat,false,1,1,,
PMT0222,P9313_02521,ydaO,Amino acid permease:Permease for amino acids and related comp...,false,3,1,,
PMT0223,P9313_02561,queA,Queuosine biosynthesis protein,true,0,2,5.826237321,92.0
PMT0224,P9313_02571,cysK1,O-acetylserine (thiol)-lyase A,true,1,1,2.186354401,15.0
PMT0225,P9313_02581,,possible cystathionine gamma-synthase,false,2,1,,
PMT0227,P9313_02611,rpsD,30S ribosomal protein S4,true,0,3,5.292405959,89.0
PMT0228,P9313_02621,,Uncharacterized conserved protein,true,0,0,6.159696669,48.0
PMT0229,P9313_02631,,Thioredoxin family protein,false,0,2,,
PMT0230,P9313_02641,murE,UDP-N-acetylmuramyl-tripeptide synthetase,true,1,1,2.595918324,19.0
PMT0231,P9313_02651,yqjL,Esterase/lipase/thioesterase family active site:Prolyl aminop...,false,2,0,,
PMT0232,P9313_02661,hupE,putative hydrogenase accessory protein,true,4,2,5.694057398,195.0
PMT0233,P9313_02671,,putative L-cysteine/cystine lyase,false,1,1,,
PMT0234,P9313_02681,,Phage integrase,false,1,2,,
PMT0235,P9313_02691,,hypothetical,false,2,0,,
PMT0236,P9313_02701,,possible Ser/Thr protein phosphatase,false,1,0,,
PMT0237,P9313_02731,,hypothetical,false,1,0,,
PMT0238,P9313_02741,,"possible DNA polymerase III beta subunit, cent",true,0,0,5.214306476,16.0
PMT0239,P9313_02751,procA1.7,prochlorosin,false,1,2,,
PMT0241,P9313_02771,procA1.6,prochlorosin,true,2,1,5.430662869,61.0
PMT0242,P9313_02801,,hypothetical,false,1,0,,
PMT0243,P9313_02811,procA1.4,prochlorosin,true,0,2,5.117136098,20.0
PMT0244,P9313_02821,procA1.3,prochlorosin,false,0,2,,
PMT0245,P9313_02841,procA1.2,prochlorosin,true,2,0,3.984013134,86.0
PMT0246,P9313_02871,,possible Profilin,false,0,1,,
PMT0247,P9313_02881,procA1.1,prochlorosin,true,1,0,5.221245144,27.0
PMT0248,P9313_02891,,possible Lysyl hydrolase,false,1,0,,
PMT0249,P9313_02901,,"fatty acid desaturase, type 2",true,9,1,4.790284736,88.0
PMT0250,P9313_02911,,possible similar to MrsD protein,false,7,4,,
PMT0252,P9313_02961,lemA,putative lemA protein,false,1,1,,
PMT0253,P9313_02971,,possible Galanin,false,0,1,,
PMT0254,P9313_02981,,NifU-like protein,true,0,0,5.221245144,21.0
PMT0255,P9313_02991,mqo,putative malate/quinone oxidoreductase,true,1,1,4.352459465,17.0
PMT0256,P9313_03001,,Hemolysin-type calcium-binding region:RTX N-terminal domain,false,3,1,,
PMT0257,P9313_03021,lepA,GTP-binding protein LepA,true,1,2,6.159696669,39.0
PMT0258,P9313_03031,,hypothetical protein,true,2,2,3.671947484,34.0
PMT0259,P9313_03051,,hypothetical protein,false,3,0,,
PMT0260,P9313_03061,,hypothetical protein,false,1,2,,
PMT0261,P9313_03071,,hypothetical protein,false,1,0,,
PMT0262,P9313_03081,,possible pilin,true,1,1,5.930346367,19.0
PMT0263,P9313_03091,,possible pilin,true,1,0,5.694057398,
PMT0264,P9313_03121,,hypothetical,false,3,0,,
PMT0265,P9313_03131,,two component sensor histidine kinase,false,2,0,,
PMT0266,P9313_03141,dppC,"putative ABC transporter, oligopeptides",false,1,2,,
PMT0267,P9313_03151,,conserved hypothetical protein,true,2,2,3.297391777,17.0
PMT0268,P9313_03161,,tRNA/rRNA methyltransferase (SpoU),false,2,2,,
PMT0269,P9313_03171,,Methylated-DNA--protein-cysteinemethyltransferase,false,0,2,,
PMT0270,P9313_03181,sun,Sun protein (Fmu protein),false,0,2,,
PMT0271,P9313_03191,mrcB,putative penicillin binding protein,true,6,4,3.560786306,38.0
PMT0272,P9313_03201,chlG,chlorophyll synthase 33 kD subunit,true,8,1,3.692966229,86.0
PMT0273,P9313_03211,,conserved hypothetical protein,true,0,0,4.72959631,12.0
PMT0274,P9313_03221,hisF,Imidazole glycerol phosphate synthase subunit HisF (cyclase),true,2,2,3.261748944,94.0
PMT0276,P9313_03251,gerCB,putative menaquinone biosynthesis methlytransferase (spore ge...,false,1,0,,
PMT0277,P9313_03261,,conserved hypothetical,false,2,1,,
PMT0278,P9313_03281,,hypothetical,false,1,0,,
PMT0279,P9313_03291,,hypothetical,false,1,1,,
PMT0280,P9313_03301,,SAM (and some other nucleotide) binding motif:TPR repeat,false,5,1,,
PMT0281,P9313_03311,,"possible Resolvase, N terminal domain",false,1,0,,
PMT0282,P9313_03331,,hypothetical,false,1,0,,
PMT0283,P9313_03341,glyQ,"Glycyl-tRNA synthetase, alpha subunit",false,2,1,,
PMT0284,P9313_03361,som,possible porin,true,5,10,3.759117681,34.0
PMT0285,P9313_03371,,possible Peptidase family M20/M25/M40,true,1,0,4.760083283,
PMT0286,P9313_03381,piuC,Uncharacterized iron-regulated protein,false,0,1,,
PMT0287,P9313_03391,futA1,"putative iron ABC transporter, substrate binding protein",true,4,1,5.063055658,24.0
PMT0288,P9313_03401,,hypothetical,true,0,0,3.790136608,93.0
PMT0289,P9313_03411,,ComEC/Rec2-related protein,false,1,0,,
PMT0290,P9313_03441,,Phage integrase,false,1,0,,
PMT0291,P9313_03451,,"possible Zinc finger, C3HC4 type (RING finger)",true,0,0,4.197273634,20.0
PMT0292,P9313_03481,,hypothetical,false,1,0,,
PMT0293,P9313_03511,,hypothetical,true,0,0,5.826237321,18.0
PMT0294,P9313_03531,,Site-specific recombinase,true,0,0,4.958946612,32.0
PMT0295,P9313_03541,,TPR repeat,true,1,2,4.317472482,21.0
PMT0296,P9313_03551,,TPR repeat,false,0,3,,
PMT0297,P9313_03561,,Staphylococcus nuclease (SNase) homologues,false,1,0,,
PMT0298,P9313_03581,,hypothetical,false,1,0,,
PMT0299,P9313_03591,,possible Cation-dependent mannose-6-phosphate,false,1,0,,
PMT0301,P9313_03621,,possible Fanconi anaemia group C protein,true,0,0,2.707486396,20.0
PMT0302,P9313_03631,,conserved hypothetical protein,false,3,1,,
PMT0303,P9313_03641,,possible Kelch motif,false,1,0,,
PMT0305,P9313_03671,,Uncharacterized conserved protein,true,2,2,4.402067452,20.0
PMT0306,P9313_03681,,hypothetical,true,1,0,5.826237321,62.0
PMT0307,P9313_03691,,,true,1,3,2.186354401,0.0
PMT0308,P9313_03701,,Hydantoinase/oxoprolinase:Hydantoinase B/oxoprolinase,true,5,0,3.908236453,32.0
PMT0309,P9313_03721,,conserved hypothetical protein,true,0,0,2.636325581,15.0
PMT0310,P9313_03731,,probable glycosyltransferase,true,0,2,3.19913523,20.0
PMT0311,P9313_03741,wcaJ,galactosyl-1-phosphate transferase,true,2,0,5.292405959,35.0
PMT0312,P9313_03761,cobD,putative cobalamin biosynthetic protein,false,2,0,,
PMT0313,P9313_03771,ilvC,Acetohydroxy acid isomeroreductase,true,1,1,4.887785797,25.0
PMT0314,P9313_03781,clpP3,Clp protease subunit,false,1,0,,
PMT0315,P9313_03791,clpP4,Clp protease proteolytic subunit,true,2,0,4.317472482,21.0
PMT0316,P9313_03801,,Integral membrane protein (PIN domain superfamily),true,1,0,3.560786306,
PMT0317,P9313_03811,hemN,Putative oxygen-independent coproporphyrinogen III oxidase,false,1,3,,
PMT0318,P9313_03821,panB,putative Ketopantoate hydroxymethyltransferase,false,2,0,,
PMT0319,P9313_03831,ftsZ,Cell division protein FtsZ:Tubulin/FtsZ family,false,7,1,,
PMT0320,P9313_03851,ftsQ,Cell division septal protein,false,1,0,,
PMT0321,P9313_03861,,conserved hypothetical protein,true,1,0,3.908236453,66.0
PMT0322,P9313_03871,ddlA,D-alanine--D-alanine ligase,true,2,3,3.661947302,28.0
PMT0323,P9313_03881,,2-methylthioadenine synthetase,false,3,2,,
PMT0324,P9313_03891,,hypothetical,false,2,2,,
PMT0325,P9313_03911,,conserved hypothetical protein,false,1,2,,
PMT0326,P9313_03921,codA,possible cytosine deaminase,true,3,1,3.798695526,59.0
PMT0327,P9313_03931,,"FAD linked oxidase, N-terminal",false,1,4,,
PMT0328,P9313_03941,,"possible bromodomain adjacent to zinc finger domain, 2B...",false,2,0,,
PMT0329,P9313_03951,,Uncharacterized low-complexity proteins,false,1,0,,
PMT0330,P9313_03961,folC,putuative bifunctional Dihydrofolate/Folylpolyglutamate synthase,false,1,0,,
PMT0331,P9313_03971,argD,Acetylornithine and succinylornithine aminotransferases,false,3,3,,
PMT0332,P9313_03981,murA,UDP-N-glucosamine 1-carboxyvinyltransferase,true,4,3,5.450595445,44.0
PMT0334,P9313_04001,spoU,tRNA/rRNA methyltransferase (SpoU),false,2,1,,
PMT0335,P9313_04011,lpdA,putative dihydrolipoamide dehydrogenase,true,0,2,4.006493,18.0
PMT0336,P9313_04021,trpC,Indole-3-glycerol phosphate synthase,false,1,0,,
PMT0337,P9313_04031,,hypothetical,false,1,0,,
PMT0338,P9313_04041,,marine cyanobacterial conserved hypothetical,true,0,0,5.430662869,15.0
PMT0339,P9313_04051,,putative signal peptidase,true,1,0,4.269887529,
PMT0340,P9313_04061,,putative nickel-containing superoxide dismutase precursor (NISOD),true,1,1,5.221245144,19.0
PMT0341,P9313_04071,fkpA,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),true,0,0,4.7355268,19.0
PMT0342,P9313_04081,,possible Zn-finger in Ran binding protein and,true,2,1,3.626960319,20.0
PMT0343,P9313_04091,lnt,possible apolipoprotein n-acyltransferase,true,1,0,4.172717151,17.0
PMT0344,P9313_04101,trmU,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,false,1,1,,
PMT0345,P9313_04111,,Predicted sugar kinase fused to uncharacterized domain,true,1,3,3.442597183,26.0
PMT0346,P9313_04121,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",true,2,1,3.574777106,24.0
PMT0347,P9313_04131,pdhA,Pyruvate dehydrogenase E1 alpha subunit,true,2,0,4.563372159,20.0
PMT0348,P9313_04141,,conserved hypothetical protein,true,3,1,5.292405959,18.0
PMT0349,P9313_04151,ffh,signal recognition particle protein (SRP54),true,0,2,5.201312567,23.0
PMT0350,P9313_04161,rpsP,30S Ribosomal protein S16,true,2,0,4.826766689,56.0
PMT0351,P9313_04171,phoH,PhoH-like phosphate starvation-inducible protein,false,1,1,,
PMT0352,P9313_04181,,"Integral membrane protein, interacts with FtsH",true,1,0,3.534776743,20.0
PMT0353,P9313_04231,,possible sodium dependent transporter,false,2,0,,
PMT0354,P9313_04241,,conserved hypothetical protein,false,0,1,,
PMT0355,P9313_04251,era,GTP-binding protein ERA homolog,false,0,1,,
PMT0356,P9313_04261,trmD,"putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",false,0,2,,
PMT0358,P9313_04281,,putative circadian phase modifier CpmA homolog,false,0,1,,
PMT0359,P9313_04291,,conserved hypothetical protein,true,0,0,2.867270488,15.0
PMT0360,P9313_04301,,conserved hypothetical protein,true,0,0,3.26637285,20.0
PMT0361,P9313_04311,,Predicted membrane protein,true,2,0,5.292405959,16.0
PMT0362,P9313_04321,thiS,DUF170,false,1,0,,
PMT0363,P9313_04331,thiE,Thiamine monophosphate synthase (TMP),false,1,0,,
PMT0364,P9313_04351,ribF,putative riboflavin kinase/FAD synthase,false,1,0,,
PMT0365,P9313_04361,,conserved hypothetical protein,false,0,2,,
PMT0366,P9313_04371,surE,Survival protein SurE,true,1,1,3.734561198,24.0
PMT0367,P9313_04381,pheS,Phenylalanyl-tRNA synthetase alpha chain,true,1,2,4.958946612,16.0
PMT0368,P9313_04391,,predicted sugar kinase,true,0,0,4.958946612,21.0
PMT0369,P9313_04401,,DUF192,false,1,0,,
PMT0370,P9313_04411,cobL,putative precorrin-6y methylase,false,0,1,,
PMT0371,P9313_04421,,hypothetical,true,0,1,2.216409015,3.0
PMT0373,P9313_04441,,Predicted bile acid beta-glucosidase,true,0,1,3.463615928,15.0
